language,language_name,toxic_input,detox_output,source,source_dataset,source_id,human_reviewed
uk,Ukrainian,"[городити хуйню про грамотність жахливо неграмотними і українською, і російською мовами: вишенька на тортику цієї феєрії]","[городити дурницю про грамотність жахливо неграмотними і українською, і російською мовами: вишенька на тортику цієї феєрії]",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"«Подивіться, яка я бідося, жалійте мене блять!».","«Подивіться, яка я бідося, жалійте мене!».",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Є така хуйня, коли ти хочеш не побачити людину, а щоб людина побачила тебе.","Є така річ, коли ти хочеш не побачити людину, а щоб людина побачила тебе.",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"І бля, їхала сюди - то мала роботу.","І, їхала сюди - то мала роботу.",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"І блять, навколо якісь діти і вони хочу бухати і вони про це пишуть.",Навколо якісь діти і вони хочу напиватися і вони про це пишуть.,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"І головне ж перша заговорила, а я...лох...","І головне ж перша заговорила, а я...невдаха...",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,І позбавляти нахуй субсидій/фіндопомоги від держави.,I позбавляти субсидій/фіндопомоги від держави.,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,І щоб не було ще ліпше: нахуй порвані джінси,І щоб не було ще ліпше: порвані джінси,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Ідіть нахуй зі своїми блядськими стереотипами.,Відчепіться зі своїми стереотипами.,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Іноді ой як хочеться повиривати патли всім цих шлюхам!,Іноді ой як хочеться повиривати волосся всім цих жінкам легкої поведінки!,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Інші просто долбайоби, бо я теж не шарю, за що ціна така.","я теж не шарю, за що ціна така.",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Їбати блядєй тра від тих починаючи, що гальмують законодавчі процеси, кінчаючи судами к хуям, схоже у повному складі.","Карати  тра від тих починаючи, що гальмують законодавчі процеси, кінчаючи судами, схоже у повному складі.",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Їй випав Овен і бля, мій папа овен.",Їй випав Овен і мій папа овен.,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,А всюди йобаний натовп з йобаними руками.,А всюди натовп з руками,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"А нахуя він, є від нього щось, окрім шкоди?","А навіщо він, є від нього щось, окрім шкоди?",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,А от гнила людина...люди мають можливість митися...,А от така людина...люди мають можливість митися...,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"А то сука навіть не мої слова, і не мої думки.","А то навіть не мої слова, і не мої думки.",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"А ф-зми є різні - я за той, який цю парадигму відправить нахуй","А ф-зми є різні - я за той, який цю парадигму відправить далеко",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,А ховрашки від ЗРАДИ активно їли гівно і верещали щто НІЗЯ чіпати?,А ховрашки від ЗРАДИ активно вередували  і верещали щто НІЗЯ чіпати?,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"А чи не мразь ти, Дмитро?","чи не редиска ти, Дмитро?",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"А я блять що, а я собі така ахуєнна, ніколи не падаю духом.","А я що, а я собі така шикарна, ніколи не падаю духом.",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,А їбля мозку - то піздєц.,Тріпати мозок -  дуже погано.,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Ааааа, ну нахуя ставити це на порозі??????","Ааааа, ну для чого ставити це на порозі??????",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Аби, бляді, крові не зробили, аля ""тітушки вночі напалі на 12 рєдут"".;(","Аби крові не зробили, аля ""тітушки вночі напалі на 12 рєдут"".;(",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Але це ж ТИИИ бля ігнориш Це обідно.,Але це ж ТИИИ ігнориш Це обідно.,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Антикорупціонєр – це коли в жопу за $ дає.,Антикорупціонєр – це коли продаєтся за гроші.,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Апятьдвадцатьпять, курва)) ну але так уж бить, мені не звикати)",'А п''ять двадцять п''ять)) ну не так вже бити мене не звикати)',MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Ахахах бляя, уявив собі це",Ахахах уявив собі це,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Бандіти, написав в бложик, про те як мусарку вогнеметами озброїли.","Бандіти, написав в бложик, про те як поліцейських вогнеметами озброїли.",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Батюшка сказав шо митрополит-це наш пастир до Спасіння а митрополітен-це якась хуйня з рельсами яка веде у Теремки,Батюшка сказав шо митрополит це наш пастир до спасіння а метрополітен це якась штука з рельсами яка веде у теремки,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Бля, мене той сімл бісить.",Мене той сімл бісить.,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Блядь та ну ви знущаєтесь?,та ну ви знущаєтесь?,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Блядь, то кімнати в сусідньому гуртожитку...",то кімнати в сусідньому гуртожитку...,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Блять, я що весь час телік носив з собою і робив хуйню?",я що весь час телік носив з собою і робив казна-що?,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Бляха, нахєра ми це зробили?",навіщо ми це зробили?,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Блін, я sooooo excited, прям жопою в кріслі пританцьовую","Я sooooo excited, прям заднім місцем в кріслі пританцьовую",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Бо вам то не подобається.та блять.,Бо вам то не подобається.та блін.,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Бо пити його разом з алко дуже хуйова ідея, перевірено","Бо пити його разом з алко дуже погана ідея, перевірено",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Буває, читаєш шось і думаєш про себе ""Ну що за хуйня?","Буває, читаєш шось і думаєш про себе ""Ну що за нісенітниця?",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,В коридорі готелю вже годину голосно пиздять люди.,В коридорі готелю вже годину голосно тараторять люди.,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"В чому ваша, сука, проблема?","В чому ваша, проблема?",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Вам шо, феміністка хуй відгризла?","Вам що, феміністка дорогу перейшла",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Ви заїбали підміняти поняття, люмпенота.",Ви набридли підміняти поняття,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Ви хоч раз слухали хуйню, яку він несе?",Ви хоч раз слухали що він каже?,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Ви, блять, за пару годин і не згадаєте кому це писали, нащо цей цирк?","Ви за пару годин і не згадаєте кому це писали, нащо цей цирк?",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Вкотре переконуюсь, шо я думаю піздою, а не мозком, блять","Ще раз переконуюсь, що я думаю чимось, а не мозком",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Вміння кормити хуями арт спільноту,Вміння дурити арт спільноту,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Вобщєм псіхану і піду на вокзал зустріну їїІ паєбать,Вобщєм псіхану і піду на вокзал зустріну їїІ все одно,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Воно нас, блядь, ні до чого не готувало.",Воно нас ні до чого не готувало.,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Воно настільки убоге, що навіть я, яка давно відверто називає Фреймут бляддю, не маю що сказати.","Воно на стільки просте, що навіть я, яка давно відверто називає Фреймут поганою, не маю що сказати",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Все блять, привіт пенсіонерський відпочинок: сходила в замок, погуляла набережною, випила, тепер наступні дві доби хочу просто проспати в номері.","привіт пенсіонерський відпочинок: сходила в замок, погуляла набережною, випила, тепер наступні дві доби хочу просто проспати в номері.",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Все одно він мудак, бо не пише)","Все одно він негідник, бо не пише",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Всесвіт вчить мене забивати хуй на тих, хто забиває його на мене, а я ніяк не вивчу урок...","Всесвіт вчить мене забивати на тих, хто забиває на мене, а я ніяк не вивчу урок...",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Всі бляха такі таємничі, шо піздєц.",Всі такі таємничі,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Відчуття, ніби все тіло ногами пиздили.","Відчуття, ніби все тіло ногами били",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Він вміє срати мимо лотка і гарантовано не допускати олігархічного беззаконня.,Він вміє гадити мимо лотка і гарантовано не допускати олігархічного беззаконня.,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Гоголь хоче всіх волонтерів фул-тайм і щоб всі фоткали афіші (шо за хуйня з афішами?) і набрали 300 людей (!).,Гоголь хоче всіх волонтерів фул-тайм і щоб всі фоткали афіші (шо за маячня афішами?) і набрали 300 людей (!).,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Господи йоб твою мать, вирубіть уже літо нахуй.","Господи, вирубіть уже літо.",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"ДаЗнав одну, їбанутішої людини не бачив","ДаЗнав одну, божевільного людини не бачив",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Де вона зараз – хуй знає,Де вона зараз – ніхто не знає,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Дивлюсь на відповіді голосувань і бля, who the fuck так погано мене знає?","Дивлюсь на відповіді голосувань і, хто так погано мене знає?",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Для всіх хто вважає, що я, блять, забагато матюкаюся наступна цитата:","Для всіх хто вважає, що я забагато матюкаюся наступна цитата:",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"До деяких людей не виникає інших питань, окрім ""Ти блять уже родився таким мудаком?"".","До деяких людей не виникає інших питань, окрім ""Ти уже родився таким?"".",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Дуже хочу написати щось дуже розумне  але хуй його знає що...,Дуже хочу написати щось дуже розумне  але хто його знає що...,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Дякую всім, хто тримав кулаки, але співбесіда нє удалась і мене послали нахєр.","Дякую всім, хто підтримував мене, але співбесіда пройшла погано",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Дякую за сміх, мораль і 3 срані сльозини!","Дякую за сміх, мораль і 3 сльозини!",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Життя хуйня, ми безмежно самотні, тому піду пекти піцу.","Життя фігня, ми безмежно самотні, тому піду пекти піцу.",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Залякані люди, збайдужілі своїм страхом...","Залякані люди, збайдужілі своїм страхом...",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Заношений дірявий светр, списані блокноти, люди, котрим на тебе похуй.","Заношений дірявий светр, списані блокноті, люди, котрим на тебе всеодно",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Зараз,бляха-муха,закурю....грьобаний футбол,тримай себе в руках,Міла!","Зараз закурю... поганий футбол, тримай себе в руках, Міла",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Заходжу я в твітор, а тут Лєщєнко пиздить.","Заходжу я в твітор, а тут Лєщєнко каже.",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Здатність говорити - це просто найнепотрібніша хуйня, дана мені.","Здатність говорити - це просто найнепотрібніша рiч, дана мені.",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Здається когось вже пора впиздити.,Здається комусь вже пора надавати.,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Здається, мене люблять 2 дівчини.ото нєхуй було писати шопопало","Здається, мене люблять 2 дівчини.ото не варто було писати шопопало",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Знайому запросили гуляти двоє пацанів.Один - крутий чувак, з афігєнним почуттям гумору, інший - егоїстичне мудло.","Знайому запросили гуляти двоє пацанів.Один - крутий чувак, з афігєнним почуттям гумору, інший - егоїст.",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Йобана тупа мразота зіпсувала мені рейтинг на роботі.,Одна не добра людина зіпсувала мені рейтинг на роботі.,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"КекНу типу пиздиті ніачом то і в житті не важкоНо я колись теж напастой мовчав, тому шарю тебе","КекНу типу бреше ніачом то і в житті не важкоНо я колись теж напастой мовчав, тому шарю тебе",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Кидайте цю милоту будь якому руснявому гівну, що почне патякати за те як на Сколєнії жить харашо.","Кидайте цю милоту будь якому російському , що почне говорити за те як на Сколєнії жить харашо.",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Кидає фотку в платті і каже - диви яка в мене тут жопа!,'Кидає фотку в платті і каже - диви яка в мене тут п''ята точка!',MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Коли ти дуже жостко підйобуєш Настю,Коли ти дуже жостко глузуєшь над Настєю,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Коли я навчуся не пройобувати час для сну на хуйню?,Коли я навчуся не витрачати час для сну на марно?,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Кольорова печать на звичайному папері 10 гривень блятьІдіть нахуй,Кольорова печать на звичайному папері 10 гривень Ідіть,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Краще здохнути, ніж визнати, що всрався.","Краще померти, ніж визнати, що помилився.",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Краще так ніж твітити дохуя всьякого шлаку,Краще так ніж твітити багато всякої непотрібної інформації,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Краще так, ніж всякі мразенькі","Краще так, ніж всякі",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Луччє я здохну єбучім ноунеймом, чем праслявлюсь і мене стануть показувати по гівнотв","Луччє я був ноунеймом, чем праслявлюсь і мене стануть показувати по тв",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Люди кажуть, що всім похуй на них.","Люди кажуть, що всім всеодно на них.",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Люди, котрі юзають мільйон смайлів, без зайвих слів ідуть нахуй.","Люди, котрі юзають мільйон смайлів, без зайвих слів ідуть далеко",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Лєна, краще мене кашею годуй, ніж піздюка.","Лєна, краще мене кашею годуй, ніж того хлопця.",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Лєра, вітаю, ти похерила найбільш невибагливу рослину.","Лєра, вітаю, ти испортила найбільш невибагливу рослину.",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Мандєц блядьЧо ж так смєшно з цього?,Чого ж так смішно з цього?,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Мау хай йдуть в жопу,Мау хай йдутьу куди подалі,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Мені дохуя французької, а єбав, бо усний:з","Мені багато французької, а манав, бо усний",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Можу допомогти, все рівно хуйї штурхаю","Можу допомогти, все рівно нічим не займаюсь",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Мозок: *думає про цю хуйню*,Мозок думає про цю несамітницю,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Моя улюблена ""помаранчева"" пісня - це ""Зимова спека""  #піснісвободи","Моя улюблена ""помаранчева"" пісня - це ""Зимова спека""  #піснісвободи",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Мужик що проходив мимо зацінив мою сраку.,Мужик що проходив мимо зацінив мою попу.,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Мій ентузіазм підриває погане самопочуття, чорт.",Мій ентузіазм підриває погане самопочуття,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"На запах яблучних млинчиків прибіг сусід: ""бля, тебе нарешті хтось візьме заміж і забере звідси к чортовій матері?""","На запах яблучних млинчиків прибіг сусід: "", тебе нарешті хтось візьме заміж і забере звідси?""",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,На колір та смак товариш не всякДля когось і Хакслі - хуйовий автор,На колір та смак товариш не всяк для когось і хакслі- поганий автор,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Надіюсь вся ця хуйня котра весь тиждень вставала між нами і одесою не була ужасающим попередженням мірозданія,Сподіваюся вся ця ситуація яка весь тиждень вставала між нами і Одесою не була жахливим попередженням світобудови,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Найбільший злочин проти українського народу - влада, яка складний час впевнено і безбожно продовжує пиздити","Найбільший злочин проти українського народу - влада, яка складний час впевнено і безбожно продовжує брехати",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Нахара ти включила бізнес аккаунт в інста якщо ти школоло і тебе фоловлять тільки твої однокласники блять..,Навіщо ти включила бізнес аккаунт в інста якщо ти школярка і тебе фоловлять тільки твої однокласники..,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Нахуй ти палиш, ну бля","нащо ти палиш, ну блин",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Не блядство, а «високий рівень соціосексуальної орієнтації»","Не розпуста, а «високий рівень соціосексуальної орієнтації»",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Не дадуть людям спокійно пизди еее бороти корупцію!11,Не дадуть людям спокійно розгону её бороти корупцію,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Не розумію чим я заслужила цю хуйову карму останнім часом,Не розумiю чим я заслужила цю карму останнiм часом,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Нема онлайн - трахає шлюх.,Нема онлайн,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Нехуй мені розповідати за бєдних лікарів & призваніє.,Не треба мені розповідати за бєдних лікарів & призваніє.,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Новий говнотєрцєц - директор Россотруднічєства Воробйов.,Новий тєрцєц - директор Россотруднічєства Воробйов.,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Ну блять, давайте вже про імпотенцію та рак, так нецікаво.","Ну, давайте вже про імпотенцію та рак, так нецікаво.",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Ну бляяя, чого вони такі каєфні?",Ну  чого вони такі каєфні?,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Ну вот сучка прямо як у мене),Ну вот прямо як у мене),MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Ну нахуй, мудаки і є мудаки","Ну, погані і є погані",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Ну окЯ хуйова людина по факту і всьо,Ну окЯ погана людина по факту і всьо,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Ну та, і трахнутись було б непогано.","Ну та, i по зноситися було б непогано.",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Ну чьо Михасику не отримаєш ти того що ти блядь хочеш...,Ну чьо Михасику не отримаєш ти того що ти хочеш...,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Ну і де блять то #покращення?,Ну і де ж то покращення,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Ну і йти до сраки,Ну і йти  далеко,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Ну і хуй з тим брезентом),Ну його з тим брезентом),MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,НєБо у вас хуйовий гуртожиток,НєБо у вас  поганий гуртожиток,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Ні, та хуйня на однокласниках залишалась)","Ні, та  на однокласниках залишалась)",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Ніхуя блять з неї нікуди не їде.,Нічого з неї нікуди не їде,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Нічого осбливого, просто новий пляж в Тернополі*АХУЄТЬ БЛЯТЬ*","Нічого осбливого, просто новий пляж в Тернополі*НЕЙМОВIРНО*",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Ніщо так не бадьорить зранку як ""блять, проспав"".","Ніщо так не бадьорить зранку як ""жах, проспав"".",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Ого, а нахуя вони це постять...","Ого, а навіщо вони це постять",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Один раз побув долбайобом і на все життя ним залишився.,Один раз побув поганим чоловіком і на все життя ним залишився.,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Один хуй хріново добиратись з Наукової до Рясне шо старим 131 шо новим 11 #lviv #піздєц,Однаково погано добиратись з Наукової до Рясне шо старим 131 шо новим 11 #lviv,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Одного разу зробивши хуйню, ти раз-у-раз думаєш над черговою.","Одного разу зробивши фiгню, ти раз-у-раз думаєш над черговою.",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Особливо в тексті для перекладу, блядь.",Особливо в тексті для перекладу,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Останнім часом не бачив НЕ мудаків.,Останнім часом не бачив НЕ поганих людей.,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"От нахуя мене зайобувати з самого ранку, а???","Ось навіщо мене діставати з самого ранку, а???",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Отак не встиг зафоловити людину, як вона почала писати хуйню.","Отак не встиг зафоловити людину, як вона почала писати нісенітницю.",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Отримала нині міні-інфаркт, бо думала, що він мені нахуй дзеркало знесе.","Отримала нині міні-інфаркт, бо думала, що він мені  дзеркало знесе.",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Ох ти ж блін, я й не бачила, шо вже так пізно.","я й не бачила, шо вже так пізно.",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Охуєнні мапи Польщі, мої улюблені про туризм, найбільш небезпечних тварин і ландшафт.","Крутi мапи Польщі, мої улюблені про туризм, найбільш небезпечних тварин і ландшафт.",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Пише: ""Я думала хуйня в мене в житті через відсутність сексу, порішала з сексом, а хуйня лишилася.","Пише: ""Я думала в мене погано в житті через відсутність сексу, порішала з сексом, а нічого не змінилося.",MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,Плач піздюків - це ідеальна зброя.,Плач детей - це ідеальна зброя.,MultiParaDetox,MultiParaDetox,,True
uk,Ukrainian,"Подзвонили всі возможні родичі, сусіди стукаюсь блять, шось таскають там я єбу, брат 100500 раз зайшов в комнату ну блеееет","Подзвонили всі возможні родичі, сусіди стукаюсь, щось таскають там , брат 100500 раз зайшов в кімнату",MultiParaDetox,MultiParaDetox,,True
