language,language_name,toxic_input,detox_output,source,source_dataset,source_id,human_reviewed
xh,isiXhosa,"ek'seni kanje seni thetha ikaka, chill lutho lay'khaya.","ek'seni kanje seni thetha into engalunganga, phumla, akukho nto ekhaya.",afrihate_human_reviewed,AfriHate,test_isixhosa_00123,True
xh,isiXhosa,"ek'seni kanje seni thetha ikaka, chill lutho lay'khaya.","ek'seni kanje seni thetha izinto, chill lutho lay'khaya.",afrihate_human_reviewed,AfriHate,test_isixhosa_00123,True
xh,isiXhosa,"ek'seni kanje seni thetha ikaka, chill lutho lay'khaya.","Ekuseni kanje uthetha izinto ezingacacanga, phumla, akukho nto ekhaya.",afrihate_human_reviewed,AfriHate,test_isixhosa_00123,True
xh,isiXhosa,@username zinja mgodoyi lemi khangcala!!,@username ndiyakhathazeka ngokuziphatha kwakho!!,afrihate_human_reviewed,AfriHate,test_isixhosa_00185,True
xh,isiXhosa,@username isidlwengu esi qha 🤣,@username ngumntu onezenzo ezingamkelekanga 🤣,afrihate_human_reviewed,AfriHate,test_isixhosa_00209,True
xh,isiXhosa,that time mhlambe nomlomo wakhe uyanuka URL,Ngelo xesha mhlambe umlomo wakhe wayenuka.,afrihate_human_reviewed,AfriHate,test_isixhosa_00210,True
xh,isiXhosa,"kufuneka ndiqeshe isibhanxa for that, ngumsebenzi. URL","kufuneka ndiqeshe umntu for that, ngumsebenzi. URL",afrihate_human_reviewed,AfriHate,test_isixhosa_00217,True
xh,isiXhosa,"@username hlala apho, siyiyeke injubaqa iye es'tratweni :)","Hlala apho, siza kuthatha inja siye estratweni :)",afrihate_human_reviewed,AfriHate,test_isixhosa_00318,True
xh,isiXhosa,"@username hlala apho, siyiyeke injubaqa iye es'tratweni :)","@username hlala apho, siza kuvumela umntu aye esitalatweni :)",afrihate_human_reviewed,AfriHate,test_isixhosa_00318,True
xh,isiXhosa,nina apha ningayiphika kaka apha for irt's kodwa ikaka iyabonakala ba gca yikaka😂😂😂,"nina apha ningayiphika apha kodwa into iyabonakala, abantu bayayibona 😂😂😂",afrihate_human_reviewed,AfriHate,test_isixhosa_00372,True
xh,isiXhosa,nina apha ningayiphika kaka apha for irt's kodwa ikaka iyabonakala ba gca yikaka😂😂😂,nina apha ningayiphika apha for irt's kodwa into iyabonakala 😂😂😂,afrihate_human_reviewed,AfriHate,test_isixhosa_00372,True
xh,isiXhosa,"@username inja yinja.....kalikho elinye ibizo,kumbe ubufuna kuthiwe 'mgodoyi'!!!!!......","@username ndiyazibuza... kalikho elinye ibizo, kumbe ubufuna kuthiwe 'igama elingafanelekanga'?",afrihate_human_reviewed,AfriHate,test_isixhosa_00376,True
xh,isiXhosa,"@USER yiyo lento enqwakuza ukanye,ihagu itya itriffle","@USER yiyo lento enqwakuza ukanye, umntu uyitya itriffle",afrihate_human_reviewed,AfriHate,test_isixhosa_00392,True
xh,isiXhosa,"@USER yiyo lento enqwakuza ukanye,ihagu itya itriffle",Yiyo lento endixhalabisayo kancinci; uziphatha kakubi xa etya itriffle.,afrihate_human_reviewed,AfriHate,test_isixhosa_00392,True
xh,isiXhosa,@username ulibona njani ? nditsho ihule elo,ulibona njani? nditsho olo mntu uziphatha kakubi,afrihate_human_reviewed,AfriHate,test_isixhosa_00403,True
xh,isiXhosa,oomarhosha kulena iweather bayaxoka bazonxiba iblukwe ezinde. ayizobakhona ingeniso tu.,"oomarhosha kule iweather batsho izinto, bazonxiba ibhulukwe ezinde. ayizobakhona ingeniso tu.",afrihate_human_reviewed,AfriHate,test_isixhosa_00439,True
xh,isiXhosa,@username uthetha ikaka umbi phi apha kule picture,@username uthetha into embi phi apha kule picture,afrihate_human_reviewed,AfriHate,test_isixhosa_00443,True
xh,isiXhosa,ukhaba umnqundu u le roux 😭😭😭😭,u Le Roux undikhathaza 😭😭😭😭,afrihate_human_reviewed,AfriHate,test_isixhosa_00446,True
xh,isiXhosa,ndinxila ikaka kodwa.  wow!,ndinxila kakhulu kodwa. wow!,afrihate_human_reviewed,AfriHate,test_isixhosa_00458,True
xh,isiXhosa,ndinxila ikaka kodwa.  wow!,ndinxile kakhulu kodwa. wow!,afrihate_human_reviewed,AfriHate,test_isixhosa_00458,True
xh,isiXhosa,"@username umthakathi nje lo, ibhodlela lakho limnyama ngath umuthi, izinto ezenziwa abantu mabevala impumelelo yakho","@username kubonakala ngathi kukho umthakathi; ibhodlela lakho limnyama ngathi ngumuthi, izinto abantu abazenzayo zinokuvimba impumelelo yakho",afrihate_human_reviewed,AfriHate,test_isixhosa_00476,True
xh,isiXhosa,"@username umthakathi nje lo, ibhodlela lakho limnyama ngath umuthi, izinto ezenziwa abantu mabevala impumelelo yakho","@username kukho into engaqhelekanga, ibhodlela lakho limnyama ngathi umuthi, izinto ezenziwa ngabantu zingavimba impumelelo yakho",afrihate_human_reviewed,AfriHate,test_isixhosa_00476,True
xh,isiXhosa,isidenge sibotshwa kowaso,Umntu ongazinzanga mabotshelwe ngabantu bakhe.,afrihate_human_reviewed,AfriHate,test_isixhosa_00547,True
xh,isiXhosa,@username igqwirha lsenza izinto zobugqwirha balo,@username kubonakala ngathi usenza izinto zobugqwirha,afrihate_human_reviewed,AfriHate,train_isixhosa_00031,True
xh,isiXhosa,"ina @username , hambo sifunela ngubani lo kuthetwa ngaye apha uyeke ibhentse zethu. URL URL","ina @username, nceda uhambe — sifuna ukwazi ngubani okuthethwa ngaye apha, uyeke ukusiphazamisa. URL URL",afrihate_human_reviewed,AfriHate,train_isixhosa_00053,True
xh,isiXhosa,unontsikelelo igqwirha elamgqibayo listrongo... URL,Umlingo owayesebenzisana naye ngoku usejele.,afrihate_human_reviewed,AfriHate,train_isixhosa_00069,True
xh,isiXhosa,"hayi mna ndoyisiwe ngababantu that we always thought ngabantu bamanyhani. tyhini bethuna utsotsi, indodomzi wayo, uyise wabantwana bakamadam, xelelwa uba makathini yenyindoda nekrexekazi layo. who's paying the price now? it's him and his dignity. fok maarn i'm moving to #zimbabwe","hayi mna ndidukiswe ngabantu esasicinga ukuba ngabahlobo. abanye babonakala benze izinto ezimbi — indoda, uyise wabantwana bakamadam. ngubani ohlawula ngoku? nguye kunye nesidima sakhe. ndiza kufudukela eZimbabwe #zimbabwe",afrihate_human_reviewed,AfriHate,train_isixhosa_00079,True
xh,isiXhosa,@username ulilahle wena kodwa!,Nceda undishiye.,afrihate_human_reviewed,AfriHate,train_isixhosa_00181,True
xh,isiXhosa,"@USER wathi kimi ""msunu kanyoko"" azange ngikholwe. URL","@USER wathi kimi ""amagama angalunganga"" azange ngikholwe. URL",afrihate_human_reviewed,AfriHate,train_isixhosa_00335,True
xh,isiXhosa,@username umsunu lo abawenzayo manje,@username into abayenzayo manje ayilunganga.,afrihate_human_reviewed,AfriHate,train_isixhosa_00360,True
xh,isiXhosa,@USER asisthandi isidudla esijimayo 😭😭,Asimthandi umntu otyebayo 😭😭,afrihate_human_reviewed,AfriHate,train_isixhosa_00383,True
xh,isiXhosa,iphixiphixi lomjita liyohlezi liziveza....🤞🏿 some of us see them early! abanye benu bazo bona l8 ....,Iphixiphixi lomjita liyohlezi liziveza....🤞🏿 abanye bethu bayalibona ekuqaleni; abanye benu baza balibona kamva....,afrihate_human_reviewed,AfriHate,train_isixhosa_00388,True
xh,isiXhosa,iphixiphixi lomjita liyohlezi liziveza....🤞🏿 some of us see them early! abanye benu bazo bona l8 ....,"iphixiphixi lomjita liyohlezi liziveza....🤞🏿 abanye bethu bayazibona ekuqaleni, abanye benu bazibona kamva....",afrihate_human_reviewed,AfriHate,train_isixhosa_00388,True
xh,isiXhosa,iphixiphixi lomjita liyohlezi liziveza....🤞🏿 some of us see them early! abanye benu bazo bona l8 ....,Iphixiphixi lomjita liyohlala liziveza... abanye bethu bayalibona ekuqaleni; abanye benu baza kulibona kamva.,afrihate_human_reviewed,AfriHate,train_isixhosa_00388,True
xh,isiXhosa,@USER unxilile kwedini utsho bangxathu apha😂😂😂 URL,@USER unxilile kwedini utsho banengxaki apha😂😂😂 URL,afrihate_human_reviewed,AfriHate,train_isixhosa_00403,True
xh,isiXhosa,@username okay... ithi lo umthakathi ahambe ayolala,@username okay... ithi lo mntu ahambe ayolala,afrihate_human_reviewed,AfriHate,train_isixhosa_00426,True
xh,isiXhosa,xa ndicinga indlela endizomkhaba ngayo umntu ondiqhela ikaka ndive ndibena masikizi,xa ndicinga indlela endiza kumphendula ngayo umntu ondiqhela kakhulu ndive ndixhalabile,afrihate_human_reviewed,AfriHate,train_isixhosa_00524,True
xh,isiXhosa,"""ungandenzi isidenge, ngoba ndikujongile kwi list yo clever awukho"".","Nceda ungadlalisi, ngoba ndikujongile kwi-list ye 'clever' kwaye awukho kuyo.",afrihate_human_reviewed,AfriHate,train_isixhosa_00554,True
xh,isiXhosa,ngathi funeka ziphindwe zisikwe ezi pipi zenu zange nifunde nto URL,"Ngathi kufuneka zilungiswe ezi zinto zenu, zange nifunde nto URL",afrihate_human_reviewed,AfriHate,train_isixhosa_00559,True
xh,isiXhosa,ngathi funeka ziphindwe zisikwe ezi pipi zenu zange nifunde nto URL,ngathi funeka ziphindwe zilungiswe ezi mpazamo zenu zange nifunde nto URL,afrihate_human_reviewed,AfriHate,train_isixhosa_00559,True
xh,isiXhosa,Uyandikhathaza manje.,Mandiphumle kancinci.,afrihate_human_reviewed,AfriHate,train_isixhosa_00598,True
xh,isiXhosa,"🤣 🤣🤣 yeyy oksalayo ikaka yikaka, uxolweni sithi aba wrongo😌 URL","🤣 🤣🤣 yeyy oksalayo akumnandi, uxolo sithi aba abangafanelekanga😌 URL",afrihate_human_reviewed,AfriHate,train_isixhosa_00623,True
xh,isiXhosa,@username nalo elase gwadana igqwirha liqala,@username nalo elase Gwadana umelaphi wendabuko uqalile,afrihate_human_reviewed,AfriHate,train_isixhosa_00683,True
xh,isiXhosa,"@USER uqinisile, vele uyanya mgodoyi","@USER uqinisile, vele uyasaba",afrihate_human_reviewed,AfriHate,train_isixhosa_00712,True
xh,isiXhosa,kukho iqhalo elithi ihule lilala kwibedi ngebedi,kukho iqhalo elithi umntu ulala kwibhedi ngebhedi,afrihate_human_reviewed,AfriHate,train_isixhosa_00721,True
xh,isiXhosa,kukho iqhalo elithi ihule lilala kwibedi ngebedi,kukho iqhalo elithi umntu ulala nabantu abaninzi,afrihate_human_reviewed,AfriHate,train_isixhosa_00721,True
xh,isiXhosa,@username loonto lisikelelekile igeza: libanekhomkhom libaleka elangeni imini yonke. mhle unyanomtu ... qha “🗣🎼🎼akanangqondo”,@username loonto lisikelelekile igeza: libanekhomkhom libaleka elangeni imini yonke. mhle unyanomtu ... qha “🗣🎼🎼akayiqondi”,afrihate_human_reviewed,AfriHate,train_isixhosa_00748,True
xh,isiXhosa,@USER 😂🤣🤣🤣 Kubuhlungu kakhulu apha xa umntu engaqhelananga nalo mbutho,@USER 😂🤣🤣🤣 Kubuhlungu kakhulu apha xa umntu engazi nto ingako,afrihate_human_reviewed,AfriHate,train_isixhosa_00824,True
xh,isiXhosa,niyathanda  undenza  ihule mxm,niyathanda undenza ndibukeke kabi,afrihate_human_reviewed,AfriHate,train_isixhosa_00831,True
xh,isiXhosa,niyathanda  undenza  ihule mxm,niyathanda undenza ndingahloniphekanga,afrihate_human_reviewed,AfriHate,train_isixhosa_00831,True
xh,isiXhosa,@username umnqundu ligama eliphambili namhlanje,@username ingxoxo ligama eliphambili namhlanje,afrihate_human_reviewed,AfriHate,train_isixhosa_00844,True
xh,isiXhosa,@username siyeke isibhanxa sisi,"Sisi, nceda uyeke.",afrihate_human_reviewed,AfriHate,train_isixhosa_00878,True
xh,isiXhosa,@username siyeke isibhanxa sisi,siyeke le nto sisi,afrihate_human_reviewed,AfriHate,train_isixhosa_00878,True
xh,isiXhosa,iyayidlala ikaka ibafanabafana qa,Iyadlala nabafana qha.,afrihate_human_reviewed,AfriHate,train_isixhosa_00884,True
xh,isiXhosa,ukamajola ushuvu. uyalazi iphixiphixi lo mumtu wesifazane #isibaya,ukamajola ushuvu. uyalazi imeko lo mntu wesifazane #isibaya,afrihate_human_reviewed,AfriHate,train_isixhosa_00911,True
xh,isiXhosa,ngathi uyanuka 😷 URL,Kubonakala kukho iphunga 😷 URL,afrihate_human_reviewed,AfriHate,train_isixhosa_00939,True
xh,isiXhosa,pain yokubona umthakathi wangakini ephuza reboost ngo6 ntambama😭😭😭 URL,pain yokubona umntu wakini ephuza reboost ngo6 ntambama😭😭😭 URL,afrihate_human_reviewed,AfriHate,train_isixhosa_00941,True
xh,isiXhosa,@username udakiwe wena masende kayihlo,@username ubonakala udakiwe.,afrihate_human_reviewed,AfriHate,train_isixhosa_00968,True
xh,isiXhosa,yoh hayi sihambe simithela isidenge ke kodwa .,yoh hayi sihambe siziphethe kabi ke kodwa.,afrihate_human_reviewed,AfriHate,train_isixhosa_00972,True
xh,isiXhosa,yoh hayi sihambe simithela isidenge ke kodwa .,yoh hayi sihambe sisenza izenzo ezingenangqondo ke kodwa.,afrihate_human_reviewed,AfriHate,train_isixhosa_00972,True
xh,isiXhosa,yoh hayi sihambe simithela isidenge ke kodwa .,yoh hayi sihambe sisenza izinto ezingenangqondo ke kodwa.,afrihate_human_reviewed,AfriHate,train_isixhosa_00972,True
xh,isiXhosa,yoh hayi sihambe simithela isidenge ke kodwa .,yoh hayi sihambe senze izinto ezingaqondakali ke kodwa.,afrihate_human_reviewed,AfriHate,train_isixhosa_00972,True
xh,isiXhosa,"@username ay bawenzile umsunu shame, angifuni ukungasho😪💔","@username benza izinto, andifuni ukuzithetha",afrihate_human_reviewed,AfriHate,train_isixhosa_00987,True
xh,isiXhosa,@username usislima sokugqibela wena mdidi,Wena unengxaki enkulu.,afrihate_human_reviewed,AfriHate,train_isixhosa_01015,True
xh,isiXhosa,@username but nawe uyishlama mgodoyi,kodwa nawe uyaziphatha gqitha,afrihate_human_reviewed,AfriHate,train_isixhosa_01064,True
xh,isiXhosa,@username inja engafundisekile. umthuqasi womgodoyi othi “shut up” kubantu abadala. nx mkhangqala ndini,"@username akaziphathanga kakuhle. Ukuthi ""shut up"" kubantu abadala akwamkeleki. Ndicaphukile.",afrihate_human_reviewed,AfriHate,train_isixhosa_01066,True
xh,isiXhosa,le gcokama labo liyaboniswa lingazibiza ngonyazi kanjan makadelete le rabishi URL,"Le gcokama labo liyaboniswa, alibonisi ukuba ngubani. Makadelete le post URL",afrihate_human_reviewed,AfriHate,train_isixhosa_01110,True
xh,isiXhosa,@username ngumlo lokukundibiza ixoki based on your belief. ndiyakucela hlukana nam.,"@username Kunzima kum ukuba undibize ixoki ngenxa yokukholwa kwakho. Ndiyakucela, hlukana nam.",afrihate_human_reviewed,AfriHate,train_isixhosa_01121,True
xh,isiXhosa,yaynxiba ikaka losisi😭😭😭,yaynxiba ingubo losisi😭😭😭,afrihate_human_reviewed,AfriHate,train_isixhosa_01147,True
xh,isiXhosa,@username ngakufonela mgodoyi ulibele ukubhiyoza.,@username ngakufonela kodwa ulibele ukubhiyoza.,afrihate_human_reviewed,AfriHate,train_isixhosa_01153,True
xh,isiXhosa,@username ngakufonela mgodoyi ulibele ukubhiyoza.,@username ndakufonela kodwa ulibele ukubhiyoza.,afrihate_human_reviewed,AfriHate,train_isixhosa_01153,True
xh,isiXhosa,qala uvale lo toki wakho unukayo wena URL,"Okokuqala, nciphisa izinto ozithethayo ngeli xesha.",afrihate_human_reviewed,AfriHate,train_isixhosa_01203,True
xh,isiXhosa,"@USER igqwirha elenze lepizza liselitsha, lenza umatric sana. wow!","@USER umpheki owenze le pizza intsha, wenze into emangalisayo kakhulu. wow!",afrihate_human_reviewed,AfriHate,train_isixhosa_01206,True
xh,isiXhosa,"ndifuna lona mna, isidudla sase goli 😘 #datemyfamily URL","Ndifuna lona mna, isithandwa saseGoli 😘 #datemyfamily URL",afrihate_human_reviewed,AfriHate,train_isixhosa_01218,True
xh,isiXhosa,@username lowo mgodoyi ungaw'lethi emzansi... uskhumbuza izikhathi ezinzima kabi ezweni lobab'omkhulu wethu.,@username lowo muntu ungaw'lethi emzansi... usikhumbuza izikhathi ezinzima kabi ezweni lobab'omkhulu wethu.,afrihate_human_reviewed,AfriHate,train_isixhosa_01225,True
xh,isiXhosa,ubusowubuzile kula cherry yakho okanye uqhela thina ikaka? URL,ubusowubuzile kula cherry yakho okanye uqhela thina nje?,afrihate_human_reviewed,AfriHate,train_isixhosa_01248,True
xh,isiXhosa,ubusowubuzile kula cherry yakho okanye uqhela thina ikaka? URL,Ngaba uxakekile nge-cherry yakho okanye uqhelile kuthi?,afrihate_human_reviewed,AfriHate,train_isixhosa_01248,True
xh,isiXhosa,@USER umthakathi wendaba 🖐️😅🖐️🤣,@USER umxoxi weendaba 🖐️😅🖐️🤣,afrihate_human_reviewed,AfriHate,train_isixhosa_01260,True
