language,language_name,toxic_input,detox_output,source,source_dataset,source_id,human_reviewed
ar,Arabic,إني أقرأ ببطيء عن حرب فيتنام أاللعينة .,أقرأ، ببطء، mcmasters إهمال الواجب حول حرب فيتنام.,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,ابتلشنه كل ساقط ولاقط قام يفتي ويتكلم عن المجتمع وعن الناس اذا بيئتك وصخه لاتعمم على الناس,ابتلشنه كل شخص قام يفتي ويتكلم عن المجتمع وعن الناس اذا بيئتك سيئة لاتعمم على الناس,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,اثنين من المجانين يحاولون إظهار من حصل على الشيء الأكبر!,شخصان غير مناسبين يحاولان إظهار من هو الأفضل,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,اجل الاشكال هذه تفوز يلعن ابوك يازمن وابوك يافساد 😡,اجل الاشكال هذه تفوز ما شاءالله على هيك ازمن وابوك يافساد 😡,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,احصل على فكرة قبل أن تقدم تعليقات غبية.,احصل على فكرة قبل أن تقدم تعليقات غير مطلعة.,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,احمد ربك انا اصحى من النوم المطر يخلص الله يلعنك 💔,احمد ربك انا اصحى من النوم المطر يخلص الله عليك 💔,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,ازاي دي مش فاولل يلعن ابوك حكم بقى دي عالخط,ازاي دي مش فاولل يا حكم بقى دي عالخط,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,ازعجونا حذاء العصملي. يقولونا بناها العثمانيون الترك. في القرن ال 19,ازعجونا أنصار العصملي. يقولونا بناها العثمانيون الترك. في القرن ال 20,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,استغفر الله ربي واتوب اليك 💔 وين ترحون من الله يل السياسين الا لعنة الله عليكم 💔 💔,استغفر الله ربي واتوب اليك 💔 وين ترحون من الله يل السياسين الا حسبي الله عليكم 💔 💔,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,استمتع بكونك جبانا على ما أظن,استمتع بكونك رجلا سيئا على ما أظن,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,استهدوا بالله شباب كلكم شراميط,استهدوا بالله شباب كلكم فاشلين,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,اسمه إرهابي الكره المصريه يا شراميط,اسمه إرهابي الكره المصريه يا فشلة,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,اشرف وانزه من ابوك يا ابن سته وستين زنوه,اشرف وانزه من ابوك يا ابن سته وستين محترم,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,اشوف بوكاكو بعده كين ثم ليفا لانه بدوري هبايل,اشوف بوكاكو بعده كين ثم ليفا لانه بدوري مبتدئين,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,اصلا غبي اذا يبقى بعد هاي الكارثة .,اصلا ساذج اذا يبقى بعد هاي الكارثة .,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,اعوذ بالله من قناه العربيه والقائمون عليها يريدون ان يظهروا الناس كلهم كفار كماهو حالهم,اعوذ بالله من قناه العربيه والقائمون عليها يريدون ان يظهروا الناس كلهم كفار,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,افضل تعليق شفته للمقطع كلام دبه 💔,افضل تعليق شفته للمقطع كلام واحدة سمينة💔,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,افهم تراك تعتبر زنجي بينهم,افهم تراك تعتبر أسمر بينهم,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,اقسم بالله الهلال ما عمره بيتعلم تطقطق عند المرمى يا قحاب,اقسم بالله الهلال ما عمره بيتعلم تطقطق عند المرمى,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,اقسم بالله تعبتنا ياميسي يلعن امك ما اقواك ياخي 💙 💙,اقسم بالله تعبتنا ياميسي ما اقواك ياخي 💙 💙,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,اقول لا تحتك بالاصفر الكبير الاتحاد لوحدة كبير والبقية جنبه اقزام,اقول لا تحتك بالاصفر الكبير الاتحاد لوحدة كبير والبقية جنبه صغار,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,الاغتصاب هو اعتداء جنسي بواسطة أي جنس، بغض النظر عن وجود قضيب أو عدمه!,الاغتصاب هو اعتداء جنسي بواسطة أي جنس!,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,البايرن يقسو على المتهالك برشلونه بخماسية مع الرأفة،، مدرب جحش وادارة مفلسة تقود اعظم نادي بالعالم،، ثلثا لاعبي برشلونه وجب عليهم الرحيل،،!,البايرن يقسو على المتهالك برشلونه بخماسية مع الرأفة،، مدرب سيء وادارة مفلسة تقود اعظم نادي بالعالم،، ثلثا لاعبي برشلونه وجب عليهم الرحيل،،!,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,البنات الي يقولون الولد خروف ترا الخروف مايلحق إلا التبن فهمتي ياهبلة منك ليها😏🤭 حلفت ماحد يشكرني ياعيال😌,البنات الي يقولون الولد خروف ترا الخروف مايلحق إلا التبن فهمتي منك ليها😏🤭 حلفت ماحد يشكرني ياعيال😌,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,الخسيس متحسف ع التداول والبقاء فوق ٨٦١٤ وده يرجع يتأكد منها قبل نهاية الجلسه والمزاد ويشاور عليها يمسكها ولا يشرمها 😎,متحسف ع التداول والبقاء فوق ٨٦١٤ وده يرجع يتأكد منها قبل نهاية الجلسه والمزاد ويشاور عليها يمسكها ولا يشرمها 😎,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,الخول جبران باسيل روح طلع حزب اللات والمليشيات الشيعية من بلدنا ليرجعوا النازحين يلي احتليتوا أراضيهم وهجرتون يا مجرمين,جبران باسيل روح طلع حزب اللات والمليشيات الشيعية من بلدنا ليرجعوا النازحين يلي احتليتوا أراضيهم وهجرتون,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,الرجال افعال لا اقوال .حددنا الخط الاحمر وتركنا الكلام لقردوغان.من يتفق مع روسيا هو ا…,الرجال افعال لا اقوال .حددنا الخط الاحمر وتركنا الكلام لأردوغان.من يتفق مع روسيا هو ا…,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,الصراحة اذا ما عجبك الله يلعن امك,الصراحة اذا ما عجبك الله يرحم امك,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,العار والله عليكم انتم يااتباع المجوس المكان يمنى والموجودين يمنيين والمفتولين يمنيين والقت…,العار والله عليكم انتم يااتباع الإيرانيين المكان يمنى والموجودين يمنيين والمفتولين يمنيين والقت…,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,العراقيين ديبينون شكد همة انانيين من خلال رفضهم لقانون يحمي العائلة كلها مو بس البنية وشكد تفكيرهم متخلف ومحدود!!,العراقيين ديبينون شكد همة انانيين من خلال رفضهم لقانون يحمي العائلة كلها مو بس البنية وشكد تفكيرهم ضيق ومحدود!!,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,الف مرة قلتلك .. لا قلت مقدر! قصدي مقدر احيا يا جاهل بلاك 💙,الف مرة قلتلك .. لا قلت مقدر! قصدي مقدر احيا يا فهيم بلاك 💙,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,اللعنة اعتقدت أن هذا التعليق كان ضجيجا عاديا,ظننت أن هذا التعليق هو الضجيج المعتاد,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,الله ابدع بالدوري تأخذ افضل لاعب علطول وعندنا اي لاعب يبدع قالو دوري هبايل ههههههههههههههههههههه…,الله ابدع بالدوري تأخذ افضل لاعب علطول وعندنا اي لاعب يبدع قالو دوري مبتدئين ههههههههههههههههههههه…,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,الله يسعدك شوفي الواتس لا ادعسك,الله يسعدك شوفي الواتس,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,الله يلعن ابوك حكم اقسم بالله واضح الفاول جعلك تتمنى الموت ولا تشوفه,يا لك من حكم اقسم بالله واضح الفاول جعلك تتمنى الموت ولا تشوفه,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,الله يلعن ابوك قعدت اقرا قلت الولد بيسدح لهم الحين تغريدتين يجاوب,قعدت اقرا قلت الولد بيسدح لهم الحين تغريدتين يجاوب,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,الله يلعن كس ام سخافتكم ي شراميط انفجار دمر نص بيروت سبب ضحايا و مفقودين تجون تسوون عليه نكت سافله مثلكم ؟ لكم مقا,اانفجار دمر نص بيروت سبب ضحايا و مفقودين تجون تسوون عليه نكت سافله؟ لكم مقا,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,اللهم إنا نعوذ بك من الخبث و الخبائث ما بقى غير هالاشكال تملي علينا اوامرها لعنة الله عليكم,اللهم إنا نعوذ بك من الخبث و الخبائث ما بقى غير هالاشكال تملي علينا اوامرها حسبي الله عليكم,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,اللهم عليك بالفاسدين الظالمين الملاعين اللهم عليك بكل وزير فاسد لعنة الله عليكم,اللهم عليك بالفاسدين الظالمين اللهم عليك بكل وزير فاسد,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,اللي بيقول انت ليه مركز في كلام الناس ، يلعن ابوك ، انت متعرفش حاجة شوفت الحتة دي 😂,اللي بيقول انت ليه مركز في كلام الناس ، انت متعرفش حاجة شوفت الحتة دي 😂,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,المشكله من صورتك انك مخنوث قصدي رجال من تكلم تعرف كعلة أمك يافتال,المشكله من صورتك انك غير قصدي رجال من تكلم تعرف,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,الناخبون الأغبياء حقا هنا كيف يمكن تفسير جاستن ترودو على أنه رئيس وزراء ؟,الناخبون غير المناسبين حقا هنا كيف يمكن تفسير القاضي ترودو على أنه رئيس الوزراء؟,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,الناس ينشرون لماذا لا يفعل الملاعين هذا وذاك، مزعج.,الناس ينشرون لماذا لا يفعل بعضهم هذا وذاك، مزعج.,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,الي متي سيظل العالم صامت على إجرام قردوغان في ليبيا,الي متي سيظل العالم صامت على أعمال أردوغان في ليبيا,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,انا اقدر اقول انك لحجية,انا اقدر اقول انك بسيطة,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,انا حرفيا بكيت لمن قالت لي رفيف سالفتها طيب دموعي راحت على الفاضي يلعن ابوك مايضحك انك تاخذين,انا حرفيا بكيت لمن قالت لي رفيف سالفتها طيب دموعي راحت على الفاضي، حرام عليك مايضحك انك تاخذين,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,انا ليش احب الاتحاد قد كذا يلعن ابوك فريق,انا ليش احب الاتحاد قد كذا ما شاءالله على هيك فريق,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,انت احول فريقك داج ..بلاش مجامله وتطبيل على الحكم,انت مش شايف فريقك داج ..بلاش مجامله وتطبيل على الحكم,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,انت لحقت درست الاتفاقيه وقست حق مصر اد ايه ولا قردوغان عيطلك . خليك فى حالك.,انت لحقت درست الاتفاقيه وقست حق مصر اد ايه ولا أردوغان عيطلك . خليك فى حالك.,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,انت يلا مش متزحلق والكورة ف ال 6 ياردة ؟ يلعن أبوك,انت يلا مش متزحلق والكورة ف ال 6 ياردة ؟,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,انتبهي ل كلامك حبيبي لا اجي ادعسك انا,انتبهي ل كلامك حبيبي لا اجي أعلمك انا,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,انسان غبي وردوك مفهاش احترام للى قدامك ومعرفش مستحمل تبقى كدا ازاى .,انسان سطحي وردوك مفهاش احترام للى قدامك ومعرفش مستحمل تبقى كدا ازاى .,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,انها وعاء من الروث، وأنت تعرف ذلك .,هذا لا معنى له، كما تعلمون,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,اول مرة اشوف قمر على هيئة بشر 🤦 🏻‍♂️ ❤ ️,اول مرة اشوف قمر على هيئة بشر,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,اي والله هو غبي اخاف يشله السيل بقوله ينتبه 🥵,اي والله اخاف يشله السيل بقوله ينتبه 🥵,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,ببساطة، الأشخاص مثلك يعتبرون من الحيوانات .,ببساطة، الأشخاص مثلك يعتبرون من الساذجين .,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,بدون ذكر الأغبياء مثل بيلوسي,الناس مثل بيلوسي ليسوا جيدين,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,بس مش كل البنات شراميط زيها كدا,بس مش كل البنات زيها كدا,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,بس ملزم بكل اتفاقيات قردوغان,بس ملزم بكل اتفاقيات أردوغان,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,بعض الأغبياء لم يعودوا يؤمنون بالسيادة الوطنية,بعض الناس لم يعودوا يؤمنون بالسيادة الوطنية,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,بعض الأغبياء وضعوا ذلك لحجب الحرب,بعض الناس وضعوا ذلك لحجب الحرب.,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,بعض الروائح النتنة لا يمكن التخلص منها .,بعض الروائح لا يمكن التخلص منها .,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,بعيدا عن التنمر والتشمت لاكن شفت البيتموجي حق افنان وكانت دبة !! شلون تجي تتكلم ع الرشيقة هذاي😅,بعيدا عن التنمر والتشمت لاكن شفت البيتموجي حق افنان وكانت سمينة!! شلون تجي تتكلم ع الرشيقة هذاي😅,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,بكل القهر الظاهر في عينيها بكل الانكسار البادي عل محياها ألا لعنة الله عليكم فاظلم كما شئت لا نرجوك مرحمةً إنّا…,بكل القهر الظاهر في عينيها بكل الانكسار البادي عل محياها ألا حسابكم عند الله فاظلم كما شئت لا نرجوك مرحمةً إنّا…,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,بوجود الڤار الغى الهدف اقسم بالله كذا كفاااايه يلعن امك من حكم,بوجود الڤار الغى الهدف اقسم بالله كذا كفاااايه با حكم,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,بيكيه ماعليه ياعمري صح انك شوي غبي بس عادي اهم شيء اشوفك ياعمري,بيكيه ماعليه ياعمري صح انك مو ذكي بس عادي اهم شيء اشوفك ياعمري,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,تأكدوا هل لاعب كرة قدم والا كرة قدم أمريكية.. لأنهم يجون اقزام زي هذا,تأكدوا هل لاعب كرة قدم والا كرة قدم أمريكية.. لأنهم يجون قصار زي هذا,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,تبغى تعيش في إسرائيل روح انقلع الله يلعن أمك,تبغى تعيش في إسرائيل روح ما حدا مانعك,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,تخيل تقطع وريدك في بانيو الحمام عشان سوسو قالت عليك يا دبة وهههههههه,تخيل تقطع وريدك في بانيو الحمام عشان سوسو قالت عليك يا سمينة وهههههههه,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,تدعمون الحوثي في الخفاء وتدينون في العلن لعنة الله عليكم أين ذهبت مضادت الصواريخ الخاصة بكم إن كنتم…,تدعمون الحوثي في الخفاء وتدينون في العلن أين ذهبت مضادت الصواريخ الخاصة بكم إن كنتم…,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,تدورون الاتنشن من طيز الحمار الله يلعنكم,تدورون الاتنشن من أي مكان,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,ترا العرش حقي بأوفرواتش انهدم وطاح وأنتي السبب عطيتك الشعلة وطفيتيها المفروض ترجعين لي عرشي يلعن أبوك,ترا العرش حقي بأوفرواتش انهدم وطاح وأنتي السبب عطيتك الشعلة وطفيتيها المفروض ترجعين لي عرشي يرحم أبوك,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,ترامب هو كومة قمامة.,ترامب هو شخص سيء جدًا.,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,تعبت من أكاذيبك الخسيسة,تعبت من أكاذيبك,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,تقتلوا النساء وتسجنونه وتقولوا انكم يمنيون لعنة الله عليكم يا متوردين,تقتلوا النساء وتسجنونه وتقولوا انكم يمنيون,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,جاء رجل الى حكيم ساله كيف اصبح غنيا؟ فكان رد الحكيم ان رماه بجزمة سكتشر وقال الله يلعن ابوك انا لو اعرف كان ماصرت,جاء رجل الى حكيم ساله كيف اصبح غنيا؟ فكان رد الحكيم ان رماه بجزمة سكتشر وقال انا لو اعرف كان ماصرت,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,جالس انتظر بلوبي لي ٤ دقايق احتري الناس يدخلون عشان يبدا الماتش ، اخر واحد دخل كان هاك ومعطيه بلوك :) ، يلعن امك من…,جالس انتظر بلوبي لي ٤ دقايق احتري الناس يدخلون عشان يبدا الماتش ، اخر واحد دخل كان هاك ومعطيه بلوك :) ، …,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,جزاك الله خير ي اخونجي بريده,جزاك الله خير ي شيخ بريده,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,حان الوقت لهؤلاء المهرجين للتقاعد.,حان الوقت لهؤلاء المنفذين للتقاعد.,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,حبيبي ،،، الله حسيبك ... اذا باعوا ارضهم كان هم اغنى اغنياء العالم يا متخلف ... ايش يج…,حبيبي ،،، الله حسيبك ... اذا باعوا ارضهم كان هم اغنى اغنياء العالم ... ايش يج…,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,حسنا، تبا، إقضي عليهم إذا.,حسنا، من أن نتخلص منهم إذا,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,حقائق ديوثية مداعبة الحلمات تثير الشهوة عند بالمئة من الرجال,حقائق علمية مداعبة الحلمات تثير الشهوة عند بالمئة من الرجال,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,حقيقة انتي وامثالك قحاب لان مافيه احد يدافع عنها,حقيقة انتي وامثالك سلبيين لان مافيه احد يدافع عنها,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,حوثيه و الاستايل بعد لحجي 🤢🤢,حوثيه والاستايل بعد بسيط 🤢🤢,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,خرج سارق آخر لا فائدة له من المجتمع.,خرج شخص آخر لا فائدة له من المجتمع.,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,خرجناك من اسيا ودعسناكم اكثر من مرا حرمناك من اسيا وصياحكم كان طرب واخذنا من…,خرجناك من اسيا وغلبناكم اكثر من مرا حرمناك من اسيا وصياحكم كان طرب واخذنا من…,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,خلصوا الناس مالقيت الا فلسطيزي تتناقش معه 🤔,خلصوا الناس مالقيت الا فلسطيني تتناقش معه 🤔,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,دانتو شوية بنات شراميط اقسم بالله ي كلاب الفولو ي عرر,دانتو شوية بنات اقسم بالله ي بتوع الفول,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,دس السم في العسل عليكم لعنة الله,دس السم في العسل,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,ده قصر قردوغان الجديد، عامل فيه حمام سباحة اوليمبي مسميه البحر المتوسط وقاعد عمال يحط بلوكات فيه وكاتب عليها بتاعتي,ده قصر أردوغان الجديد، عامل فيه حمام سباحة اوليمبي مسميه البحر المتوسط وقاعد عمال يحط بلوكات فيه وكاتب عليها بتاعتي,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,دوري هبايل ثالث هدافين الابطال التاريخي وش يتميز عنه لوكاكو,دوري مبتدئين ثالث هدافين الابطال التاريخي وش يتميز عنه لوكاكو,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,دي قلة ادب جديدة ولا شنو ؟؟ لعنة الله عليكم اجمعين ما تسوقون بهكذا افكار وأساليب تخدم اجندة بنو علمان واشباه الرجال ..,دي قلة ادب جديدة ولا شنو ؟؟ ما تسوقون بهكذا افكار وأساليب تخدم اجندة بنو علمان واشباه الرجال ..,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,ربما تحتاج مؤخرتك المفتوحة الى أن تهدأ بعض الوقت,ربما عليك أن تهدأ بعض الوقت,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,رحت بالغصب بس انبسطت شميت هواء نظيف الله يلعن ابوك ياكورونا,رحت بالغصب بس انبسطت شميت هواء نظيف الله يبعدك ياكورونا,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,ردوا مصريات الناس يا عكاريت وشوفوا كيف الميلاد بيصير مجيد والعام الجديد بيصير سعيد، لعنة الله عليكم وع,ردوا مصريات الناس وشوفوا كيف الميلاد بيصير مجيد والعام الجديد بيصير سعيد،,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,سافر إلى أماريلو من ألاسكا ليجعل من نفسه حمارا .,سافر إلى أماريلو من ألاسكا و تقدم ليتخذ قرارات سيئة,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,ستيفن كوك لة بصيرة ورؤية ثاقبة في الشرق الأوسط علشانة لايطيق قردوغان 😂,ستيفن كوك لة بصيرة ورؤية ثاقبة في الشرق الأوسط علشانة لايطيق أردوغان 😂,MultiParaDetox,MultiParaDetox,,True
ar,Arabic,سويت لاختي بطاقت تخرج وتعبت عليها وبالاخير قالت لحجيه م ابيها وراحت تسوي لنفسها اوكي حبي الله ياخدك😢😢💓💓,سويت لاختي بطاقت تخرج وتعبت عليها وبالاخير قالت م ابيها وراحت تسوي لنفسها اوكي حبي😢😢💓💓,MultiParaDetox,MultiParaDetox,,True
