language,toxic_input,detox_output,source,split
yo,ó sàn ju àwọn alágàbàgebè tó ń lọ lójú òpópónà lọ. ó wulẹ̀ wulẹ̀ òmùgọ̀ láti fi wé... àwọn èèyàn tó ń lọ sí ilé yẹ kí wọ́n mọ bí wọ́n ṣe ń bójú tó ara wọn... ọ̀pọ̀ àwọn alágàbàgebè tó ń lọ sí òpópónà ni ilé.,"Ó ló fún àwón ti owo ni gbogbo ilé, wón sì ló kérékere sí iṣẹ́ wón ni. Wón ṣiṣé lórí ẹlẹ́gbẹ́ rí, ki wón pèsè wón níbi tí wón ḿo jù bára wón.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,"Wo wọn wò... àwọn aṣáájú tí kò wúlò😏, wọ́n ń ṣòdì nítorí pé àwọn ọmọ wọn náà ni àìsàn náà ń ṣe... wọ́n ń ṣe é fún ara wọn, kì í ṣe fún Nàìjíríà😏",Omo olooto ti kó fi ohun re sí èyin. Wón gbé wípé ojú rere lórí èyí.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,"ẹ má ṣe máa tàn kálẹ̀, ẹ má ṣe máa tàn kálẹ̀, ẹ má ṣe máa ṣe ohun tó máa ba ayé jẹ́, ẹ má ṣe máa ṣe ohun tó máa ba ayé jẹ́, ẹ má ṣe máa ṣe ohun tó máa ba ayé jẹ́, ẹ má ṣe máa ṣe ohun tó máa ba ayé jẹ́.","Oun sọ wá lórí, oṣoṣe wà nítí kí ńbẹrè.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,"àwọn ẹlẹ́sìn búhárísì jẹ́ òmùgọ̀, aláìmọ̀ràn àti alága. má ṣe jẹ́ òmùgọ̀. ṣé o jẹ́ òótọ́. mo retí pé kò sí ẹni tó san owó fún ẹ láti kọ́ ọ. èyí yóò jẹ́ ìtannijẹ tó burú jù lọ ní ọ̀rúndún kọkànlélógún","Ẹnìkan to ba n sínú ọ, mẹta gbogbo ni wọn ti ṣiṣẹ́. Wọn ṅ kan ṇi pèlẹ é, èyin gbogbò àwa ni wón ti maa ṿé.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,Àwọn ará Nàìjíríà jẹ́ irú àwọn òmùgọ̀ kan tí kò mọ nǹkan kan nípa...,Órilé ènìyàn Nàjàjìríè ń ṣe àṣẹ lórí àṅkán.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,"Àwọn obìnrin àti bàbá bíáfírà ń gbàdúrà fún yín, wọ́n sì ń tì yín lẹ́yìn, kì í ṣe àwọn ẹranko ní Nàìjíríà tí wọ́n ń fẹ́ kí ẹ ṣubú kí wọ́n lè gbé ìmúṣẹ àwọn àbá búburú tí wọ́n ń ṣe sí àwọn kristẹni, ìjọba oníkùrù Islam, wọn ò nífẹ̀ẹ́ yín","Olorun kan owo ènìyàn ti oṣu ẹnu ẹni Ọlọrun, ṅ bá ńrà dúró pọ̀ àgbéèkó ọlọ́rọ̀, àti èyí tí ẹ ni ń fẹràn ọkàn, kò si ti àwón ológun ni ilẹ̀ Nàjàjiya.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,A ò ní retí pé kí àwọn màlúù àríwá ṣe nǹkan kan sí i. Ẹ ò ní bá a lọ láti máa ṣe ohun tó kù.,"Ojú rere, è sì ń ṣiṣẹ́ ibi tí wón ni pèsè itànkùn fún ènìyàn.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,Ẹ jáde,Oṣé wà.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,Mo rò pé ìwà ìbàjẹ́ tó burú jù lọ ní ọ̀rúndún yìí ni ti ẹ̀sìn Kristẹni.,Ojo sí ibi tí ń ṣe nílè sínmi Kristẹnikàn.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,O ti fucking soke o ti o ti o ko tweet mi nipa titun awọn ifijiṣẹ...,Mo ni mo si se ọkàn ti a ṣe fun mi.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,"Ó dáa, ẹ̀yin ọmọbìnrin, ẹ mú ẹ̀yìn ẹ̀yà ara yín jáde, ẹ̀yin ọmọbìnrin ẹlẹ́yà tí ẹ̀ ń fi ìbọn ṣeré.","Ó dàa, ènìyàn ni, àwọn ọkùnrin gbogbo, fún wá àṣà ilẹyí.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,Ó ń ṣe mí bíi pé mo ti rí i pé mo ti ń ṣe ohun tó wù mí.,"Ojú àwon ni pé mo n fẹ́ ẹyin, omo òun to tán wo mi.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,"Ìpínlẹ̀ River ni ìpínlẹ̀ tí kò dára jù lọ ní Nàìjíríà tí kò ní ìbò.Àwọn olóṣèlú tí kò ní nǹkan kan, tí àwọn èèyàn tí kò ní nǹkan kan ń gbé ní ilẹ̀ tí kò ní nǹkan kan, mo kábàámọ̀ pé mo jẹ́ ọmọ gúúsù.Ẹ máa bá a lọ láti pa ara yín, ẹ̀yin òmùgọ̀.","Ọmọ ojú rire ni ojúde wà ṣe pàtàkì jù wíwóná ní Ilé Ifẹ̀, ko s'ogbé ẹnì. Àwọn alagbádá ti wón jẹ ọgbọnrin, àwọn ẹni ti wọ́n jẹ agbeji lórí ilẹ, mi kaba mí pé mówó ọkàn. E ma ba a ló lóde síwájú ẹnin.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,àwọn ará àríwá náà kórìíra ohun gbogbo tó wá láti àríwá. wọ́n fẹ́ràn kí àwọn èèyàn tó wà ní àríwá máa yan màlúù kan láti ẹ̀yà mìíràn ju pé kí wọ́n yan Peter Obi láti ilẹ̀ Igbo lọ.,Ogun to ba ni owo niwon ti wole l'aye lati ipele fun awon igba ti won wa ni ariwa. Won fi gbagbala kan ni wole kan laarin awon etan ti wa ni riwa ko fe se pe ko fi Peter Obbi laarin Igbolapo.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,Kí nìdí táwọn ọmọbìnrin Nàìjíríà fi ń ṣe ohun tó ń fa àrùn?,Aṣé ẹ yíò wá ọlọ́wọ́ ni ènìyàn ti ojú àárín Nàjàjília fún ìdánimọ̀?,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,"Àní, nígbà tí wọn ò bá ní ìbọn, tí wọn ò bá ní gbé ìbọn, tí wọ́n bá ti ń wọlé lọ, màá fi ọ̀pá ìpáǹle wọn gbá wọn.","Ojúyè, èyí tó wá ni ó n tì sí, wón kò sí ibon, wó ó sì kò gbé ibon.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,"Póòpù sọ pé Ọlọ́run ló sọ àwọn di ẹlẹ́yà ara ẹni, kò sí ìṣòro kankan, a ní kí ẹ dẹ́kun ìwà òmùgọ̀ yìí, ẹ̀yin ń pe wa ní àwọn tó kórìíra. Láìpẹ́ àwọn èèyàn yóò bẹ̀rẹ̀ sí í rí ìtara nínú ìfinilára, ìbálòpọ̀ ìbálòpọ̀ àti ìṣe ìbálòpọ̀, wọ́n á sọ pé Ọlọ́run ló dá wọn.Ṣùgbọ́n mo mọ̀...Ọlọ́run dá wọn sí Ọkùnrin àti Obìnrin..Máàkù 10:6(Bíbélì)","Ẹni tó ṣe àwón ẹyàn, kí àwon ti máa ṅkan, ó ṣiṣẹ́ wòhun wón ni, ó sọ wón sí. Lati ìdánilára àti ibalopópo, wón fi sánwọn sí.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,"O jẹ́ ẹni tí kò mọ nǹkan kan, ìtìjú ńlá ni fún àwọn ará gúúsù-gúúsù, o sì ń wo bí àwọn èèyàn yìí ṣe máa ń bá ẹ ṣeré nítorí pé ohun yòówù tó mú kó o lọ sí àgbègbè náà, o ò ní rí i.","Onílè ẹ ni gbogbo ènìyàn, àwon aṣẹle aṇfẹ si ọmọ yìì ti wón fi ṣiṣé ni ówo, o ṅkán Ṣó ń ṭo lóṣèlẹ.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,O ti wa ni o ni ireti ti o ti ṣe gay hommie o?,Eni t'o ṣiṣẹ ti o ni òkèhén.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,ṣé o rí bó ṣe òmùgọ̀ tó o ṣe??? mo rò pé kò rí bẹ́ẹ̀ nítorí ìlara yìí ti sọ ọ di afójú. lọ bá àwọn ẹlẹgbẹ rẹ ṣeré ọmọbìnrin.... sáré lọ. àwọn ìpele kan wà nínú ọ̀rọ̀ yìí nítorí náà jẹ́ kí ó jẹ́ ìjápọ̀,"Oṣèṣe kí ń dábò sí iṣẹ́ wón ni, ènìyàn to wá ṣiṣaṣeyí ni, àti àwon ẹnìkan wà pẹlu èsìn re.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,Kí nìdí tí kò fi yẹ kí ESN gba ìtìlẹyìn láti dáàbò bo ẹ̀mí àti ohun ìní kúrò lọ́wọ́ àwọn olùṣọ́ àgùntàn fulani yìí?,Ó wọn rí nípa ènìyàn tí kọ̀ àgbèlé àti òjò sí ẹni to ṣe àfihàn àwón òfin tó ti déde sí ilé Èdè Fulani yíí?,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,"Ẹ jí, àwọn ọmọ Igbo, ẹ má ṣe pariwo títí di ọdún tó ń bọ̀, kò sí Biafra kankan. Nàìjíríà nìkan ló wà. ẹ jáwọ́ nínú àlá tí ẹ ń lá.",Awon ọmi Igbo ko gba pèlú ọkàn to gbé jù bi ọjọ ọla. Ojúre omo yẹn ko pèsè ni Nàijiríà.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,"Sega yan tweet kan ti o ṣe atilẹyin fun ẹdun ti o ni ẹdun ti eniyan kan, tọka si tweet pẹlu asọye Lopsided, ti o ni awọn iṣaaju - lẹhinna o tẹ awọn aiṣedede rẹ si awọn miiran! Mo ti rẹ nigbagbogbo ti awọn eniyan (Awọn aṣofin?) ti o ṣe atunṣe awọn miiran pẹlu awọn ọrọ ti o ni imọran.","Ogun fẹẹkun fun ẹnìkan ti o jẹ ọwọ́n ti ẹni ti o kánṣẹ, ó ṣi Twitter lọpọ̀. Báyìí ni àṣeyọri nífẹẹlẹ yàn. Wón ti yíò dégbà wá sí ẹyìn ètó ti àti ọmọ mẹta.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,Ta lo fi ọbẹ́ sí ojú láti di ààrẹ orílẹ̀-èdè wo lo ti ń fi ẹ̀jẹ̀ rẹ mu gómìnà,"Awoṣe ni tó ṣe ọjú l'arẹ, èyí ti wón gbogbo wa ni.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,"Mo rí i pé o jẹ́ ẹni tí kò láyọ̀ tó ń rò pé o lè sọ ohun yòówù tó bá ti jáde nínú ẹnu rẹ tí kò dáa, ipob ṣe gbogbo èyí n gbogbo wa mọ̀ pé ó ti bẹ̀rẹ̀ n ìdí fún un n níhìn-ín a ti ń gbìyànjú láti tẹ obi lọ sí àtẹ̀síwájú n ìdí míì tá ò fi ń gbọ́ bíáfírà báyìí, o fẹ́ ṣàkóso lórí ọgbà ẹranko?","O ri pe o ba ni wole ki so ohun yi to ba jade ninu eni re ti ko da, bi ibi ti o se gunwa won mo pe o ti bere ni idi fun un ni hin-in ati ti ni gbiyanju lati te obi lo si atesiwaju ni idi mi ti fi ni gboro bi afifirao.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,"ó yẹ kí n sọ nípa àwọn olùṣọ́ àgùntàn Fulani tí kò ní láárí yìí, níbí... ìkórìíra rẹ fún àwọn ará àríwá ń tètè wá sọ́dọ̀ rẹ ní àkókò tó tọ́, àgàbàgebè àti wíwo àkọsílẹ̀ ẹ̀yà kan pàtó ti àwọn apànìyàn.",Ó yẹ gbogbo ènìyán àwon omo àgbà.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,"Mo mọ̀ pé àwọn ọmọdé máa ń gbádùn àfiyèsí, àmọ́ ẹ ò lè máa wojú bíi Dopeys, ó máa ń dà bí ẹni tí kò mọ nǹkan kan.","Ojú rere, èsì ti ọlóhun yẹn kí ni tì ṣe, kì sí ń fífẹ̀ sáájú.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,"Ohun tí ó burú jù lọ nínú ọ̀dọ́ Yorùbá kan ni pé kó o gba ìdá mẹ́sàn-án nínú ọgọ́rùn-ún rẹ̀ kúrò lọ́wọ́ rẹ̀ kó o sì fún un ní ìdá márùn-ún péré, ìyẹn ni pé ó máa ń dá amala gbegiri àti awedu lẹ́bi, kò ní ṣe àríyànjiyàn.",Ojo ti o ba fi bimo l'aye kan ni oti ko se ifo igba agbeji.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,Àwọn ọkùnrin tí kì í ṣe ọkùnrin máa ń kó ìbàjẹ́ báni.,Oṣèré ènìyàn wọnyí ní ti ó nílẹ̀ fún àṣeyẹ.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,"Yi Hakuri , àwọn olùkọ́ níbí burú jù, nítorí pé wọn ò lè sọ èdè Gẹ̀ẹ́sì dáadáa.","Omo ẹni, àwon alakope bi iṣe yio ṣe ti o ṣiṣẹ ni, ko le ṅkan na.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,Ìgbà wo ni o ṣe àyẹ̀wò ìjùmọ̀sọ̀nà rẹ?,Ojo ti ko si ọkanlọfin ni fun iṣẹ yìí.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,"Oga, bí àwọn arìndìn kò bá sí, àwọn arìndìn kò ní sí nínú ìwé atúmọ̀ èdè wọn wà, wọn sì wà, wọn ò sì ní ṣàlàyé ara wọn fún wọn bí mo ṣe yẹ̀wọ̀n àlàyé rẹ. ẹ ṣeun!","Ojúrin, ko ba wọn ti l'ogun, wón ni pinnu iretẹrere fun wọn, wọ́n sì ni, wó nìí, woni wo omo ńlá kan lati wó lo.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,: Orúkọ Nàìjíríà nìkan ni ìgún fún aráyé Biafra/Oduduwa nìkan ni àbá tó wà. ...,Iba ree omo ile Naijiria bi eni to ko si ilo ti Oodua/Biafra.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,"""Ramsey Nouah, tó jẹ́ òkìtì igi tó ń dà á láàmú, kò ní ṣiṣẹ́ mọ́!"" *ó ń rẹ́rìn-ín*",Oluwaseun Ramsey Nouah ti di ilehin ti o ba ni mo ri.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,"... ti wa ni wa ni ìdè, bi awọn Ila-oorun fẹ lati usurp gbogbo agbara ti awọn epo-se ipinle. awọn coward Nnamdi Kanu dat ti nfi awọn enia rẹ si ogun nigba ti o ti sinmi ni UK ibùgbé rẹ ti wa ni lati purọ lẹẹkansi, wipe o ti a fun Biafra lai South-South ti o ti kọ.","Ọmọ ńkan Ọlọrun, Nnamdiran, ti ṣe enia re si ogundele ni United Kingdom, oṣuwa laarin oko ti iṣe lati ṣiṣẹ fun Bíafrà.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,"O jẹ ẹru, o gbọdọ jẹ ki ọmọbirin naa ni ẹmi.","Awon eniyan ti mo ba ṣe, aṣeyori wá kúnrin ṣiṣẹ lati ọlọrun mi.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,O jẹ awọn julọ ti ko wulo ẹda ti o ti ri kikọ bi yi fun npe ni Anabi ti Islam homo.,Oṣe pese pe awọn eni l'olóòtun t'ogbón sọ ẹnuwon dàgbà kan.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,O ti ri ọkan sọ pe fulani northerner yoo jọba ni Nigeria titi di 2031 ati dere ni ohunkohun ti ko si ọkan le ṣe.,Ọrọ kan fi rí wón ni ọjú àwon omo ilẹ̀ Nàìjíríà lóde.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,Báwo ni mo ṣe máa dúró fún ìgbà mélòó fún ìjùmọ̀sọ́nà yìí?,Ó ṣiṣẹ́ wọ́n ti maa ń ṅdé wón lókè lórí iṣèràn yìì.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,"Ọkùnrin yìí jẹ́ òmùgọ̀, bí àwọn kristẹni bá hùwà bí àwọn Mùsùlùmí, wọ́n á bẹ̀rẹ̀ sí dáná sun ilé.","Okùnrín yì í kó sí ǹ lehin, èyí tó mú orúko míràn.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,"Àwọn ọmọ iléèwé yìí ń ṣe bí ẹni pé àwọn ni àwọn èèyàn tó mọ́gbọ́n dání láyé, tí wọ́n ń fi àtẹ́ lu àwọn ọmọ wọn nítorí pé wọn ò lè ka àwọn ojú ìwé inú ìwé tí kò ní láárí tí wọ́n kọ ní ẹgbẹẹgbẹ̀rún ọdún sẹ́yìn.","Èyínni sábàá lórí àwùn, ó sì ń fẹ́ áwọn ìṣẹ̀lẹ̀ kan, tí aṣa níló sí òhun wón ni.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,"Ní àríwá Nàìjíríà, níbi tí ọkùnrin kan ti di olóṣèlú tí kò ní láárí tí kò bá gbàdúrà ní gbangba, ó ní láti fi ẹ̀sìn rẹ̀ mú wa láyà jẹ...","Ojúre omo ilẹ̀ Nàjàríja ni, ṣe ènìyàn kan tó ti dé olórun, ó wà lórílèé tí kó jùmọ́ sí ńlára, ó sì fi àwọn àṣẹ rẹ̀ mú wa làbálà.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,"Kí ló dé tí àwọn abọ́kùkù tó ń gbé lórí kẹ̀kẹ́ yìí fi ń ṣe nǹkan láìfọ̀rọ̀ sábẹ́ ahọ́n??? Ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin mi, ẹ̀yin mi, ẹ̀yin mi ẹ̀yin mi, ẹ̀yin mi, ẹ̀yin mi ẹ̀yin mi, ẹ̀yin mi, ẹ̀yin mi.","Ọlọrun, ṅ bèèrí ènìyàn tó ti ń gba òhun wà ní iṣẹ̀ ni ibi? Ọlẹ̀wọ́, èn í sí ẹni to ń jẹ ọkàn rẹ.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,"Ozomena jẹ ìtìjú fún gbogbo ọkùnrin, kò sí ọmọ abẹ́lé kankan nítorí kò ní àbámọ́ra kankan láti fi ṣe àbámọ́ra!","Ó wọn sánwó gbogbò ọkan, ènìyàn yìí ti o múgbéwo àti àgbéko.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,"ó hàn kedere pé, wọn kò wúlò láìsí bíáfírà ní ní níg, ó sì hàn kedere pé, kò wúlò fún wọn ju bíbá àwọn ẹ̀gbin ara jẹ́.","Omo re kan lè fi oko re sílé é, ènìyàn tán ṣe pàṣẹ́ lọ́wọ́ sí, òun sì lè ṅkán ḿo pé wón ṥi pàjà.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,"Ó, Ọlọ́run dá ọkùnrin méje tí ó kéré ní ọmọbìnrin.","Ó, àwọn ọrọ̀ mímọ̀ síwájú yìí jẹ́ gbogbo ènìyàn.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,"Ohun tí àwọn ọmọbìnrin tó ń ṣe àdàkàdekè ṣe fún mi nìyẹn , o ṣeun .","Aṣoju baba re, won ti gbogbo ẹni bi ọkàn kan n ṣiṣẹ fun mi.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,"Kò yani lẹ́nu pé o ní ojú tó ń rọ̀ mọ́lẹ̀... ṣé gbogbo àwọn Yorùbá ló rí i gbà bí ìwọ ti rí i gbà, arákùnrin rẹ kò wúlò bí bàbá rẹ ṣe rí nínú ìran yìí, lọ fi ojú rẹ pa mọ́ nínú ìran mi.","Baba re se niyen o baṣe ni itan yi, ko si wu lohun ri igba.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,"Àwọn èèyàn tó ń ṣe ẹrú ní gbogbo àgbègbè orílẹ̀-èdè náà, láìfọ̀rọ̀ sábẹ́ ahọ́n","Awọn eniyan ti o wo ni ibi to wọn se eru, l'ogun ayelodun.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,Mo ti mọ nigbagbogbo awọn wọnyi ṣeto ti feminist ni ipalara awọn ọmọbirin diẹ ninu awọn paapaa sinu ere-ipa ti o kere. wo pson nigbati o mọ o. ti o lọ fẹ eyi fun ọmọbinrin kan link,"Oṣé, èyí ti awo n yàn fún ẹnu rẹ̀, ènìyàn to wà nípa àwọn òṣèré tó wà sílẹ̀.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,ìgbà kan fún àwọn arábìnrin mi ní nàìjíríà ìgbà kan fún hoelosho mi ní nàìjíríà ìgbà kan fún àwọn nìjíríà mi tí kò mọ ìyàtọ̀,"Àwọn ẹni tó wà lórí ipa rẹ̀ gbogbo ni Nàìjiríà, ènìyàn to n jẹ́ ololufe rẹ ni N àìj ir íà.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,Dákẹ́!,Ó gbọ̀rò.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,Omo boobs ara na scam 😂😂,Ese ojo ko s'ogun fun awon.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,"Ẹ̀yin ọmọ-ọ̀ta, ìṣòro kan ṣoṣo tó o lè rí nìyẹn.","Omo ẹni, àkùn kúrò nípa àti ènìyàn.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
yo,"Mo fẹ́ lọ sùn, àmọ́ lẹ́yìn tí gbogbo yín ti pinnu láti jẹ́ òmùgọ̀, mo ti pinnu láti tẹ̀ lé ìlànà Bíbélì.","Mò fi ń ṣe èsì, àwọn ọmọ̀ yín fẹ́ràn sí iṣẹ́ yí, ó wá ń tó nífẹ́ ìjùmósùgbọ́.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400
