language,toxic_input,detox_output,source,split
,"""Babu wani abu mai kyau, kana zaune a cikin birni, ba aiki mafi kyau, m hali!",,MultilingualHateSpeechCSV,ha_toxic_only
,"Kuna da gaskiya sosai........ kuyi tunanin marasa amfani, marasa hankali da marasa aiki suna dauke da alamun shaida a kan batun trivia wanda babu wata hujja mai mahimmanci amma duk wawaye sun yi shiru idan ya zo ga boko harram, fulani shugabanni, sace mutane, da kuma wasu mutane. Muna bikin karya a NIGERIA",,MultilingualHateSpeechCSV,ha_toxic_only
,Yoruba maza za su ba ka dubu biyar kuma za su so su tsotse ka da madara mai daraja dubu talatin.,,MultilingualHateSpeechCSV,ha_toxic_only
,: 'Yan takarar PDP = Ijaw + Hausa/Fulani - 'Yan takarar APC = Hausa/Fulani + Yoruba &amp; a faceless scum na duniya kira ga IGBO ...,,MultilingualHateSpeechCSV,ha_toxic_only
,"Idan PMB ta auri mata fiye da daya kamar dan takarar Zee oza, CAN za ta fito tana shan taba.",,MultilingualHateSpeechCSV,ha_toxic_only
,Tsohon Sojojin Tsohon Sojojin,,MultilingualHateSpeechCSV,ha_toxic_only
,"Leggings ba ga kowa ba ne, musamman ma ku 'yan matan da suke kama da 'yan zuma.",,MultilingualHateSpeechCSV,ha_toxic_only
,"A wannan almajiri na arewa, sun biya ka ka karyata zanga-zangar lumana kuma ka zo?",,MultilingualHateSpeechCSV,ha_toxic_only
,"Amma jira o... me ya kawo Kiristoci, masu aikata mugunta, kudanci, alade comment karkashin wani hadari dangantaka shawara?",,MultilingualHateSpeechCSV,ha_toxic_only
,Kada ku kasance duk 'yan matan Ibadan su zama maras karatu sha.,,MultilingualHateSpeechCSV,ha_toxic_only
,'Yan mata sukan zo su tafi,,MultilingualHateSpeechCSV,ha_toxic_only
,Kasashen yammacin duniya sune mafi yawan masu cin hanci da rashawa da kuma miyagun mutane! duk abin da suke yi shi ne haifar da rikici da rikice-rikice a duk inda akwai albarkatun ƙasa a Afirka kuma suna ci gaba da fashi. har sai Afirka ta haɗu a matsayin haɗin kai idan ba za a iya yin kome ba don dakatar da su,,MultilingualHateSpeechCSV,ha_toxic_only
,Ƙin ƙwararrun Hollywood 'yan mata,,MultilingualHateSpeechCSV,ha_toxic_only
,Beast! mafi alhẽri ƙara da kudi ka ba wadannan ladies.,,MultilingualHateSpeechCSV,ha_toxic_only
,"Idan na ji wani wawa yana zagin Ebele Jonathan sake, ku jama'ar wawaye marasa iyawa ne.",,MultilingualHateSpeechCSV,ha_toxic_only
,"'Yan Birtaniya miyagu ne, suna son bautar Afirka har abada, su ne dalilin da ya sa Boko Haram da Fulani kungiyoyin ta'addanci ba za su iya tsayawa a Najeriya ba, suna goyon bayan gwamnatin Najeriya ta kashe ta 'yan ƙasa saboda albarkatunta",,MultilingualHateSpeechCSV,ha_toxic_only
,"Ka bar su da kansu ba su san cewa ana iya yin panadol a matsayin kwamfutar hannu, mai rataye, ko kuma syrup.",,MultilingualHateSpeechCSV,ha_toxic_only
,"Anambra gaba daya suna da 'yan kasuwa, suna magana ne game da 'yan kasuwa, 'yan kasuwa suna kula da kuɗin ku, ba su damu da inda kuka fito ba.",,MultilingualHateSpeechCSV,ha_toxic_only
,"Kada ka kashe kanka ko ka ɗauki wani abu na sirri, ba zan yi magana a kan mace ba kuma ba na bukatar tabbacin kowa don in zama wanda na zaɓa in zama.",,MultilingualHateSpeechCSV,ha_toxic_only
,Dole ne gwamnatin da ta gabata ta sace kasafin kudin.,,MultilingualHateSpeechCSV,ha_toxic_only
,"Na yi nadamar idan ya same ka amma ta hanyar  kai lalata  Ina magana ne game da iPob kashe wani Igbo dangi, Igbo mutum kokarin da wuya ya kawo wani Igbo mutum, kamar wani Igbo mutum ikirarin zama shugaban Labour Party ba Peter Obi, yanzu INEC kawai gane Obi s Labour Party",,MultilingualHateSpeechCSV,ha_toxic_only
,Ka kawai kama Hunter kuma kana da'awar cewa kana da aka kama fulani makiyaya abin da irin wannan wauta zama saboda babu wani al'amari fulani da karnuka,,MultilingualHateSpeechCSV,ha_toxic_only
,Waɗannan su ne irin mutanen arewa da muke nufi ... .. babun da aka wanke kwakwalwa,,MultilingualHateSpeechCSV,ha_toxic_only
,"Ka lura cewa za a soke asusunka... ka faɗi abubuwa da yawa marasa ma'ana, kuma ba ma son ka haifar da yakin kabilanci a wannan ƙasa, mutane da yawa sun girmama ka amma yanzu ka nuna yadda kake da gaske",,MultilingualHateSpeechCSV,ha_toxic_only
,kamar yadda Northern babban barayi.,,MultilingualHateSpeechCSV,ha_toxic_only
,"Me yasa jarumin ka kanu yake kuka lokacin da ya ga manyan yara maza na arewa suna tuka BUGATTI a Abuja cewa gabas ba ta da ruwa don sha amma arewa tana amfani da kuɗin man fetur don jin daɗi, wanda yanzu ya tsaya 😂😂😂 mumu",,MultilingualHateSpeechCSV,ha_toxic_only
,"..amma wawaye Gwamnoni &amp; Elite na arewa ba za su koyi! su sinister nufi ya lalata da kwakwalwarsu! saboda sun yi nufin amfani da wadanda bandit &amp; bokoharam tuba ga Fulanization manufa! godiya ga Allah,. shi ne duk fadowa baya a kan su! &gt;&gt;",,MultilingualHateSpeechCSV,ha_toxic_only
,Yaya nake da komai a kan komai,,MultilingualHateSpeechCSV,ha_toxic_only
,"A'a, ina jin dadin ganni. wadannan furans suna da daji. ba su cancanci wani ladabi, suna da barbaric a hanyoyi &amp; brains.",,MultilingualHateSpeechCSV,ha_toxic_only
,Wannan shi ne abin da AfroCandy ke faɗi game da Yoruba Boys da kuma D**k - LOL!... LINK,,MultilingualHateSpeechCSV,ha_toxic_only
,Aboki enwe ci gaba da fallasa kanka 'yan fashi suna kashe mutanenku upandan amma mutumin Igbo shine matsalar ku,,MultilingualHateSpeechCSV,ha_toxic_only
,"Wannan mummunan abu ne, kuma abin takaici ne cewa sojojin suna taimaka wa 'yan ta'adda Fulani masu kisan kai da ke yin sutura a matsayin makiyaya.",,MultilingualHateSpeechCSV,ha_toxic_only
,Abin ban dariya!,,MultilingualHateSpeechCSV,ha_toxic_only
,Ina tsani sosai a cikin liessssssssssssss!!!!!!!!!,,MultilingualHateSpeechCSV,ha_toxic_only
,Na san yadda suke da amfani a daren da suka ba su 1.08 kuma na yi 10k don cin nasara a kan Venezuela 🇪 kuma sun iya kawai gudanar da Draw,,MultilingualHateSpeechCSV,ha_toxic_only
,Mata ƙazanta ne😢,,MultilingualHateSpeechCSV,ha_toxic_only
,Koulibaly babban wawa ne... Na ce da zuciyata.,,MultilingualHateSpeechCSV,ha_toxic_only
,"Idan saurayinka ya share sakonninsa kafin ya ba ka wayarsa, saurayinka ba shi da daraja"".",,MultilingualHateSpeechCSV,ha_toxic_only
,"Kai maƙaryaci ne ka bar jam'iyyar saboda ka yi mugun aiki, batun tikitin Musulmi / Musulmi bai zo ba a lokacin.",,MultilingualHateSpeechCSV,ha_toxic_only
,Ina mamakin irin mutumin da ya haifi duk wadannan 'yan arewa! 'Yan uwan su da' yan'uwansu suna kisan gashin tsuntsu ne daga Boko Haram kuma har yanzu ka ga mafi yawansu suna kare Buhari da Boko Haram! irin wannan kabilanci mai banƙyama!,,MultilingualHateSpeechCSV,ha_toxic_only
,Kowace rana suna da ƙazanta,,MultilingualHateSpeechCSV,ha_toxic_only
,"Ba wanda ya gaya wa tsohon wawa Nada, wanda kudancin kudu zai kasance tare da wawaye retarded halittu na irinsa?",,MultilingualHateSpeechCSV,ha_toxic_only
,Shin kun karanta sashin da ya ce wadanda aka kashe ba makiyaya ne ba amma 'yan ta'adda ne masu garkuwa da mutane?,,MultilingualHateSpeechCSV,ha_toxic_only
,Ku mutane da duk wannan tunanin ku na tunanin ku 👏 Awon Oniro Oshi... da wannan rubutun wauta wanda yake sa wani ya ji ciwon kai.,,MultilingualHateSpeechCSV,ha_toxic_only
,Na yi matukar takaici da matasan Sokoto da Katsina da ke zanga-zangar. 'Yan bindiga suna kashe dubban Arewa tsawon shekaru 6 ba ku yi zanga-zanga ba amma kuna son zuwa zanga-zanga don SARS. Wannan wauta ce da wauta. ,,MultilingualHateSpeechCSV,ha_toxic_only
,Don haka ka yi zaton 'yan fashi ne almajiri ne? A'a!,,MultilingualHateSpeechCSV,ha_toxic_only
,"Ka ga dattijan Fulani da Hausa masu laifi, ina ganin sojoji da 'yan sanda za su ce shi ma Photoshop ne.",,MultilingualHateSpeechCSV,ha_toxic_only
,Ka ci gaba da yin aikin ubangijinka.,,MultilingualHateSpeechCSV,ha_toxic_only
,Za ka ja ni da baya kamar yadda na yi?,,MultilingualHateSpeechCSV,ha_toxic_only
,"Innosson, Ibeto, Chinua Achebe, Chimamanda Adichie... da sauransu duk Igbos ne... Mumu mutum.",,MultilingualHateSpeechCSV,ha_toxic_only
,"Ka dubi wannan wawa, wanda yakin neman zaben ku, Ina mamakin me yasa ku Fulanis ba ku da ma'ana",,MultilingualHateSpeechCSV,ha_toxic_only
,Ka sake ganin wannan... ina rokonka ka taimaki mijinka ka yi magana da shi a fili... daga gay shit ka juya zuwa tattalin arziki!,,MultilingualHateSpeechCSV,ha_toxic_only
,Ba ya amsawa ga mutane saboda yana bukatar tabbatar da cewa ya isa ga 'yan ƙasa &amp; ba wasu mutane na gefen titi waɗanda suke son samun riba mai sauri a kan wasu ba. Super Powers suna neman taimako yayin da duniya ke cikin yanayin rikici &amp; kuna kawai kuka! Jezzzzzz! ♀️,,MultilingualHateSpeechCSV,ha_toxic_only
,Yoruba da Igbo suna da dabi'u biyu. su munafukai ne kawai. Deborah an kashe ta ne saboda kisan kai kuma zaka iya hukunta amma Fatima mai ciki da 'ya'yanta 4 an kashe su ne kawai saboda Hausa / Fulani. 💔 kuma duk da haka ita 'yar ƙasa ce ta biyu abi? bari kawai mu raba kasar.,,MultilingualHateSpeechCSV,ha_toxic_only
,Kawai wannan shi ne matsalar da kake gani.,,MultilingualHateSpeechCSV,ha_toxic_only
,Kai ne mai yaudarar am abi??😂😂😂,,MultilingualHateSpeechCSV,ha_toxic_only
,Lol ka yi wannan wadannan arewaci ne wauta? za su lalle tattara abin da ya kawo amma arewa ba za su zabe wani Yoruba mutum ko da abin da shi ne .. lol,,MultilingualHateSpeechCSV,ha_toxic_only
,haka ma d wauta na maza 2 mataki a kan mai kyau mace 2 karba a hooker saboda ta ne sexy!!!,,MultilingualHateSpeechCSV,ha_toxic_only
,"Wannan mutumin yana yin wa kansa ladabi sosai, Uncle Frank. yana neman mai tsaron gida da zai yi dariya a Chelsea yayin da dukan kulob din kwallon kafa na shi ne wata cibiyar wasanni.",,MultilingualHateSpeechCSV,ha_toxic_only
,"Wanda ya rubuta wannan jawabin daga Arewa ne, tun da Kano/Kaduna ba ta konewa, to bari Kudu maso Yamma da Gabas su kashe kansu.",,MultilingualHateSpeechCSV,ha_toxic_only
,"""Lol"": yaya""l",,MultilingualHateSpeechCSV,ha_toxic_only
,'Yan Afirka ta Kudu masu laushi suna neman kayan da ba su da tsada.,,MultilingualHateSpeechCSV,ha_toxic_only
,"Wannan tunanin bakar fata ne, duk abin da suke gani yaudara ne, idan ba za ku iya taimakawa ba, me zai hana ku yi watsi da tweet ɗin....",,MultilingualHateSpeechCSV,ha_toxic_only
,Northerners ne kawai matsalar wadannan kasashe baya sata jama'a wuri sami ba za a bukatar daya Najeriya da madara kasar bushe,,MultilingualHateSpeechCSV,ha_toxic_only
,"Yan kudu ne kawai ke nazarin siyasa, arewa ne kawai ke yanke shawara don ci gaba da mulki.",,MultilingualHateSpeechCSV,ha_toxic_only
,Addini na Fvck! Lol MSO - Ƙungiyar Bautar Zuciya,,MultilingualHateSpeechCSV,ha_toxic_only
,"Idan ka auri mutum marar karatu da kuma iyali da ke fama da talauci a cikin ɗaki guda, babban kuskure ne a...",,MultilingualHateSpeechCSV,ha_toxic_only
,Wannan shi ne mafi mahaukaci daga cikinsu duka.,,MultilingualHateSpeechCSV,ha_toxic_only
,"Idan aka tambayi 'yan matan Hausa masu ban tsoro su rufe jikinsu da hijabi mai kyau, za su fara magana da wauta kamar, yanzu ga abin da 'yar'uwar musulmi mai kyau ta fara samu daga nan gaba. Masha Allah 'yar'uwar kiyaye Musulunci.🌹 LINK",,MultilingualHateSpeechCSV,ha_toxic_only
,"Lmao, yaudara ce 😂😂😂",,MultilingualHateSpeechCSV,ha_toxic_only
,"Aah ribs na🤣🤣🤣 Savage, ina son hakan, a gaskiya ma ma'anar na ita ce Hoelite karamar karuwa ce daga cikin manyan kurakurai daga cikin jahannama, Eroticas, kwafin dat 😂😂😂🤣🤣",,MultilingualHateSpeechCSV,ha_toxic_only
,Garba Shehu hakika tsoho ne marar kunya.,,MultilingualHateSpeechCSV,ha_toxic_only
,Boko Haram har yanzu suna kashe mutane da laifin Jonathan.,,MultilingualHateSpeechCSV,ha_toxic_only
,"Na yarda da ku a kan wannan, muna bukatar mu daina mayar da wadannan abokis a kudu zuwa arewa.",,MultilingualHateSpeechCSV,ha_toxic_only
,"Ina fata na ga wannan littafin yanzu B4 MAN LOVE bitches# single ko a cikin wani dangantaka, je ka samu shi Ladies.",,MultilingualHateSpeechCSV,ha_toxic_only
,Na yi muku alkawari cewa gay ba su damu da abin da 'yan tsirara suke yi ba amma 'yan tsirara suna aiki a cikin kasuwancinmu kullum.,,MultilingualHateSpeechCSV,ha_toxic_only
,A kudancin Kamaru koyaushe ana fuskantar fushin tsohon shugaban kasar.,,MultilingualHateSpeechCSV,ha_toxic_only
,"Ina fata zan iya bayyana hakan a yaren Hausa, yarinya",,MultilingualHateSpeechCSV,ha_toxic_only
,Ka kasance mutum mai kyau,,MultilingualHateSpeechCSV,ha_toxic_only
,"Arewa za ta yi, an haife su ne a matsayin masu cin amana, sai ku lura da abin da zai faru a ƙarshe.",,MultilingualHateSpeechCSV,ha_toxic_only
,Kuma ku fararen fata ku ne 'yan mata da karnuka,,MultilingualHateSpeechCSV,ha_toxic_only
,""": !!! "": To, ina ne fun a kan Twitter ba tare da retarded tweeps ....""""""",,MultilingualHateSpeechCSV,ha_toxic_only
,Kai wawa ne mai hankali Musulmi Frick suna tunanin yaki game da Musulmi da Kirista ba su san shi ne don kyautata al'umma .. wadannan Musulmi 'yan fashi da gwamnati ta aiko da su a kan masu zanga-zanga ..,,MultilingualHateSpeechCSV,ha_toxic_only
,Na toshe ka farko wawa,,MultilingualHateSpeechCSV,ha_toxic_only
,Abi kana fushi da ni?,,MultilingualHateSpeechCSV,ha_toxic_only
,Don haka ka san ka r mugunta,,MultilingualHateSpeechCSV,ha_toxic_only
,"Kiristanci a Afirka, wannan ba shi da bambanci da yadda kuke bi da ubanku idan kun bar mutane da yawa su je su yi wanka da takalman su.",,MultilingualHateSpeechCSV,ha_toxic_only
,"Yana da mummunan hali kuma yana da matukar damuwa, dole ne a tuhume shi da cin amana kafin ya mutu.",,MultilingualHateSpeechCSV,ha_toxic_only
,Ina ganin shi ne sosai mugunta da kuma d mutum bukatar zuwa wani likita saboda wannan shi ne fili ba al'ada,,MultilingualHateSpeechCSV,ha_toxic_only
,"Ba 'yan kudu ba ne yanzu. Arewa za ta ci gaba da mulkin Najeriya, har sai 'yan kudu sun farka kuma sun basu irin wannan magani....Ido daya da ido. Bari a zabi wani dan kudu a matsayin shugaban kasa kuma ka fara jin halin tarayya, dole ne a bi tsarin da ya dace. OESTD ! LINK",,MultilingualHateSpeechCSV,ha_toxic_only
,"Tsaro: Ka shawarci sarautarsa ta kare al'ummarka da taimakon gargajiya, makiyaya masu kisan kai ne da ke neman cika manufofin Buhari da na arewa, niyyar su ne su mamaye ƙasarka kuma su yi wa masu mulkin mallaka kisa.",,MultilingualHateSpeechCSV,ha_toxic_only
,U gani yayin da f**kING kamar yadda Roma farashin mu da mafi kwarewa ga 12 Arsenal ya gaske sha wahala tunanin Xhaka £ 12M haka f**kings m,,MultilingualHateSpeechCSV,ha_toxic_only
,"Wanda ya yi haka? babu wanda ya sa ba sai Yoruba bastards wanda suke stray karnuka amfani da sauran kabilu. shi ne yadda ka portrayed your iyali cewa mutane za su dauke su. Akwai more Yoruba bastards da suka amince da wannan , a 2years lokaci, zai zama laifi ya zama pro Yoruba a social media. 😊😊 LINK",,MultilingualHateSpeechCSV,ha_toxic_only
,"*Yarinya ga yarinya*: ""Kana da kyau!"" ""Thanks, haka kuma!"" *Gay ga Guy*: ""Kana da kyau"". ""Olushi! Allah ya hukunta ka!",,MultilingualHateSpeechCSV,ha_toxic_only
,"Ku almajiri alade ne masu gudu domin ba ku da bitamin da ake bukata don ku jagoranci, tun da kuka girma kuna cin abinci da kayan abinci, kuma mafi dalilin ku wawaye ne kuke rawa a fadin kasar kuma ba ku san yadda za ku inganta ci gabanta ba.",,MultilingualHateSpeechCSV,ha_toxic_only
