language,toxic_input,detox_output,source,split,sta_score,sim_score
yo,O ti fucking soke o ti o ti o ko tweet mi nipa titun awọn ifijiṣẹ...,Mo ni mo si se ọkàn ti a ṣe fun mi.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.9077346920967102,0.18961210548877716
yo,"Ó dáa, ẹ̀yin ọmọbìnrin, ẹ mú ẹ̀yìn ẹ̀yà ara yín jáde, ẹ̀yin ọmọbìnrin ẹlẹ́yà tí ẹ̀ ń fi ìbọn ṣeré.","Ó dàa, ènìyàn ni, àwọn ọkùnrin gbogbo, fún wá àṣà ilẹyí.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.6893008351325989,0.1826772689819336
yo,Ó ń ṣe mí bíi pé mo ti rí i pé mo ti ń ṣe ohun tó wù mí.,"Ojú àwon ni pé mo n fẹ́ ẹyin, omo òun to tán wo mi.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.32898765802383423,0.3169335424900055
yo,"Ìpínlẹ̀ River ni ìpínlẹ̀ tí kò dára jù lọ ní Nàìjíríà tí kò ní ìbò.Àwọn olóṣèlú tí kò ní nǹkan kan, tí àwọn èèyàn tí kò ní nǹkan kan ń gbé ní ilẹ̀ tí kò ní nǹkan kan, mo kábàámọ̀ pé mo jẹ́ ọmọ gúúsù.Ẹ máa bá a lọ láti pa ara yín, ẹ̀yin òmùgọ̀.","Ọmọ ojú rire ni ojúde wà ṣe pàtàkì jù wíwóná ní Ilé Ifẹ̀, ko s'ogbé ẹnì. Àwọn alagbádá ti wón jẹ ọgbọnrin, àwọn ẹni ti wọ́n jẹ agbeji lórí ilẹ, mi kaba mí pé mówó ọkàn. E ma ba a ló lóde síwájú ẹnin.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.812248706817627,0.5219766497612
yo,àwọn ará àríwá náà kórìíra ohun gbogbo tó wá láti àríwá. wọ́n fẹ́ràn kí àwọn èèyàn tó wà ní àríwá máa yan màlúù kan láti ẹ̀yà mìíràn ju pé kí wọ́n yan Peter Obi láti ilẹ̀ Igbo lọ.,Ogun to ba ni owo niwon ti wole l'aye lati ipele fun awon igba ti won wa ni ariwa. Won fi gbagbala kan ni wole kan laarin awon etan ti wa ni riwa ko fe se pe ko fi Peter Obbi laarin Igbolapo.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.8058351874351501,0.5522583723068237
yo,Kí nìdí táwọn ọmọbìnrin Nàìjíríà fi ń ṣe ohun tó ń fa àrùn?,Aṣé ẹ yíò wá ọlọ́wọ́ ni ènìyàn ti ojú àárín Nàjàjília fún ìdánimọ̀?,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.9253180027008057,0.43147537112236023
yo,"Àní, nígbà tí wọn ò bá ní ìbọn, tí wọn ò bá ní gbé ìbọn, tí wọ́n bá ti ń wọlé lọ, màá fi ọ̀pá ìpáǹle wọn gbá wọn.","Ojúyè, èyí tó wá ni ó n tì sí, wón kò sí ibon, wó ó sì kò gbé ibon.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.5583059787750244,0.564194917678833
yo,"Póòpù sọ pé Ọlọ́run ló sọ àwọn di ẹlẹ́yà ara ẹni, kò sí ìṣòro kankan, a ní kí ẹ dẹ́kun ìwà òmùgọ̀ yìí, ẹ̀yin ń pe wa ní àwọn tó kórìíra. Láìpẹ́ àwọn èèyàn yóò bẹ̀rẹ̀ sí í rí ìtara nínú ìfinilára, ìbálòpọ̀ ìbálòpọ̀ àti ìṣe ìbálòpọ̀, wọ́n á sọ pé Ọlọ́run ló dá wọn.Ṣùgbọ́n mo mọ̀...Ọlọ́run dá wọn sí Ọkùnrin àti Obìnrin..Máàkù 10:6(Bíbélì)","Ẹni tó ṣe àwón ẹyàn, kí àwon ti máa ṅkan, ó ṣiṣẹ́ wòhun wón ni, ó sọ wón sí. Lati ìdánilára àti ibalopópo, wón fi sánwọn sí.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.9417228102684021,0.24365858733654022
yo,"O jẹ́ ẹni tí kò mọ nǹkan kan, ìtìjú ńlá ni fún àwọn ará gúúsù-gúúsù, o sì ń wo bí àwọn èèyàn yìí ṣe máa ń bá ẹ ṣeré nítorí pé ohun yòówù tó mú kó o lọ sí àgbègbè náà, o ò ní rí i.","Onílè ẹ ni gbogbo ènìyàn, àwon aṣẹle aṇfẹ si ọmọ yìì ti wón fi ṣiṣé ni ówo, o ṅkán Ṣó ń ṭo lóṣèlẹ.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.769935667514801,0.2605160176753998
yo,O ti wa ni o ni ireti ti o ti ṣe gay hommie o?,Eni t'o ṣiṣẹ ti o ni òkèhén.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.5668075084686279,0.05121133103966713
yo,ṣé o rí bó ṣe òmùgọ̀ tó o ṣe??? mo rò pé kò rí bẹ́ẹ̀ nítorí ìlara yìí ti sọ ọ di afójú. lọ bá àwọn ẹlẹgbẹ rẹ ṣeré ọmọbìnrin.... sáré lọ. àwọn ìpele kan wà nínú ọ̀rọ̀ yìí nítorí náà jẹ́ kí ó jẹ́ ìjápọ̀,"Oṣèṣe kí ń dábò sí iṣẹ́ wón ni, ènìyàn to wá ṣiṣaṣeyí ni, àti àwon ẹnìkan wà pẹlu èsìn re.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.887042760848999,0.17676469683647156
yo,Kí nìdí tí kò fi yẹ kí ESN gba ìtìlẹyìn láti dáàbò bo ẹ̀mí àti ohun ìní kúrò lọ́wọ́ àwọn olùṣọ́ àgùntàn fulani yìí?,Ó wọn rí nípa ènìyàn tí kọ̀ àgbèlé àti òjò sí ẹni to ṣe àfihàn àwón òfin tó ti déde sí ilé Èdè Fulani yíí?,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.9218157529830933,0.29875943064689636
yo,"Ẹ jí, àwọn ọmọ Igbo, ẹ má ṣe pariwo títí di ọdún tó ń bọ̀, kò sí Biafra kankan. Nàìjíríà nìkan ló wà. ẹ jáwọ́ nínú àlá tí ẹ ń lá.",Awon ọmi Igbo ko gba pèlú ọkàn to gbé jù bi ọjọ ọla. Ojúre omo yẹn ko pèsè ni Nàijiríà.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.5430386662483215,0.45323479175567627
yo,"Sega yan tweet kan ti o ṣe atilẹyin fun ẹdun ti o ni ẹdun ti eniyan kan, tọka si tweet pẹlu asọye Lopsided, ti o ni awọn iṣaaju - lẹhinna o tẹ awọn aiṣedede rẹ si awọn miiran! Mo ti rẹ nigbagbogbo ti awọn eniyan (Awọn aṣofin?) ti o ṣe atunṣe awọn miiran pẹlu awọn ọrọ ti o ni imọran.","Ogun fẹẹkun fun ẹnìkan ti o jẹ ọwọ́n ti ẹni ti o kánṣẹ, ó ṣi Twitter lọpọ̀. Báyìí ni àṣeyọri nífẹẹlẹ yàn. Wón ti yíò dégbà wá sí ẹyìn ètó ti àti ọmọ mẹta.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.7851718664169312,0.3015451431274414
yo,Ta lo fi ọbẹ́ sí ojú láti di ààrẹ orílẹ̀-èdè wo lo ti ń fi ẹ̀jẹ̀ rẹ mu gómìnà,"Awoṣe ni tó ṣe ọjú l'arẹ, èyí ti wón gbogbo wa ni.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.8819137811660767,0.07248000800609589
yo,"ó yẹ kí n sọ nípa àwọn olùṣọ́ àgùntàn Fulani tí kò ní láárí yìí, níbí... ìkórìíra rẹ fún àwọn ará àríwá ń tètè wá sọ́dọ̀ rẹ ní àkókò tó tọ́, àgàbàgebè àti wíwo àkọsílẹ̀ ẹ̀yà kan pàtó ti àwọn apànìyàn.",Ó yẹ gbogbo ènìyán àwon omo àgbà.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.7850331664085388,0.10857468843460083
yo,"Mo mọ̀ pé àwọn ọmọdé máa ń gbádùn àfiyèsí, àmọ́ ẹ ò lè máa wojú bíi Dopeys, ó máa ń dà bí ẹni tí kò mọ nǹkan kan.","Ojú rere, èsì ti ọlóhun yẹn kí ni tì ṣe, kì sí ń fífẹ̀ sáájú.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.20258177816867828,0.08618485927581787
yo,"Ohun tí ó burú jù lọ nínú ọ̀dọ́ Yorùbá kan ni pé kó o gba ìdá mẹ́sàn-án nínú ọgọ́rùn-ún rẹ̀ kúrò lọ́wọ́ rẹ̀ kó o sì fún un ní ìdá márùn-ún péré, ìyẹn ni pé ó máa ń dá amala gbegiri àti awedu lẹ́bi, kò ní ṣe àríyànjiyàn.",Ojo ti o ba fi bimo l'aye kan ni oti ko se ifo igba agbeji.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.953781247138977,0.18991678953170776
yo,Àwọn ọkùnrin tí kì í ṣe ọkùnrin máa ń kó ìbàjẹ́ báni.,Oṣèré ènìyàn wọnyí ní ti ó nílẹ̀ fún àṣeyẹ.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.30136212706565857,0.3736043870449066
yo,"Yi Hakuri , àwọn olùkọ́ níbí burú jù, nítorí pé wọn ò lè sọ èdè Gẹ̀ẹ́sì dáadáa.","Omo ẹni, àwon alakope bi iṣe yio ṣe ti o ṣiṣẹ ni, ko le ṅkan na.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.6602287888526917,0.20914435386657715
yo,Ìgbà wo ni o ṣe àyẹ̀wò ìjùmọ̀sọ̀nà rẹ?,Ojo ti ko si ọkanlọfin ni fun iṣẹ yìí.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.8282560706138611,0.18266676366329193
yo,"Oga, bí àwọn arìndìn kò bá sí, àwọn arìndìn kò ní sí nínú ìwé atúmọ̀ èdè wọn wà, wọn sì wà, wọn ò sì ní ṣàlàyé ara wọn fún wọn bí mo ṣe yẹ̀wọ̀n àlàyé rẹ. ẹ ṣeun!","Ojúrin, ko ba wọn ti l'ogun, wón ni pinnu iretẹrere fun wọn, wọ́n sì ni, wó nìí, woni wo omo ńlá kan lati wó lo.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.356999933719635,0.30385059118270874
yo,: Orúkọ Nàìjíríà nìkan ni ìgún fún aráyé Biafra/Oduduwa nìkan ni àbá tó wà. ...,Iba ree omo ile Naijiria bi eni to ko si ilo ti Oodua/Biafra.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.765130877494812,0.5257977247238159
yo,"""Ramsey Nouah, tó jẹ́ òkìtì igi tó ń dà á láàmú, kò ní ṣiṣẹ́ mọ́!"" *ó ń rẹ́rìn-ín*",Oluwaseun Ramsey Nouah ti di ilehin ti o ba ni mo ri.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.6765521168708801,0.5654914379119873
yo,"... ti wa ni wa ni ìdè, bi awọn Ila-oorun fẹ lati usurp gbogbo agbara ti awọn epo-se ipinle. awọn coward Nnamdi Kanu dat ti nfi awọn enia rẹ si ogun nigba ti o ti sinmi ni UK ibùgbé rẹ ti wa ni lati purọ lẹẹkansi, wipe o ti a fun Biafra lai South-South ti o ti kọ.","Ọmọ ńkan Ọlọrun, Nnamdiran, ti ṣe enia re si ogundele ni United Kingdom, oṣuwa laarin oko ti iṣe lati ṣiṣẹ fun Bíafrà.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.8973022103309631,0.4131520390510559
yo,"O jẹ ẹru, o gbọdọ jẹ ki ọmọbirin naa ni ẹmi.","Awon eniyan ti mo ba ṣe, aṣeyori wá kúnrin ṣiṣẹ lati ọlọrun mi.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.873820424079895,0.06101702153682709
yo,O jẹ awọn julọ ti ko wulo ẹda ti o ti ri kikọ bi yi fun npe ni Anabi ti Islam homo.,Oṣe pese pe awọn eni l'olóòtun t'ogbón sọ ẹnuwon dàgbà kan.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.2884277105331421,0.01191994920372963
yo,O ti ri ọkan sọ pe fulani northerner yoo jọba ni Nigeria titi di 2031 ati dere ni ohunkohun ti ko si ọkan le ṣe.,Ọrọ kan fi rí wón ni ọjú àwon omo ilẹ̀ Nàìjíríà lóde.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.8317986726760864,0.22576847672462463
yo,Báwo ni mo ṣe máa dúró fún ìgbà mélòó fún ìjùmọ̀sọ́nà yìí?,Ó ṣiṣẹ́ wọ́n ti maa ń ṅdé wón lókè lórí iṣèràn yìì.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.8982086777687073,-0.004653310403227806
yo,"Ọkùnrin yìí jẹ́ òmùgọ̀, bí àwọn kristẹni bá hùwà bí àwọn Mùsùlùmí, wọ́n á bẹ̀rẹ̀ sí dáná sun ilé.","Okùnrín yì í kó sí ǹ lehin, èyí tó mú orúko míràn.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.6007385849952698,0.12047736346721649
yo,"Àwọn ọmọ iléèwé yìí ń ṣe bí ẹni pé àwọn ni àwọn èèyàn tó mọ́gbọ́n dání láyé, tí wọ́n ń fi àtẹ́ lu àwọn ọmọ wọn nítorí pé wọn ò lè ka àwọn ojú ìwé inú ìwé tí kò ní láárí tí wọ́n kọ ní ẹgbẹẹgbẹ̀rún ọdún sẹ́yìn.","Èyínni sábàá lórí àwùn, ó sì ń fẹ́ áwọn ìṣẹ̀lẹ̀ kan, tí aṣa níló sí òhun wón ni.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.8112983703613281,0.10826865583658218
yo,"Ní àríwá Nàìjíríà, níbi tí ọkùnrin kan ti di olóṣèlú tí kò ní láárí tí kò bá gbàdúrà ní gbangba, ó ní láti fi ẹ̀sìn rẹ̀ mú wa láyà jẹ...","Ojúre omo ilẹ̀ Nàjàríja ni, ṣe ènìyàn kan tó ti dé olórun, ó wà lórílèé tí kó jùmọ́ sí ńlára, ó sì fi àwọn àṣẹ rẹ̀ mú wa làbálà.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.8470017313957214,0.38109302520751953
yo,"Kí ló dé tí àwọn abọ́kùkù tó ń gbé lórí kẹ̀kẹ́ yìí fi ń ṣe nǹkan láìfọ̀rọ̀ sábẹ́ ahọ́n??? Ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin mi, ẹ̀yin ọmọ mi, ẹ̀yin ọmọ mi, ẹ̀yin mi, ẹ̀yin mi, ẹ̀yin mi ẹ̀yin mi, ẹ̀yin mi, ẹ̀yin mi ẹ̀yin mi, ẹ̀yin mi, ẹ̀yin mi.","Ọlọrun, ṅ bèèrí ènìyàn tó ti ń gba òhun wà ní iṣẹ̀ ni ibi? Ọlẹ̀wọ́, èn í sí ẹni to ń jẹ ọkàn rẹ.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.8597139120101929,0.3053160309791565
yo,"Ozomena jẹ ìtìjú fún gbogbo ọkùnrin, kò sí ọmọ abẹ́lé kankan nítorí kò ní àbámọ́ra kankan láti fi ṣe àbámọ́ra!","Ó wọn sánwó gbogbò ọkan, ènìyàn yìí ti o múgbéwo àti àgbéko.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.808258056640625,0.16408759355545044
yo,"ó hàn kedere pé, wọn kò wúlò láìsí bíáfírà ní ní níg, ó sì hàn kedere pé, kò wúlò fún wọn ju bíbá àwọn ẹ̀gbin ara jẹ́.","Omo re kan lè fi oko re sílé é, ènìyàn tán ṣe pàṣẹ́ lọ́wọ́ sí, òun sì lè ṅkán ḿo pé wón ṥi pàjà.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.9069573283195496,0.22977884113788605
yo,"Ó, Ọlọ́run dá ọkùnrin méje tí ó kéré ní ọmọbìnrin.","Ó, àwọn ọrọ̀ mímọ̀ síwájú yìí jẹ́ gbogbo ènìyàn.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.8973830938339233,0.1832789182662964
yo,"Ohun tí àwọn ọmọbìnrin tó ń ṣe àdàkàdekè ṣe fún mi nìyẹn , o ṣeun .","Aṣoju baba re, won ti gbogbo ẹni bi ọkàn kan n ṣiṣẹ fun mi.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.8893246650695801,0.33366984128952026
yo,"Kò yani lẹ́nu pé o ní ojú tó ń rọ̀ mọ́lẹ̀... ṣé gbogbo àwọn Yorùbá ló rí i gbà bí ìwọ ti rí i gbà, arákùnrin rẹ kò wúlò bí bàbá rẹ ṣe rí nínú ìran yìí, lọ fi ojú rẹ pa mọ́ nínú ìran mi.","Baba re se niyen o baṣe ni itan yi, ko si wu lohun ri igba.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.8821508288383484,0.2663925886154175
yo,"Àwọn èèyàn tó ń ṣe ẹrú ní gbogbo àgbègbè orílẹ̀-èdè náà, láìfọ̀rọ̀ sábẹ́ ahọ́n","Awọn eniyan ti o wo ni ibi to wọn se eru, l'ogun ayelodun.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.8946278095245361,0.380062997341156
yo,Mo ti mọ nigbagbogbo awọn wọnyi ṣeto ti feminist ni ipalara awọn ọmọbirin diẹ ninu awọn paapaa sinu ere-ipa ti o kere. wo pson nigbati o mọ o. ti o lọ fẹ eyi fun ọmọbinrin kan link,"Oṣé, èyí ti awo n yàn fún ẹnu rẹ̀, ènìyàn to wà nípa àwọn òṣèré tó wà sílẹ̀.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.8346184492111206,-0.14383971691131592
yo,ìgbà kan fún àwọn arábìnrin mi ní nàìjíríà ìgbà kan fún hoelosho mi ní nàìjíríà ìgbà kan fún àwọn nìjíríà mi tí kò mọ ìyàtọ̀,"Àwọn ẹni tó wà lórí ipa rẹ̀ gbogbo ni Nàìjiríà, ènìyàn to n jẹ́ ololufe rẹ ni N àìj ir íà.",llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.9224708080291748,0.14010518789291382
yo,Omo boobs ara na scam 😂😂,Ese ojo ko s'ogun fun awon.,llama3.1_8b_abliterated_oneshot,yo_pseudollama_400,0.8334227204322815,-0.022200386971235275
