language,toxic_input,detox_output,source,split
,Aikin Gwamnonin Arewa yana goyon bayan tsinkayar kafofin sada zumunta😂. Wasu wawaye. Me suke tsoro?,Aikin Gwamnonin Arewa yana goyon bayan tsinkayar kafofin sada zumunta😂. Wasu wawaye. Me suke tsoro?,mt0xl_detox_synthetic,ha_synthetic_400
,'Yan Uganda sun wulakanta matasan Soro Soke da ba su da 'yan diplomaci ba 😂😂😂 An kira gwamnatin da ba ta da amfani a kasar su cece su.,'Yan Uganda sun wulakanta matasan Soro Soke da ba su da 'yan diplomaci ba 😂😂😂 An kira gwamnatin da ba ta da amfani a kasar su cece su.,mt0xl_detox_synthetic,ha_synthetic_400
,Hoodlum ya wallafa wani abu a shafinsa na Twitter,Hoodlum ya wallafa wani abu a shafinsa na Twitter,mt0xl_detox_synthetic,ha_synthetic_400
,"Wani dan Yoruba mai suna mumu, wanda ya ce fathe...","Wani dan Yoruba mai suna mumu, wanda ya ce fathe...",mt0xl_detox_synthetic,ha_synthetic_400
,Duk waɗannan aljanu na Yoruba!,Gbogbo awọn ara Yoruba!,mt0xl_detox_synthetic,ha_synthetic_400
,Na ji cewa Yoruba maza ne mafi munin.,Na ji cewa Yoruba maza ne mafi munin.,mt0xl_detox_synthetic,ha_synthetic_400
,"Wannan shi ne yadda ka san fucking bigots addini fanatics Fulani ta'addanci kashe Kiristoci a kasarka kullum,",Wannan shi ne yadda ka san addini fanatics Fulani ta'addanci kashe Kiristoci a kasarka,mt0xl_detox_synthetic,ha_synthetic_400
,Biafran ya san kome ba sai zargi... su ne dabbobi na gaskiya,Biafran ya san kome ba sai zargi... su ne dabbobi na gaskiya,mt0xl_detox_synthetic,ha_synthetic_400
,An tambaye ni in biya 15k kawai saboda wani wawa ya rubuta ranar haihuwata da kyau don haka yanzu gwamnatin kasar tana son toshe layin na kawai saboda NIN na ... ku mutane ku wawaye ne kuma ba ku da hankali sosai. za ku rasa magoya baya da yawa kamar ni idan kun ci gaba da wannan rashin hankali,An tambaye ni in biya 15k kawai saboda ya rubuta ranar haihuwata da kyau don haka yanzu gwamnatin kasar tana son toshe layin na kawai saboda NIN na...,mt0xl_detox_synthetic,ha_synthetic_400
,Ka ci gaba da yin aikin ubangijinka.,Ka ci gaba da aikin ubangijinka.,mt0xl_detox_synthetic,ha_synthetic_400
,"Wannan shi ne Quavo mutum, ba Quefo Tekno: Nna bros ba vex, na cewa Cuppy yarinya rikice ni😂😂😂 LINK","Wannan shi ne Quavo mutum, ba Quefo Tekno: Nna bros ba vex, na cewa Cuppy yarinya rikice ni😂😂😂 LINK",mt0xl_detox_synthetic,ha_synthetic_400
,"Kabila ba daidai ba ne. Mafi yawan Yoruba da Igbos masu ƙanƙara suna tunanin cewa Yoruba da Igbos ne kawai a kafofin watsa labarun. Da zarar kun ƙi yarda da wani mutumin Igbo na yau da kullun, zai sanya ku Yoruba. Da zarar kun ƙi yarda da Yoruba Man kuna sanya Igbo ko IPOB. Tunanin da ya yi ƙasa. Na tabbata ba ku taɓa tafiya a waje da SW ba","Kabila ba daidai ba ne. Mafi yawan Yoruba da Igbos suna tunanin cewa Yoruba da Igbos ne kawai a kafofin watsa labarun. Da zarar kun ƙi yarda da Igbo Man, kuna sanya Igbo ko IPOB. Tunanin da ya yi ƙasa. Na tabbata ba ku tafiya a waje da SW ba",mt0xl_detox_synthetic,ha_synthetic_400
,Ba haka ba ne mai sauki Abi na kawai kudu samun Najeriya da kuma arewaci zama mumu yanzu,Ba haka ba ne mai sauki Abi na kawai kudu samun Najeriya da kuma arewaci zama mumu yanzu,mt0xl_detox_synthetic,ha_synthetic_400
,Na yarda cewa maza masu tsirara suna da ban tsoro.,Na yarda cewa 'yan tsirara' suna da ban tsoro.,mt0xl_detox_synthetic,ha_synthetic_400
,Idan kai baƙar fata ne Kirista ko kuma baƙar fata Musulmi a wannan karni na 21 cike da bayanai kai babban wawa ne. Za ka iya g...,"Idan kai baƙar fata ne Kirista ko kuma baƙar fata Musulmi a wannan karni na 21 cike da bayanai, ka iya g...",mt0xl_detox_synthetic,ha_synthetic_400
,Ina son yadda kake yin kumfa. Kai wawa ne mai ban dariya🤣 Kana tsalle da ihu da ihu kamar kana ƙaunar Allah fiye da sauran Kiristoci duk da haka har yanzu kai mai zunubi ne mai lalata kamar sauranmu. Kai wawa ne sosai don ka yi yaƙi domin Kristi. Yana ganin kai wawa ne. 😂,Ina son yadda kake yin kumfa. Kana tsalle da ihu da ihu kamar kana ƙaunar Allah fiye da sauran Kiristoci duk da haka har yanzu kai mai zunubi ne mai lalata kamar sauranmu. Kai wawa ne sosai don ka yi yaƙi domin Kristi. Yana ganin kai wawa ne. 😂,mt0xl_detox_synthetic,ha_synthetic_400
,Dukkanku ' yan tseren MuthaFucker sun yi fushi da ganin matanku masu kyau na fari suna daukar Black Dick saboda karamin farin kicinku ba zai yi aiki ba .,Dukkanku 'yan tseren sun yi fushi da ganin matanku masu kyau na fari suna daukar Black saboda karamin farin kicinku ba zai yi aiki ba.,mt0xl_detox_synthetic,ha_synthetic_400
,"7 idiots son har yanzu, 4 wawaye retweeted da 2 brainless akuya kawai yarda da rashin fahimtar. don Allah karanta da kyau don fahimta da kuma fahimta, mutumin da ya ce ya yi aiki tare da mace ya nuna kansa nufi da kuma taken ba game da abin da ka rubuta.","7 son har yanzu, 4 wawaye retweeted da 2 akuya kawai yarda da rashin fahimtar. don Allah karanta da kyau don fahimta da kuma fahimta, mutumin da ya ce ya yi aiki tare da mace ya nuna kansa nufi da kuma taken ba game da abin da ka rubuta.",mt0xl_detox_synthetic,ha_synthetic_400
,"Ba na zargi ku, laifin ne na shugabannin kudancin New Yan da suka ki su hada kai idan ba haka ba, mece ce harkokin masu hankali masu cigaba da su da kuma talakawan talakawa masu ra'ayin mazan jiya.","Ba na zargi ku, laifi ne na shugabannin kudancin New Yan da suka ki su hada kai idan ba haka ba, mece ce harkokin masu hankali masu cigaba da su da kuma talakawa talakawa masu ra'ayin mazan jiya.",mt0xl_detox_synthetic,ha_synthetic_400
,"Lol: ""Lolin da mata masu banƙyama suka fi so: ""Ni ba mai banƙyama bane... "" ""Zan zama kamar yadda nake, kun fi kusa da yadda kuke tunani!""","Lol: ""Lolin da mata masu banƙyama suka fi so: ""Ni ba mai banƙyama bane... "" ""Zan zama kamar yadda nake, kun fi kusa da yadda kuke tunani!""",mt0xl_detox_synthetic,ha_synthetic_400
,"Bruh bayan da martani ga lekki, zai iya ba kome ba wanda Mods a arewa. kabilarsu ne mugunta Kubawar Shari'a 5:9 Na wetin dey wasa a gare su gefe","Bruh bayan da martani ga abinci, zai iya ba kome ba wanda Mods a arewa. kabilarsu ne mugunta Kubawar Shari'a 5:9 Na wetin dey wasa a gare su gefe",mt0xl_detox_synthetic,ha_synthetic_400
,Gata ma oda bitch hugging a kan ma oda bitch,Gata ma oda hugging a kan ma oda,mt0xl_detox_synthetic,ha_synthetic_400
,"A cikin wannan labarin, wani ya ce ya yi lalata da wani, amma ya ce ya yi kuskure ya tsotse shi.","A cikin wannan labarin, onyene ya ce ya yi lalata da onyene, amma ya ce ya yi kuskure ya tsotse shi.",mt0xl_detox_synthetic,ha_synthetic_400
,"Wane irin tunani ne wannan, don Allah?","Which idea is this, don't you?",mt0xl_detox_synthetic,ha_synthetic_400
,Wannan hoton daga ajegunle ne.... daina wauta ta ƙarya,Wannan hoton daga ajegunle ne.... daina wauta ta ƙarya,mt0xl_detox_synthetic,ha_synthetic_400
,"Idan ka kuma bi mata fiye da ɗaya, to ka kuma yi wa karuwanci ja-gora.","Idan ka kuma bi mata fiye da ɗaya, to ka kuma yi wa karuwanci ja-gora.",mt0xl_detox_synthetic,ha_synthetic_400
,Lebanon wani yanki ne da Larabawa suka mamaye har zuwa yanzu da Kiristoci ke zaune daga nan ne sakon jinƙai daga munafukai wadanda ba za su taba yin magana ba game da kisan da Fulani makiyaya suka yi a SK.,Lebanon wani yanki ne da Larabawa suka mamaye har zuwa yanzu da Kiristoci ke zaune daga nan ne sakon jinƙai daga wadanda ba za su taba yin magana ba game da kisan da Fulani makiyaya suka yi a SK.,mt0xl_detox_synthetic,ha_synthetic_400
,"Ba a bukatar magana da mai hikima ba - wawaye ne suke bukatar shawara"".","Ba a bukatar magana da mai hikima ba - wawaye ne suke bukatar shawara"".",mt0xl_detox_synthetic,ha_synthetic_400
,"Cardiff!!! kunya a kan ku m baya, idan shi ne 2B United 2day za ka sami da boldness 2 wasa, ba za ka?","Cardiff!!! kunya a kan ku m baya, idan shi ne 2B United 2day za ka sami da boldness 2 wasa, ba za ka?",mt0xl_detox_synthetic,ha_synthetic_400
,"Abin da na koya a cikin shekaru da yawa na rayu shi ne kada in amince da karuwa domin karuwa da aka rubuta a baya shi ne hctib kuma wannan shit ba ya da ma'ana, kamar wadannan karuwa","Abin da na koya a cikin shekaru da yawa na rayu shi ne kada in amince da karuwa domin karuwa da aka rubuta a baya shi ne hctib kuma wannan ba ya da ma'ana, kamar wadannan karuwa",mt0xl_detox_synthetic,ha_synthetic_400
,"Ka taimake ni in sanar da cewa Mai Martaba ya ba da 'ya'yanta da iyalinta ga Fulani makiyaya don a kashe su kuma daga baya, zan iya ɗaukar ta da muhimmanci.","Ka taimake ni in sanar da cewa Mai Martaba ya ba da 'ya'yanta da iyalinta ga Fulani makiyaya don a kashe su, zan iya ɗaukar ta da muhimmanci.",mt0xl_detox_synthetic,ha_synthetic_400
,"""Har yaushe za ka iya yin magana ba tare da yin magana ba?","""Har yaushe za ka iya magana ba tare da yin magana ba?",mt0xl_detox_synthetic,ha_synthetic_400
,Kun fi muni domin yawancin wadanda suka sha wahala daga Book Haram Musulmi ne kuma ba yau aka fara ba.,Kun fi muni domin yawancin wadanda suka sha wahala daga Book Haram Musulmi ne kuma ba yau aka fara ba.,mt0xl_detox_synthetic,ha_synthetic_400
,Wadannan 'yan mata suna da kunya,Wadannan 'yan mata suna da kunya,mt0xl_detox_synthetic,ha_synthetic_400
,"Don haka a Najeriya, Arewa da Kudu sune kawai yankunan geopolitical da muke da su daidai? Irinka kunya ne ga Musulunci, ba ka ma yin tunani da kai, kawai kana so ka rant. Muna da yankuna 6 na geopolitical, babu wani abu kamar Arewa da Kudu.","Don haka a Najeriya, Arewa da Kudu sune kawai yankunan geopolitical da muke da su daidai? Irinka ne ga Musulunci, ba ka ma yin tunani da kai, kawai kana so ka rant. Muna da yankuna 6 na geopolitical, babu wani abu kamar Arewa da Kudu.",mt0xl_detox_synthetic,ha_synthetic_400
,Ratchet hoes suna amfani da wannan hoton a matsayin BBC dp ... kamar tsanani bitch?,Ratchet hoes suna amfani da wannan hoton a matsayin BBC dp... kamar tsanani?,mt0xl_detox_synthetic,ha_synthetic_400
,"Ka yi tunanin ka ce banza game da 'yar'uwarka Igbo, nawa suka biya ka. daga baya za ku ce kana son Biafra, yaya za ka cimma hakan lokacin da za ka iya tallafawa kuma zama ɗan'uwanka ga 'yar'uwarka, Ina jin ƙyama da maganarka, ba ka cancanci wani abu mai kyau ba Abt u.","Ka yi tunanin ka ce banza game da 'yar'uwarka Igbo, nawa suka biya ka. daga baya za ku ce kana son Biafra, yaya za ka cimma hakan lokacin da za ka iya tallafawa kuma zama ɗan'uwanka ga 'yar'uwarka, Ina jin ƙyama da maganarka, ba ka cancanci wani abu mai kyau ba Abt u.",mt0xl_detox_synthetic,ha_synthetic_400
,Awon 'maza ƙazanta ne' ba za su tuna cewa yawancin mata da 'yan mata aljanu ne ba...,Awon'maza ƙazanta ne' ba za su tuna cewa yawancin mata da 'yan mata ba...,mt0xl_detox_synthetic,ha_synthetic_400
,Domin mun kasance muna yin watsi da wani muhimmin batu na tattaunawa kuma muna sa mutane su nemi gafara saboda kabilanci na asali.,Domin mun kasance muna watsi da wani muhimmin batu na tattaunawa kuma muna sa mutane su nemi gafara saboda kabilanci na asali.,mt0xl_detox_synthetic,ha_synthetic_400
,Kafin yaushe ne zalunci zai ci gaba? Allah zai sa ka yi nasara.,Kafin yaushe ne zalunci zai ci gaba? Allah zai sa ka yi nasara.,mt0xl_detox_synthetic,ha_synthetic_400
,Na gode wa Allah ka hana shi jikinka!,Na gode wa Allah ka hana shi jikinka!,mt0xl_detox_synthetic,ha_synthetic_400
,"Yoruba ba su da kyau, mun sayar da hakkokinmu ga Hausawa don su ne ke kula da mu. me yasa ba za su iya raba kayan a Legas ba kuma su rarraba su ga kowane jihohi?","Yoruba ba su da kyau, mun sayar da hakkokinmu ga Hausawa don su ne ke kula da mu. me yasa ba su iya raba kayan a Legas ba kuma su rarraba su ga kowane jihohi?",mt0xl_detox_synthetic,ha_synthetic_400
,"Don Allah Northerners, ina rokon ku da sunan Allah don ajiye your abinci da kuma jira da Southerners su yi addu'a ga shi. idan ka mutane ci gaba da sayar da ku rotten tumatir da albasa zuwa kudu, to, ku bastards. 🤣🤣🤣🤣🤣🤣🤣 kamar ka taba fitarwa da cewa your sharar gida","Don Allah Northerners, ina rokon ku da sunan Allah don ajiye your abinci da kuma jira da Southerners su yi addu'a ga shi. idan ka mutane ci gaba da sayar da ku rotten tumatir da albasa zuwa kudu, to,",mt0xl_detox_synthetic,ha_synthetic_400
,Ya kamata ka rufe bakinka ka kalli yadda mutane marasa laifi suke mutuwa musamman ma 'yan matan da ba su da laifi.,Ya kamata ka rufe bakinka ka kalli yadda mutane marasa laifi suke mutuwa musamman ma 'yan matan da ba su da laifi.,mt0xl_detox_synthetic,ha_synthetic_400
,Kuma sauran sassan Najeriya wadanda ba Musulmi ba za su zama kudancin Kaduna...,Kuma sauran sassan Najeriya wadanda ba Musulmi ba za su zama kudancin Kaduna...,mt0xl_detox_synthetic,ha_synthetic_400
,Wannan yana nuna maka yadda suke son kai.,Wannan yana nuna maka yadda suke son kai.,mt0xl_detox_synthetic,ha_synthetic_400
,Ina zargin 'yan wasan da za su kalli wasannin Man U a filin wasa ,Ina zargin 'yan wasan da su kalli wasan Man U a filin wasa,mt0xl_detox_synthetic,ha_synthetic_400
,Duk wani wawa da bai yarda ya goyi bayan Buhari ya kamata ya gaisa da Najeriya  Sagay.,Duk wanda bai yarda ya goyi bayan Buhari ya kamata ya gaisa da Najeriya Sagay.,mt0xl_detox_synthetic,ha_synthetic_400
,"""Lol"": yaya""l","""Lol"": yaya""l",mt0xl_detox_synthetic,ha_synthetic_400
,Ta yi tweet din da ta yi wa tsohonta a wani lokaci kuma hakan ya sa aka kore ta?,Ta yi tweet din da ta yi wa tsohonta a wani lokaci kuma hakan ya sa aka kore ta?,mt0xl_detox_synthetic,ha_synthetic_400
,Ba a san dalilin da ya sa al'umma ta fi haƙuri da mace fiye da namiji ba,Ba a san dalilin da ya sa al'umma ta fi haƙuri da mace fiye da namiji ba,mt0xl_detox_synthetic,ha_synthetic_400
,"Me ya sa a duniya suke ba da kayan aiki 2 wadannan 'yan ta'adda marasa karatu da ke kashe marasa laifi, marasa makamai? ba ka tsammanin makarantu da ba su da kayan aiki na asali za su yi amfani da wannan mafi kyau?","Me ya sa a duniya suke ba da kayan aiki 2 wadannan 'yan ta'adda da ke kashe marasa laifi, marasa makamai? ba ka tsammanin makarantu da ba su da kayan aiki na asali za su yi amfani da wannan mafi kyau?",mt0xl_detox_synthetic,ha_synthetic_400
,"Bari in fahimci wannan kai ne a cikin ciwon sifia duk fulani makiyaya ne mai kisa yeah duk igbo ne m fraudster laifi link yi da kyau, yi wa wasu kamar yadda ka sa ran wasu su yi maka lokaci","Bari in fahimci wannan kai ne a ciwon sifia duk fulani makiyaya ne mai kisa yeah duk igbo ne m laifi link yi da kyau, yi wa wasu kamar yadda ka sa ran wasu su yi maka lokaci",mt0xl_detox_synthetic,ha_synthetic_400
,Ka ji tsoro? Ka san cewa ka yi wa mutane ba'a don ka san cewa za ka iya ba mu lauya.,Ka ji tsoro? Ka san cewa ka yi wa mutane ba'a don ka san cewa za ka iya ba mu lauya.,mt0xl_detox_synthetic,ha_synthetic_400
,"Ba ta son ka ba, amma ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka da ka da ka, ba, ba ta son ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka","Ba ta son ka ba, amma ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba",mt0xl_detox_synthetic,ha_synthetic_400
,karya kike,aibu kike,mt0xl_detox_synthetic,ha_synthetic_400
,'Yan mata fararen fata sune mafi kyawun 'yan tsirara kuma sun ƙware wajen sa mu farin ciki da MUKANNA BLACK,'Yan mata fararen fata sune mafi kyawun 'yan tsirara kuma sun ƙware wajen sa mu farin ciki da MUKANNA BLACK,mt0xl_detox_synthetic,ha_synthetic_400
,"Kt girls mutanan mu😁, akwea arha dea ba laifi.","Kt girls mutanan mu😁, akwea arha dea ba laifi.",mt0xl_detox_synthetic,ha_synthetic_400
,"Ko kuma me?Yan Yoruba sun shawo kan Fulani a watan Mayu wannan ba shine karo na farko da Fulani ya yi kokarin karbe kasarmu ba, (yaƙi) Ogun jalumi, (yaƙi) Ogun elo lowodo da sauransu amma a wannan karon zamu kawo karshen mamayewar fulani a kasar Yoruba","Ko kuma me?Yan Yoruba sun shawo kan Fulani a watan Mayu wannan ba shine karo na farko da Fulani ya yi kokarin karbe kasarmu ba, (yaƙi) Ogun jalumi, (yaƙi) Ogun elo lowodo da sauransu amma a wannan karon zamu kawo karshen mamayewar fulani a kasar Yoruba",mt0xl_detox_synthetic,ha_synthetic_400
,Najeriya kasa ce ga Hausawa da Fulani sai dai wasu su samu hanyarsu domin ba ka da wuri a can suna amfani da kai ne kawai domin wadatarsu,Najeriya kasa ce ga Hausawa da Fulani sai dai wasu su samu hanyarsu domin ba ka da wuri a can suna amfani da kai ne kawai domin wadatarsu,mt0xl_detox_synthetic,ha_synthetic_400
,"Yomi fabiyi mutum ne mai wauta sosai bcs na tabbata wani mutum mai girma ba zai taɓa yin tunani kamar yadda yake tunani ba, har ma da magana game da wani mutum tare da yaro... Ba zan iya ba shi ba don haka sai ya kashe da kuma fyade matasa 'yan mata don haka dole ne ya goyi bayan abokin tarayya...","Yomi fabiyi mutum ne mai wauta sosai bcs na tabbata wani mutum mai girma ba zai taɓa yin tunani kamar yadda yake tunani ba, har ma da magana game da wani mutum tare da yaro... Ba zan iya ba shi don haka sai ya kashe da fyade matasa 'yan mata don haka dole ne ya goyi bayan abokin tarayya...",mt0xl_detox_synthetic,ha_synthetic_400
,"Duk wadannan sadists, bigots da kuma uncultured bakan gizo anaconda suka boye a karkashin rigar na feminism kamata kawai fita daga ta ambaci fr!",Duk wadanda suka boye a karkashin rigar na feminism kamata kawai fita daga ta ambaci fr!,mt0xl_detox_synthetic,ha_synthetic_400
,""" 'Yan matan suna yin lalata ba tare da kwaroron roba ba... Amma ka riƙe wani abu don kare iPhone"".",""" 'Yan matan suna lalata ba tare da kwaroron roba ba... Amma ka riƙe wani abu don kare iPhone"".",mt0xl_detox_synthetic,ha_synthetic_400
,: Masu cin hanci da rashawa Hausa / Fulani BokoHaram Herdsmen kabilar halakar da sauran kabilu. Decolonize. https:...,: Hausa / Fulani BokoHaram Herdsmen kabilar halakar da sauran kabilu. Decolonize. https:...,mt0xl_detox_synthetic,ha_synthetic_400
,Wawaye masu addini suna addu'a ga Isra'ila wadanda suke amfani da makamai masu inganci don kare kansu.,Wawaye masu addini suna addu'a ga Isra'ila wadanda suke amfani da makamai masu inganci don kare kansu.,mt0xl_detox_synthetic,ha_synthetic_400
,"Abin da ke faruwa, yarinya ne, ku duba matan da suke kusa da gidan wasan kwaikwayo. Ku kira ni a kan BBC 22229BA3, ku duba ni a cikin gidan wasan kwaikwayo.","Abin da ke faruwa, yarinya ne, duba matan da suke kusa da gidan wasan. Ku kira ni a kan BBC 22229BA3, duba ni a cikin gidan wasan.",mt0xl_detox_synthetic,ha_synthetic_400
,Kana nufin cewa ka kasance a matsayin akuya?,Kana nufin cewa ka kasance a matsayin akuya?,mt0xl_detox_synthetic,ha_synthetic_400
,Garba Shehu hakika tsoho ne marar kunya.,Garba Shehu hakika mutum ne.,mt0xl_detox_synthetic,ha_synthetic_400
,"Lmao. zan sanya wannan a nan, da idgaf. sun yi nasara da arewa, amma ba za su iya samun sauran mu. Na farko, su yi ilimi shit, arewa ne cike da maras karatu, yanzu, suna so su yi amfani da talauci. Mf so mu yi noma, da kuma rage talauci 5k?? idiots!!","Lmao. zan sanya wannan a nan, da idgaf. sun yi nasara da arewa, amma ba su iya samun sauran mu. Na farko, su yi ilimi, arewa ne cike da maras karatu, yanzu, suna so su yi amfani da talauci. Mf so mu yi noma, da kuma rage talauci 5k??",mt0xl_detox_synthetic,ha_synthetic_400
,"Wannan harka mai yawa ga naija o, budurwa we dey samun belle","Wannan harka mai yawa ga naija o, budurwa we dey samun belle",mt0xl_detox_synthetic,ha_synthetic_400
,"Yayin da kuke zanga-zangar nuna rashin jin dadin 'yan kasashen waje, Fulani Shepherdmen suna kashe 'yan'uwansu 'yan Najeriya...","Yayin da muke zanga-zangar nuna rashin jin dadin 'yan kasashen waje, Fulani Shepherdmen suna kashe 'yan'uwansu 'yan Najeriya...",mt0xl_detox_synthetic,ha_synthetic_400
,Kai wawa ne kuma ba ka da wanda zai gaya maka,You don't know anything and you don't have anyone to tell you.,mt0xl_detox_synthetic,ha_synthetic_400
,"Mr. Shugaban kasa, don Allah ka daina bin inuwa, abin da Najeriya ke bukata a yanzu shi ne umarnin zartarwa ga Fulani Shepherdmen Killer!","Mr. Shugaban kasa, don Allah ka daina bin inuwa, abin da Najeriya ke bukata a yanzu shi ne umrnin zartarwa ga Fulani Shepherdmen!",mt0xl_detox_synthetic,ha_synthetic_400
,"Ba wai kawai murabus ba , ya kamata a kai masa kara ...","Ba wai kawai murabus ba, ya kamata a kai masa kara...",mt0xl_detox_synthetic,ha_synthetic_400
,"A'a, na yi hakuri, ba a nan gaba ba, 'yan siyasa sun kasance da haɗin kai a matakin su, duk game da haɗama da son kai ne, rabuwa ne kawai tsakanin talakawa talakawa","A'a, na yi hakuri, ba a nan gaba ba, 'yan siyasa sun kasance da haɗin kai a matakin su, duk game da haɗama da son kai ne, rabuwa ne kawai tsakanin talakawa talakawa",mt0xl_detox_synthetic,ha_synthetic_400
,"""Tauraruwar itace mai ban sha'awa 'Ramsey Nouah' ta daina yin fim!"" *ta yi mamaki* *ta yi dariya*",Tauraruwar itace 'Ramsey Nouah' ta daina yin fim! *ta yi mamaki* *ta yi dariya*,mt0xl_detox_synthetic,ha_synthetic_400
,Chelsea tana wasa da banza a yanzu.,Chelsea na wasa a halin yanzu.,mt0xl_detox_synthetic,ha_synthetic_400
