language,toxic_input,detox_output,source,split
uk,"Той хуй в тг не заходитьТи шо, яка ВікторіяЯ собі не дозволяю тепер такого","Той  в тг не заходитьТи шо, яка ВікторіяЯ собі не дозволяю тепер такого",MultiParaDetox,uk
uk,"Господи йоб твою мать, вирубіть уже літо нахуй.","Господи, вирубіть уже літо.",MultiParaDetox,uk
uk,"' бля, ти пам''ятаєш, шо мені було потім?) я мацала так пити)'","'ти пам''ятаєш, шо мені було потім?) я мацала так пити)'",MultiParaDetox,uk
uk,Схуялі ти пишеш твіти з моєю картинкою?,навіщо ти пишеш твіти з моєю картинкою?,MultiParaDetox,uk
uk,"приміщенняХАБУдозвільного РОЗВИТКУгромадських організацій (ок і тут ГО)Азовського РУХУ (щто?)рекрутингового центру полку ""АЗОВ""Ух бля!","приміщенняХАБУдозвільного РОЗВИТКУгромадських організацій (ок і тут ГО)Азовського РУХУ (щто?)рекрутингового центру полку ""АЗОВ""Ух",MultiParaDetox,uk
uk,"'Перед тим, як щось затвітити, запитай у себе: ''А може всім похую на то?'', і пам''ятай, що відповідь завжди ''Так''.'","'Перед тим, як щось затвітити, запитай у себе: ''А може всім байдуже на то?'', і пам''ятай, що відповідь завжди ''Так''.'",MultiParaDetox,uk
uk,"гавно вапрос, від кого передати?)","не питання, від кого передати?)",MultiParaDetox,uk
uk,Кидає фотку в платті і каже - диви яка в мене тут жопа!,'Кидає фотку в платті і каже - диви яка в мене тут п''ята точка!',MultiParaDetox,uk
uk,завжди роблю хуйовий а їй нра,завжди роблю поганий а їй нра,MultiParaDetox,uk
uk,"'Рубрика ""Всім похуй на ті всраті діалоги"":Итс соу світ вен після п''янки всі звітують, що дома.'","'Рубрика ""Всім начхати  на ті всраті діалоги"":Итс соу світ вен після п''янки всі звітують, що дома.'",MultiParaDetox,uk
uk,Коли пацан - пиздець як відразливо.,Коли пацан - геть як відразливо.,MultiParaDetox,uk
uk,"Підйом, курво, Arbeit macht frei","Підйом, Arbeit macht frei",MultiParaDetox,uk
uk,– Я что лох налогі платіть?,– Я что хворий налогі платіть?,MultiParaDetox,uk
uk,Ну вас нахєр з вашою політикою.,Ну вас з вашою політикою.,MultiParaDetox,uk
uk,Один хуй хріново добиратись з Наукової до Рясне шо старим 131 шо новим 11 #lviv #піздєц,Однаково погано добиратись з Наукової до Рясне шо старим 131 шо новим 11 #lviv,MultiParaDetox,uk
uk,Один раз побув долбайобом і на все життя ним залишився.,Один раз побув поганим чоловіком і на все життя ним залишився.,MultiParaDetox,uk
uk,"словом, заїбало то всьо. ви кто такіє? я вас нє звал. ідітє нахуй","словом, набридло то всьо. ви кто такіє? я вас не звал. iдіть звідси",MultiParaDetox,uk
uk,"Блін, я sooooo excited, прям жопою в кріслі пританцьовую","Я sooooo excited, прям заднім місцем в кріслі пританцьовую",MultiParaDetox,uk
uk,"А нахуя він, є від нього щось, окрім шкоди?","А навіщо він, є від нього щось, окрім шкоди?",MultiParaDetox,uk
uk,"Ого, а нахуя вони це постять...","Ого, а навіщо вони це постять",MultiParaDetox,uk
uk,"Ахахах бляя, уявив собі це",Ахахах уявив собі це,MultiParaDetox,uk
uk,блять а шо це справді лякає?) я завжди так роблю,а шо це справді лякає?) я завжди так роблю,MultiParaDetox,uk
uk,"  бля, я тікаю від вас спати.",я тікаю від вас спати,MultiParaDetox,uk
uk,Я викину цю кончену картку в Стікс блять,Я викину цю картку в Стікс,MultiParaDetox,uk
uk,"Ну блять, давайте вже про імпотенцію та рак, так нецікаво.","Ну, давайте вже про імпотенцію та рак, так нецікаво.",MultiParaDetox,uk
uk,"Я: Рєбзь, може суші візьмем?","Я: Рєбзь, може суші візьмем?",MultiParaDetox,uk
uk,"Сука, йобаний твіттер - капуста підгоріла ._.",Через твіттер  капуста підгоріла ._.,MultiParaDetox,uk
uk,"не звертай уваги. мудаків мільйон, ти одна.)","не звертай уваги. таких мільйон, ти одна.)",MultiParaDetox,uk
uk,"Все блять, привіт пенсіонерський відпочинок: сходила в замок, погуляла набережною, випила, тепер наступні дві доби хочу просто проспати в номері.","привіт пенсіонерський відпочинок: сходила в замок, погуляла набережною, випила, тепер наступні дві доби хочу просто проспати в номері.",MultiParaDetox,uk
uk,Де вона зараз – хуй знає,Де вона зараз – ніхто не знає,MultiParaDetox,uk
uk,"'П''яний друг каже: "" ніколи не трахай дівчат з економічного...""'","'П''яний друг каже: "" ніколи займайся сексом с дівчатами з економічного...""'",MultiParaDetox,uk
uk,"Підйоб, над яким не гріх поплакати.","Жарт, над яким не гріх поплакати.",MultiParaDetox,uk
uk,"Ну бляяя, чого вони такі каєфні?",Ну  чого вони такі каєфні?,MultiParaDetox,uk
uk,"чума на дома цих мудаків, які розвивали рейшинал чойс теорію, ВОІСТІНУ.","несчатье тим людям, які розвивали рейшинал чойс теорію, ВОІСТІНУ.",MultiParaDetox,uk
uk,"Ранок почався з мамчиних нарікань на Укргазбанк:— бляцький Укргаз, уроди...— и тебе хорошего дня","Ранок почався з мамчиних нарікань на укргазбанк-поганий укргаз, негарні- и тебе хорошего дня",MultiParaDetox,uk
uk,"-ЦЕ ТИ МЕНЕ ЩА ЖИРНИМ ОБІЗВАЛА, ТА?!","-ЦЕ ТИ МЕНЕ ЩА ТОВСТИМ ОБІЗВАЛА, ТА?!",MultiParaDetox,uk
uk,"Тільки раптом що, це їсти треба, а не на пизду намазувати","Тільки раптом що це їсти треба, а не намазувати кудись",MultiParaDetox,uk
uk,"Сміх сміхом, а пизда горіхои","Сміх сміхом, а попа горіхом",MultiParaDetox,uk
uk,"Мій ентузіазм підриває погане самопочуття, чорт.",Мій ентузіазм підриває погане самопочуття,MultiParaDetox,uk
uk,Вангую прапори новоросій чи іншого роду провокативні хуйні на трибунах,Вангую прапори новоросій чи іншого роду провокативні речі на трибунах,MultiParaDetox,uk
uk,Хахахах зато ви всі такі ахуєнно правильні що Господь Бог сикається від вас,Хахахах зато ви всі такі правильні що Господь Бог цурається  вас,MultiParaDetox,uk
uk,"КекНу типу пиздиті ніачом то і в житті не важкоНо я колись теж напастой мовчав, тому шарю тебе","КекНу типу бреше ніачом то і в житті не важкоНо я колись теж напастой мовчав, тому шарю тебе",MultiParaDetox,uk
uk,"ті самі, котрі ""полная імпотєнція в укаінском інфополє"" і через два твіти – ""боти Порошенко на з/п"" гг бляді.","ті самі, котрі ""полная імпотєнція в укаінском інфополє"" і через два твіти – ""боти Порошенко на з/п"" гг",MultiParaDetox,uk
uk,Я можу придумувати їбануті програми для СТБ.,Я можу придумувати дивні програми для СТБ.,MultiParaDetox,uk
uk,"До деяких людей не виникає інших питань, окрім ""Ти блять уже родився таким мудаком?"".","До деяких людей не виникає інших питань, окрім ""Ти уже родився таким?"".",MultiParaDetox,uk
uk,Я охуєла і привела кураторку.,Я буда в шоцi і привела кураторку.,MultiParaDetox,uk
uk," жопа, к слову – на 2 з мінусом і без наколок.","'п''ята точка, к слову – на 2 з мінусом і без наколок.'",MultiParaDetox,uk
uk,"У руснявих гівноїдів знов ""лєнере"" загострення.","росіян У росіян знов ""лєнере"" загострення.",MultiParaDetox,uk
uk,"Можу допомогти, все рівно хуйї штурхаю","Можу допомогти, все рівно нічим не займаюсь",MultiParaDetox,uk
uk," я за сьогодні вже 2 рази блять, руки реально з жопи ростуть","я за сьогодні вже 2 рази , руки реально нiзвiдки треба ростуть",MultiParaDetox,uk
uk,"ой блять, плюнув подорожник приклав і заєбісь","ой блін, плюнув подорожник приклав і кайф",MultiParaDetox,uk
uk,"А варто лиш почути тупу наркоманську фігню, ржу як коняка.","А варто лиш почути всяку наркоманську фігню, ржу як коняка.",MultiParaDetox,uk
uk,Мужик що проходив мимо зацінив мою сраку.,Мужик що проходив мимо зацінив мою попу.,MultiParaDetox,uk
uk,"Здається, мене люблять 2 дівчини.ото нєхуй було писати шопопало","Здається, мене люблять 2 дівчини.ото не варто було писати шопопало",MultiParaDetox,uk
uk,"Ніщо так не бадьорить зранку як ""блять, проспав"".","Ніщо так не бадьорить зранку як ""жах, проспав"".",MultiParaDetox,uk
uk,"вже майже четверта, а я не сплю, блять","вже майже четверта, а я не сплю, що за",MultiParaDetox,uk
uk,Нахуя я це вчу блять?,навiщо я це вчу?,MultiParaDetox,uk
uk,"Про мій твіттер гарно сказав Чарльз Буковскі ""Лінь народжує срань, срань - страждання, страждання - літературу ...","Про мій твіттер гарно сказав Чарльз Буковскі ""Лінь народжує погане, погане - страждання, страждання - літературу ...",MultiParaDetox,uk
uk," ну бля, я не вірю","ну, я не вірю",MultiParaDetox,uk
uk,"Апятьдвадцатьпять, курва)) ну але так уж бить, мені не звикати)",'А п''ять двадцять п''ять)) ну не так вже бити мене не звикати)',MultiParaDetox,uk
uk,"Лєра, вітаю, ти похерила найбільш невибагливу рослину.","Лєра, вітаю, ти испортила найбільш невибагливу рослину.",MultiParaDetox,uk
uk,"Охуєнні мапи Польщі, мої улюблені про туризм, найбільш небезпечних тварин і ландшафт.","Крутi мапи Польщі, мої улюблені про туризм, найбільш небезпечних тварин і ландшафт.",MultiParaDetox,uk
uk,"Хочеш їсти - їж, хочеш пити - пий, хочеш трахатися - ну, буває.","Хочеш їсти - їж, хочеш пити - пий, хочеш сексу - ну, буває.",MultiParaDetox,uk
uk,"Я просто маленька дівчинка, котра хоче тортик, обіймів і хуярити ворогів наточеною сокирою.","Я просто маленька дівчинка, котра хоче тортик, обіймів і  покарати ворогів.",MultiParaDetox,uk
uk,"На запах яблучних млинчиків прибіг сусід: ""бля, тебе нарешті хтось візьме заміж і забере звідси к чортовій матері?""","На запах яблучних млинчиків прибіг сусід: "", тебе нарешті хтось візьме заміж і забере звідси?""",MultiParaDetox,uk
uk,"Хотіла б бути твоєю сестрою, щоб завжди мати можливість тебе трахати.","Хотіла б бути твоєю сестрою, щоб завжди мати можливість тебе кохати.",MultiParaDetox,uk
uk,смм вийшов на вулиці і нам всім пизда,смм вийшов на вулиці і нам всім хана,MultiParaDetox,uk
uk,"Діма: цвіте і пахне, вже чудово себе почуває та готовий валили на сесіюХтось: ніхуя, в тебе карантин","Діма: цвіте і пахне, вже чудово себе почуває та готовий валили на сесіюХтось: нічого собі, в тебе карантин",MultiParaDetox,uk
uk,блять ото жиза я в шоці,ото жиза я в шоці,MultiParaDetox,uk
uk,"'годуємо, блять, котів о п''ятій ранку'",'годуємо котів о п''ятій ранку',MultiParaDetox,uk
uk,"Бо сука-блять перша ночі, а ти тут розлігся як тюлєнь на льодовику.","Бо перша ночі, а ти тут розлігся як тюлєнь на льодовику.",MultiParaDetox,uk
uk,"Це ж наче така хуєта, але від неї паскудно до смерті.","Це ж наче таке, але від неї паскудно до смерті.",MultiParaDetox,uk
uk,Ну вот сучка прямо як у мене),Ну вот прямо як у мене),MultiParaDetox,uk
uk,"Заношений дірявий светр, списані блокноти, люди, котрим на тебе похуй.","Заношений дірявий светр, списані блокноті, люди, котрим на тебе всеодно",MultiParaDetox,uk
uk,"Ну бляха, як воно звучить","Ну блін, як воно звучить",MultiParaDetox,uk
uk,"Це все сука Путін своє клімактічєскоє оружіє запустив, щоб нас зі світу зжити.","Це все Путін своє клімактічєскоє оружіє запустив, щоб нас зі світу зжити.",MultiParaDetox,uk
uk,"Здатність говорити - це просто найнепотрібніша хуйня, дана мені.","Здатність говорити - це просто найнепотрібніша рiч, дана мені.",MultiParaDetox,uk
uk,"Як перестати хотіти трахнути все, що рухається?",Як перестати хотіти все що рухається,MultiParaDetox,uk
uk,"Мене зараз закидають гнилими хуями, але Скарлет Йохансон","Мене зараз закидають тухлими помідорами, але Скарлет Йохансон",MultiParaDetox,uk
uk,Ну окЯ хуйова людина по факту і всьо,Ну окЯ погана людина по факту і всьо,MultiParaDetox,uk
uk,О то в наших батьків частково така хуйня.,Ось у наших батьків частково така проблема,MultiParaDetox,uk
uk,"Має дві роботи, але вкрай ниє, яка у нас хренова держава, який він бідний, яке хуйове життя.","Має дві роботи, але вкрай ниє, яка у нас хренова держава, який він бідний, яке прикре у ньго життя.",MultiParaDetox,uk
uk,"'Але не можу, бо то блять сім''я.'","'Але не можу, бо то сім''я.'",MultiParaDetox,uk
uk," ""Приватбанк - професійно шлемо нахуй""Подзвони їм.",Приватбанк - професійно шлемо Подзвони їм.,MultiParaDetox,uk
uk,"В чому ваша, сука, проблема?","В чому ваша, проблема?",MultiParaDetox,uk
uk,"Я не зла, але скоро буду бити вікна так припаркованим мудакам","Я не зла, але скоро буду бити вікна так припаркованим",MultiParaDetox,uk
uk,"Вам шо, феміністка хуй відгризла?","Вам що, феміністка дорогу перейшла",MultiParaDetox,uk
uk,"- давай закрутимось у вирі пристрастей?- блять, Якубович, крути сам свій барабан, старий ти дід","давай закрутимось у вирі пристрастей?-, Якубович, крути сам свій барабан, старий ти дід",MultiParaDetox,uk
uk,"сука, як же хочу сирників.",як же хочу сирників.,MultiParaDetox,uk
uk,сід каже що я хуйня :(,сід каже що я ніяка :(,MultiParaDetox,uk
uk,Коли я навчуся не пройобувати час для сну на хуйню?,Коли я навчуся не витрачати час для сну на марно?,MultiParaDetox,uk
uk,Останнім часом не бачив НЕ мудаків.,Останнім часом не бачив НЕ поганих людей.,MultiParaDetox,uk
uk,Толстой блядь воістіну великий фікрайтер,Толстой воістіну великий фікрайтер,MultiParaDetox,uk
uk,"Дякую всім, хто тримав кулаки, але співбесіда нє удалась і мене послали нахєр.","Дякую всім, хто підтримував мене, але співбесіда пройшла погано",MultiParaDetox,uk
uk,"Ну та, і трахнутись було б непогано.","Ну та, i по зноситися було б непогано.",MultiParaDetox,uk
uk,Моє побажання на 2014-ий: хай би всі мудаки залишились в 2013-му.,Моє побажання на 2014-ий: хай би всі погані люди залишились в 2013-му.,MultiParaDetox,uk
uk,"Буває, читаєш шось і думаєш про себе ""Ну що за хуйня?","Буває, читаєш шось і думаєш про себе ""Ну що за нісенітниця?",MultiParaDetox,uk
uk,Вміння кормити хуями арт спільноту,Вміння дурити арт спільноту,MultiParaDetox,uk
uk,"сукаааа, я більше не полечу нікуди!!!!!",я більше не полечу нікуди!!!!!,MultiParaDetox,uk
uk,"Тому що ідіть нахуй, ось чому.","Тому що ідіть звідси, ось чому.",MultiParaDetox,uk
uk,"ТА ЦЕ БУВ МОКРИЙ, МАТЬ ЙОГО, СНІГ!!!","Та це був мокрий, снiг!",MultiParaDetox,uk
uk,Іноді ой як хочеться повиривати патли всім цих шлюхам!,Іноді ой як хочеться повиривати волосся всім цих жінкам легкої поведінки!,MultiParaDetox,uk
uk,"Якщо шось не так, то відкрий, сука, рота і скажи.",Якщо шось не так то відкрий рота і скажи,MultiParaDetox,uk
uk,Можна я перестану буть такою як я є ало мені має буть похуй а чьото не похуй,Можна я перестану буть такою як я є ало мені має буть байдуже а чьото не байдуже,MultiParaDetox,uk
uk,"Сука, який же ж ахуєнний деньТреба мені частіше вихідні брати","Боже, який же чудовий день Треба мені частіше вихідні брати",MultiParaDetox,uk
uk,"Пізда катьонку, більше срать не буде.","Кінець катьонкуі, більше какати не буде.",MultiParaDetox,uk
uk,"Ні, та хуйня на однокласниках залишалась)","Ні, та  на однокласниках залишалась)",MultiParaDetox,uk
uk,"Залякані люди, збайдужілі своїм страхом...","Залякані люди, збайдужілі своїм страхом...",MultiParaDetox,uk
uk,"А при Януковичі ти, хуй, так само робив?",А при Януковичі ти так само робив?,MultiParaDetox,uk
uk,Ніхуя блять з неї нікуди не їде.,Нічого з неї нікуди не їде,MultiParaDetox,uk
uk,"Їй випав Овен і бля, мій папа овен.",Їй випав Овен і мій папа овен.,MultiParaDetox,uk
uk,"Завжди хотіла бути коханкою, а не дружиною, бо їх просто трахають і все.","Завжди хотіла бути коханкою, а не дружиною, бо з ними просто злягаються і все.",MultiParaDetox,uk
uk,"'Напиши тій людині ''Йди на хуй''Порада Ендрю, на любі випадкижиття'","'Напиши тій людині ''йди звідси''Порада Ендрю, на любі випадкижиття'",MultiParaDetox,uk
uk,"Люди, котрі юзають мільйон смайлів, без зайвих слів ідуть нахуй.","Люди, котрі юзають мільйон смайлів, без зайвих слів ідуть далеко",MultiParaDetox,uk
uk,Яка була курва матиТака ж курва дочка!,Яка була мати така ж і дочка,MultiParaDetox,uk
uk,"'щойно бачила дівчину в сукні і в чоботахне в''язаних, а звичайних, осінніх, блять, чоботах'","'щойно бачила дівчину в сукні і в чоботахне в''язаних, а звичайних, осінніх, чоботах'",MultiParaDetox,uk
uk,"Сьогодні у нас, блядь, челендж розбуди Юляну?!","Сьогодні у нас, челендж розбуди Юляну?!",MultiParaDetox,uk
uk,"Треба було відос знімати, блять.",Треба було відео знімати,MultiParaDetox,uk
uk,Точно не мої їбануті сусіди.,Точно не моi сусiди.,MultiParaDetox,uk
uk,"Блядь, сука, вибішує нахуй ця хуйня.",чорт вибішує ця річ.,MultiParaDetox,uk
uk,І все це блять особисто до мене звернуте.,І все це особисто до мене звернуте.,MultiParaDetox,uk
uk,"Ааааа, ну нахуя ставити це на порозі??????","Ааааа, ну для чого ставити це на порозі??????",MultiParaDetox,uk
uk,"Бля, мене той сімл бісить.",Мене той сімл бісить.,MultiParaDetox,uk
uk,"А ф-зми є різні - я за той, який цю парадигму відправить нахуй","А ф-зми є різні - я за той, який цю парадигму відправить далеко",MultiParaDetox,uk
uk," я чесно зізналась, що мені похуй, і канєшно ж через це тепер я тупа безсердечна сука","я чесно зізналась, що мені все одно, і канєшно ж через це тепер я просто безсердечна",MultiParaDetox,uk
uk,"#6йсирник RT : - Та я, блядь, не из-за бабла.","#6йсирник RT : - Та я, не из-за бабла.",MultiParaDetox,uk
uk,"Та нахєр блядь то всьо, всі сука сцять бути відповідальним і накатати ту заяву до ректора.","Та навищо то всьо, всі боятся бути відповідальним і накатати ту заяву до ректора.",MultiParaDetox,uk
uk,"Отримала нині міні-інфаркт, бо думала, що він мені нахуй дзеркало знесе.","Отримала нині міні-інфаркт, бо думала, що він мені  дзеркало знесе.",MultiParaDetox,uk
uk,Нема онлайн - трахає шлюх.,Нема онлайн,MultiParaDetox,uk
uk,"Ох ці баби, котрі всерйоз думають, що комусь не похуй на все, що відбувається в їхньому житті.","Ох ці жінки, котрі всерйоз думають, що комусь не байдуже на все, що відбувається в їхньому житті.",MultiParaDetox,uk
uk,"хуй там, Тернопіль Сіті, БАМ йобана","не тут то було, Тернопіль Сіті, БАМ",MultiParaDetox,uk
uk,Що блять за расистський твіттер сьогодні,Що  за расистський твіттер сьогодн,MultiParaDetox,uk
uk,Мау хай йдуть в жопу,Мау хай йдутьу куди подалі,MultiParaDetox,uk
uk,"за тим самим платоном поетів та взагалі митців - нахуй з пляжа, вигнати за межі Держави Платона)","за тим самим платоном поетів та взагалі митців - нафiг з пляжа, вигнати за межі Держави Платона)",MultiParaDetox,uk
uk,наш універ—бєспрєдєл.читай хуйовую шеву і буде тобі щастя із розумінням,наш універ—бєспрєдєл.читай погану шеву і буде тобі щастя із розумінням,MultiParaDetox,uk
uk,Я і щас нахуй здався?,Я і щас навіщо здався?,MultiParaDetox,uk
uk,"Краще так, ніж всякі мразенькі","Краще так, ніж всякі",MultiParaDetox,uk
uk,"Я не я, якщо не пошлю на хуй","Я не я, якщо не пошлю в баню",MultiParaDetox,uk
uk,"Відчуття, ніби все тіло ногами пиздили.","Відчуття, ніби все тіло ногами били",MultiParaDetox,uk
