language,toxic_input,detox_output,source,split
hi,"ऐसे नीच, घटिया, दुष्ट, असुर, राक्षस, मनोवृति के व्यक्ति की जगह केवल पागलखाना",ऐसे बुरे व्यक्ति की जगह केवल पागलखाना,MultiParaDetox,hi
hi,कमीना कातिल को चौराहे पर खड़ा करके गोली मार देनी चाहिये |,इस कत्ल के आरोपित पर कड़ी से कड़ी कार्रवाई करनी चाहिये |,MultiParaDetox,hi
hi,इस हरामजदओ का हरामीपन के अलावा किसी बात से मतलब नहीं ,इसको बुरे काम के अलावा किसी बात से मतलब नहीं ,MultiParaDetox,hi
hi,"थू है ऐसे लोगो पर, और समाज पर |",ऐसे लोगो और समाज पर शर्म आती है |,MultiParaDetox,hi
hi,भड़वा मीडिया ने भी इस घटना को नही दिखाया। ,पक्षपाती मीडिया ने भी इस घटना को नहीं दिखाया ।,MultiParaDetox,hi
hi,सूअर लोग अपना अस्तित्व बचाने में लगे हैं।।,बुरे लोग अपने अस्तित्व को बचाने में लगे हैं |,MultiParaDetox,hi
hi,भोसडीके सिर्फ तीन ही परिवार वर्षों तक शासन करते रहे।,सिर्फ तीन ही परिवार वर्षों तक शासन करते रहे।,MultiParaDetox,hi
hi,"एक जैसा न समझ सबको, ओर तू गांड लेके बीच मे न आ","एक जैसा न समझ सबको, ओर तू बीच मे न आ",MultiParaDetox,hi
hi,तो अच्छा होगा कि तुम अपनी हद मे रहो. बेटीचोद,अच्छा होगा कि तुम अपनी हद मे रहो,MultiParaDetox,hi
hi,"भइया आपकी दलाली वाली पत्रकारिता ने जिस विचारधारा को बढ़ावा दिया है, उसी का असर है।","भइया आपकी खराब पत्रकारिता ने जिस विचारधारा को बढ़ावा दिया है, उसी का असर है।",MultiParaDetox,hi
hi,"भैया ब्लॉक कर दिया मैंने तो इस नीच को,",भैया ब्लॉक कर दिया मैंने तो इस बेकर इंसान को,MultiParaDetox,hi
hi,दोनों एक नंबर के हरामि हो,दोनों एक नंबर के बेकार आदमी हो ,MultiParaDetox,hi
hi,"कायदे से आज थाला को बैटिंग का मौका नही मिलना चाहिए वरना थाला गाँड कूट देगा, इंडिया की  ",कायदे से आज थाला को बैटिंग का मौका नही मिलना चाहिए वरना थाला इंडिया को हरवा देगा  ,MultiParaDetox,hi
hi,ज़रा सुनिए कुछ लोगों का स्तर कितना गिरा हुआ है। हरामी नीच,ज़रा सुनिए कुछ लोगों का स्तर कितना गिरा हुआ है।,MultiParaDetox,hi
hi,हरामी भाग गया मैदान छोड़ कर,वाह भाग गया मैदान छोड़ कर,MultiParaDetox,hi
hi,आपने सिर्फ सत्ता की लालच में नफरत और हिंसा को पनपाया है। अब ड्रामेबाजी क्यों पलटु कुमार?,आपने सिर्फ सत्ता की लालच में नफरत और हिंसा को क्यों पनपाया है?,MultiParaDetox,hi
hi,ठोक ठोक के इतना गन्दी औलाद पैदा किया है,तुम्हारी औलाद अच्छी नहीं है ,MultiParaDetox,hi
hi,खुद का खून जला जला कर ये एनामिक होने को पूरी तरह से ततपर दिखते है,बात बात पर गुस्सा होने को पूरी तरह से ततपर दिखते है ,MultiParaDetox,hi
hi,उनमें एक ये टोटिचोर शामिल है !!!,उनमें एक ये बेकार आदमी शामिल है !!!,MultiParaDetox,hi
hi,सरदाना जी थोड़ा कम जहर उगला करो।,सरदाना जी थोड़ा कम नफरत फैलाया करो  ,MultiParaDetox,hi
hi,तेरी मर्यादा को तेरी गांड में घुसेड़ दूंगा समझा बे!!  कुछ भी उटपटांग लिखते रहते हो ???,तेरी मर्यादा तुझे याद दिला देंगे बे!!  कुछ भी उटपटांग लिखते रहते हो ???,MultiParaDetox,hi
hi,मरने दो इन हरामी लड़कियों को,मरने दो इन बुरी लड़कियों को ,MultiParaDetox,hi
hi,"नमक हरामी की हद पार हुई, सुधर जाओ  सुवरों","धोखा देने की सीमा ही पार हुई, सुधर जाओ धोखेबाजों",MultiParaDetox,hi
hi,ये ममता भेन के लवडी तेरे गांड मे दम है तो बंगाल के बाहर एक छोटासा भी नमुना दीखादे,ये ममता तेरे मे दम है तो बंगाल के बाहर एक छोटासा भी नमुना दीखा दे,MultiParaDetox,hi
hi,हमारे टुकड़ों पर पलने वाले सूअर नमक हराम भडवे,हमारे टुकड़ों पर पलने वाले धोखेबाज,MultiParaDetox,hi
hi,तुम सब कुत्ते हो जो समय समय पर भौकते रहते हो,तुम सब समय समय पर बेकार की बात बोलते रहते हो,MultiParaDetox,hi
hi,भेनचोद की औलाद एक बाप की औलाद है तो सामने से आकर हमला कर,हिम्मत है तो सामने से आकर हमला करो,MultiParaDetox,hi
hi,जिगर चाहिए   जो तुम जैसी फ़टु सुअर की औलादो के पास नही है ,जिगर चाहिए जो तुम्हारे पास नहीं है,MultiParaDetox,hi
hi,पहले गोरो को हराया   फिर हरमखोरों बांग्लादेश को हराया,पहले गोरो को हराया फिर बांग्लादेश को हराया,MultiParaDetox,hi
hi,"तू नही सुधरेगा तू कमीना का कमीना ही रहेगा , चूतिया।",तू नहीं सुधरेगा वैसा का वैसा ही रह जाएगा |,MultiParaDetox,hi
hi,तेरे गांड के गलिचे ना बना दिये तो बोलना,तेरी कुटाई ना कर दी तो बोलना ,MultiParaDetox,hi
hi,भड्वा जांच करले कितना लाभ लिया तू,जांच करले कितना लाभ लिया तू,MultiParaDetox,hi
hi,और भेनचोद बड़ी बड़ी बकचोदी कर रहा है ||,और बड़ी बड़ी बातें फेंक रहा है ||,MultiParaDetox,hi
hi,बिना बारूद की मिसाइल साले भड़वे ,बिना किसी दम के बड़ी-बड़ी बातें करने वाले ,MultiParaDetox,hi
hi,तेरे मुह में अब बवासीर हो गया होगा |,तुम कुछ भी बोल नहीं पा रहे होगे |,MultiParaDetox,hi
hi,"इसके पिछवाडे मे खूटा ठोकना पडेगा, इसको अच्छी वाते समझ में नहीं आती है ।","इस पर रोक लगानी पड़ेगी, इसको अच्छी वाते समझ में नहीं आती है ।",MultiParaDetox,hi
hi,इतना दोगला पन कहा से लाते हो लुच्चो ?,इतना चाटुकारिता कहा से लाते हो?,MultiParaDetox,hi
hi,पकिस्तान वाले ट्विस्टर पे मैच फिक्स वाला रन्डी रोना कर रहे हैं ,पकिस्तान वाले ट्विस्टर पे मैच फिक्स का तमाशा खड़ा कर रहे हैं ,MultiParaDetox,hi
hi,"राजनीति में एक आतंकी नेता आ गई हैं, कभी शहीद का अपमान कर रही तो क़भी राष्ट्रपिता की हत्यारे का सर्मथन","राजनीति में एक बुरी नेता आ गई हैं, कभी शहीद का अपमान कर रही तो क़भी राष्ट्रपिता की हत्यारे का सर्मथन",MultiParaDetox,hi
hi,"मुझे नीच पर सफाई  देने की जरूरत नहीं, बदलेगी सरकार","मुझे सफाई देने की जरूरत नहीं, बदलेगी सरकार",MultiParaDetox,hi
hi,ये हरामखोरो को पता नही है ?,ये धोखेबाजों को पता नही है ?,MultiParaDetox,hi
hi,कश्मीर को मिलाया भारत में आज ही अमिश भड़वा की तरफ से खुशखबरी !?,कश्मीर को मिलाया भारत में आज ही अमिश की तरफ से खुशखबरी !?,MultiParaDetox,hi
hi,कन्हैया कुमार का सूपड़ा साफ होने से दिल खुश हो गया।।  साले कुत्ते सूअर की औलाद !!,कन्हैया कुमार का सूपड़ा साफ होने से दिल खुश हो गया।। वह अच्छा आदमी नहीं है !!,MultiParaDetox,hi
hi,कल इंडिया हारी नहीं थी तेरे बाप पाकिस्तान को बाहर करने के लिए जान बूझकर हारी थी,कल इंडिया हारी नहीं थी पाकिस्तान को बाहर करने के लिए जान बूझकर हारी थी,MultiParaDetox,hi
hi,आ गए भोसडीके दल्ले भकचोदी लेकर।,आ गए बेकार की बात लेकर। ,MultiParaDetox,hi
hi,तुम्हारे जेसे दल्ले का तो कहना ही क्या,तुम्हारे जेसे चापलूस लोगों का तो कहना ही क्या,MultiParaDetox,hi
hi,साला दल्ला वोट के कुछ भी कर सकता है |,वह वोट के कुछ भी कर सकता है |,MultiParaDetox,hi
hi,गैस सिलेंडर महंगा हुआ होता तो अभी तक रंडी रोना रोते |,गैस सिलेंडर महंगा हुआ होता तो अभी तक तमाशा कर रहे होते |,MultiParaDetox,hi
hi,गौरव साहब नारंगी वाले क्या दूसरे देश के हैं जो उस रंडी ने ऐसा लिखा है,गौरव साहब नारंगी वाले क्या दूसरे देश के हैं जो उस बुरी औरत ने ऐसा लिखा है,MultiParaDetox,hi
hi,धोनी से ज्यादा तो हार्दिक गांड़ फाड़ देता है..    अगला मैच हार्दिक खेलेगा,धोनी से ज्यादा अच्छा तो हार्दिक खेलता है..   अगला मैच हार्दिक खेलेगा,MultiParaDetox,hi
hi,"भाई साहब ये कोई ताजुब की बात नही है यहाँ पर बहुत सारे कमीने, मकार, नमकहराम, दलाल, फरेबी, देशद्रोही है",भाई साहब ये कोई ताजुब की बात नही है यहाँ पर बहुत सारे बुरे लोग हैं,MultiParaDetox,hi
hi,में उस समय सुन नही पाया था। हाँ हा हा हां ह क्योंकि उस समय मे बकचोदी में व्यस्त था,में उस समय सुन नही पाया था। हाँ हा हा हां ह क्योंकि उस समय मे बेकार की बातों में व्यस्त था,MultiParaDetox,hi
hi,"अरे हरामी, कम से कम <number> ने हमला किया!",कम से कम <number> ने हमला किया!,MultiParaDetox,hi
hi,अब इसपे कोई न्यूज चैनल और दलाल एंकर आपत्ति भी नही जताएंगे ?,अब इसपे कोई न्यूज चैनल और पक्षपात एंकर आपत्ति भी नही जताएंगे ?,MultiParaDetox,hi
hi,"जलेबी तो गईं, पर कुत्ते की जात पहचानी गई","परेशानी तो हुई, पर उसके बारे में बहुत कुछ बात गई",MultiParaDetox,hi
hi,तुम भोसडीके इधर हो मैंने कहा कहा नही ढूंडा,तुम इधर हो मैंने कहा कहा नही ढूंडा,MultiParaDetox,hi
hi,"भोसड़ी के कटुवे मादरचोद, जो सच है वही तो सुदर्शन न्यूज दिखाता है।",जो सच है वही तो सुदर्शन न्यूज दिखाता है।,MultiParaDetox,hi
hi,<number> के स्कोर का सत्यानाश कर दिया साले ने,<number> के स्कोर का सत्यानाश कर दिया उसने,MultiParaDetox,hi
hi,बड़ी बेगैरत बेगम है तुम्हारी रोटी भी ठीक से नही बना पा रही,बेगम तुम्हारी रोटी भी ठीक से नही बना पा रही,MultiParaDetox,hi
hi,साला मैंने एक ट्वीट क्या किया सभी हेटर्स की गान्ड में मिर्च लग गई,मैंने एक ट्वीट क्या किया सभी हेटर्स मेरे पीछे ही पड़ गए ,MultiParaDetox,hi
hi,अब बोल रहा है इक सील भी नहीं हुआ चुप भड़वे भेनचोद,अब बोल रहा है इक सील भी नहीं हुआ,MultiParaDetox,hi
hi,"मादरजात सनी ,तेरे पास टाइम नही है ?","सनी ,तेरे पास टाइम नही है ?",MultiParaDetox,hi
hi,ये देखकर मुझे तेरी मेहरबानिया फिल्म के सुंदर गांड की याद आ गई |,ये देखकर मुझे तेरी मेहरबानिया फिल्म के सुंदर हीरोइन की याद आ गई ।,MultiParaDetox,hi
hi,किया होता तो तू ही रंडी जोर जोर से हंगामा मचाती ,किया होता तो तू ही जोर जोर से चिल्लाती,MultiParaDetox,hi
hi,तब कोई रंडी की औकात नहीं जो कमेंट करे।,तब किसी की औकात नहीं जो कमेंट करे।,MultiParaDetox,hi
hi,अरे दलाल मिडीया वालो जरा विपक्षी चोर उचक्के को तो देश हितमे सवाल पुछकर देखो क्या जबाब आताहै भेनचोद,अरे मिडीया वालो जरा विपक्ष को तो देश हितमे सवाल पुछकर देखो क्या जबाब आता है,MultiParaDetox,hi
hi,इन कांग्रेसी चूतियों को मेंशन कर कोनसा तीर मार रहा है,इन कांग्रेस वालों को मेंशन कर कौन सा तीर मार रहे हो,MultiParaDetox,hi
hi,वो भी तेरी तरह कमीने ही है तुझसे हाथ नहि मिलाएँगे,वो भी तेरी तरह ही है तुझसे हाथ नहि मिलाएँगे,MultiParaDetox,hi
hi,तुम जैसे दलाल तो चिल्ला रहे है अब दुसरो को बोलने की क्या जरुरत ?,तुम जैसे चापलूस तो चिल्ला रहे है अब दुसरो को बोलने की क्या जरुरत ?,MultiParaDetox,hi
hi,ये स्टाम्प में पीछे ज़रा सा पिल्ला अपनी खूब माँ चुदवा रहा है आज,ये स्टाम्प में पीछे अच्छा नहीं खेल रहा है आज ,MultiParaDetox,hi
hi,ऐसे भड़वा लोगो से मु से बात नहीं होनी चाहिए इनसे हाथ और पैरो से बात होनी चाहिए,ऐसे लोगो से मु से बात नहीं होनी चाहिए इनसे हाथ और पैरो से बात होनी चाहिए,MultiParaDetox,hi
hi,"अरे भेनचोद, भोसडीका है तुझे क्या समझ कर वोट दिया और तु क्या निकला।",तुझे क्या समझ कर वोट दिया और तु क्या निकला।,MultiParaDetox,hi
hi,"सोजा  भैनचोद, हर कोई नया नया चुटकुला करता रेहता हे","सोजा, हर कोई नया नया चुटकुला करता रेहता हे",MultiParaDetox,hi
hi,वाह दोगले हरामी पत्रकार सही न्यूज़ नहीं चलाई ?,वाह पक्षपाती बुरे पत्रकार सही न्यूज़ नहीं चलाई ?,MultiParaDetox,hi
hi,"अरे भोसडीके, कुछ ट्विट करणे से पहले व्हेरिफाय करणा सिखले. ","अरे, कुछ ट्विट करणे से पहले व्हेरिफाय करणा सिखले.",MultiParaDetox,hi
hi,"चमक तेरी आंखों में कबूतर से कम नहीं, बाप तेरा भरवा और तू किसी रंडी की भड़वे से कम नहीं..","चमक तेरी आंखों में कबूतर से कम नहीं, तुम्हारा बाप और तुम इंसान अच्छे नहीं..",MultiParaDetox,hi
hi,घर से बाहर आकर उन सांपो को सबक नही सिखा सकते?,घर से बाहर आकर उन को सबक नही सिखा सकते?,MultiParaDetox,hi
hi,भेनचोद...  समझ नही आ रहा केस किस खुशी में चल रहा है.,समझ नही आ रहा केस किस खुशी में चल रहा है.,MultiParaDetox,hi
hi,पिछवाड़े में दम होता तो भागता नहीं हरामखोर,लड़ने की हिम्मत होती तो भागता नहीं धोखेबाज ,MultiParaDetox,hi
hi,सालो को जेल में डाल तो क्या रे बिकाऊ दलाल पत्रकार,ऐसे बिकाऊ चापलूस  पत्रकार को जेल में डाल दो,MultiParaDetox,hi
hi,दम हैं गाँड मैं यह काम करने की?,दम हैं यह काम करने की?,MultiParaDetox,hi
hi,"अच्छा,,और कौन कौन है मादरचोद नीच??? अब जरा शब्दों को सुधारने की जरूरत है शायद,,","अच्छा,,और कौन कौन है बुरा??? अब जरा शब्दों को सुधारने की जरूरत है शायद,,",MultiParaDetox,hi
hi,ओए कानिये इतने जल्दी में ट्वीट क्यों कर देते हो? ,ओए इतने जल्दी में ट्वीट क्यों कर देते हो?,MultiParaDetox,hi
hi,साला बल्ला तो बिल्कुल चलता ही नहीं है इसका मादरचोद,बल्ला तो बिल्कुल चलता ही नहीं है इसका,MultiParaDetox,hi
hi,"आज कल तो रेप आम बात हो गई ऐसा लगता है, साले हरामी पर कड़ी लगाम लगाना जरूरी है ।","आज कल तो रेप आम बात हो गई ऐसा लगता है, बुरे लोगों पर कड़ी लगाम लगाना जरूरी है ।",MultiParaDetox,hi
hi,ये सूअरिआ यहां हिन्दुओं को बदनाम कर रही है पत्रकारिता के नाम पर कलंक है ये,ये यहां हिन्दुओं को बदनाम कर रही है पत्रकारिता के नाम पर,MultiParaDetox,hi
hi,मादर चोदो समाचार दिखाना जैसे हुआ वैसे,समाचार दिखाना जैसे हुआ वैसे,MultiParaDetox,hi
hi,भोसडिके इंटरनेशनल रिपोर्ट की खबर तुरन्त आ जाती है,इंटरनेशनल रिपोर्ट की खबर तुरन्त आ जाती है,MultiParaDetox,hi
hi,ये हैं सुअर के पिल्ले हरामी कालापानी भेजिये हराम की औलादो को..,ये हैं बेकार लोग कड़ी कार्रवाई करिए इन बेकार लोगों पर ..,MultiParaDetox,hi
hi,कल रिटायर होगा तो सब यही लोग थैंक यू धोनी वाले ट्वीट पर रंडी रोना करेंगे,कल रिटायर होगा तो सब यही लोग थैंक यू धोनी वाले ट्वीट पर तमाशा मचाएंगे,MultiParaDetox,hi
hi,ये बचपन नहीं जवानी है सड़े लूँड,ये बचपन नहीं जवानी है,MultiParaDetox,hi
hi,एक बार अपनी पे आ गए ना भेनचोद तो अच्छा नहीं होगा,एक बार अपनी पे आ गए ना तो अच्छा नहीं होगा,MultiParaDetox,hi
hi,देख भोसडीके अपुण सेलिब्रिटी है अभी,देख अपुण सेलिब्रिटी है अभी,MultiParaDetox,hi
hi,हरामी भोसड़ीके बिजली चोर हो तुम,बुरे इंसान बिजली चोर हो तुम,MultiParaDetox,hi
hi,भोसड़ीके अगर अभी कुछ नहीं किया तो वोट मांगने मत आना।,अगर अभी कुछ नहीं किया तो वोट मांगने मत आना।,MultiParaDetox,hi
hi,बस हिन्दु मुसलमान कराओ और अपनी रोटी सेको। तेरे जैसा नीच आदमी इस संसार मे कही नही मिलेगा।,बस हिन्दु मुसलमान कराओ और अपनी रोटी सेको। तेरे जैसा आदमी इस संसार मे कही नही मिलेगा।,MultiParaDetox,hi
hi,इस बारे मे ना तो हरामी मीडिया ने मुंह खोला और ना ही सरकार द्वारा कोई ठोस कदम उठाया गया !,इस बारे मे ना तो मीडिया ने मुंह खोला और ना ही सरकार द्वारा कोई ठोस कदम उठाया गया !,MultiParaDetox,hi
hi,पत्रकारों को ज़बरदस्ती मूत पिलाने की ज़रूरत ही नहीं |,पत्रकारों से जबरदस्ती कोई काम करवाने की जरूरत नहीं |,MultiParaDetox,hi
hi,इस हरामखोर कुत्ते  भेनचोद के साथ क्या सुलूक किया जाना चाहिए?? इसको फाड़ कर सुअरों को खिला देना चाहिए??,इसके साथ क्या सुलूक किया जाना चाहिए??,MultiParaDetox,hi
hi,मादरजात राजनेताओं और भड़वा पत्रकारों के मुंह से उफ्फ तक नहीं निकलता,राजनेताओं और पत्रकारों के मुंह से उफ्फ तक नहीं निकलता,MultiParaDetox,hi
hi,आज हमारे देश ने इतना अच्छा काम किया है तुम उस पर सवाल उठा रहे हो? चूतिया कम दिमाग वाले |,आज हमारे देश ने इतना अच्छा काम किया है तुम उस पर सवाल उठा रहे हो? कम दिमाग वाले |,MultiParaDetox,hi
hi,वाह सूअर के नाजायज़ पिल्ले इतना जल्दी पलट गए| वाह क्या भाई चारे अमन शांति का पाठ पढ़ा रहा है |,वाह इतना जल्दी पलट गए | वाह क्या भाई चारे अमन शांति का पाठ पढ़ा रहा है |,MultiParaDetox,hi
hi,रंडी सॉरी फिर तुम कहोगे गलत भाषा बोली,सॉरी फिर तुम कहोगे गलत भाषा बोली,MultiParaDetox,hi
hi,चुप कर भोसडीके समाजसेवी पर गलत  कमेंट करता है,चुप कर समाजसेवी पर गलत कमेंट करता है,MultiParaDetox,hi
hi,मैं समस्त जौनपुर वालो से आग्रह करता हु की ऐसे नाली के कीड़ों को समाज से बाहर करो जो हमारे जौनपुर का नाम खराब करते है।,मैं समस्त जौनपुर वालो से आग्रह करता हु की ऐसे लोगों को बाहर करो जो हमारे जौनपुर का नाम खराब करते है।,MultiParaDetox,hi
hi,"मादरचोद इसने कांग्रेस को कहा से कहा पहुँचा दिया,","इसने कांग्रेस को कहा से कहा पहुँचा दिया,",MultiParaDetox,hi
hi,क्योंकि मादरचोद ऐसे ही लोग सोचते है ये मेरा क्या बिगड़ लेगा ?,क्योंकि ऐसे ही लोग सोचते है ये मेरा क्या बिगड़ लेगा ?,MultiParaDetox,hi
hi,यहां भडवा की गांड जल रही है।,यहां उसकी जल रही है।,MultiParaDetox,hi
hi,कोई बॉल छोड़ रहा है कोई डक कर रहा है वो भी <number> ओवर में... वाह मादरचोद,कोई बॉल छोड़ रहा है कोई डक कर रहा है वो भी <number> ओवर में... वाह,MultiParaDetox,hi
hi,भैनचोद 4g के नाम पे अच्छा चुतिया काटते है,4g के नाम पे अच्छा बेवकूफ बनाते है,MultiParaDetox,hi
hi,अब तो ये भी हरामी बनते जा रहे हैं,अब तो ये भी बुरे आदमी बनते जा रहे हैं ,MultiParaDetox,hi
hi,हलाला की पैदाइश सूअर की औलाद तू चुप कर,बुरे व्यवहार के आदमी तू चुप कर,MultiParaDetox,hi
hi,तब ये संस्कार क्या चादर मोड़ने गए थे ?,तब ये  संस्कार कहां चले गए थे ?,MultiParaDetox,hi
