language,toxic_input,detox_output,source,split
ha,Hoodlum ya wallafa wani abu a shafinsa na Twitter,"Ko da cikin yanzu, anan da kuma a Twitter.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,"Wani dan Yoruba mai suna mumu, wanda ya ce fathe...","Babban mutane ne dan Yarbawa da sunan mahaifi, wakan kuma ya ce fathar...",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,Duk waɗannan aljanu na Yoruba!,Mai karanta waɗi ya kamata yin wani abubuwa don kammala aljanun da aka yi.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,Na ji cewa Yoruba maza ne mafi munin.,Ba za ku yi wahala da shi kamar yadda ya ke so.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,"Wannan shi ne yadda ka san fucking bigots addini fanatics Fulani ta'addanci kashe Kiristoci a kasarka kullum,",Wannān shi ya saɗa ƙungiyar addinin masu raɓa ɓangare-wa da haɗin Fulani a cikin gida.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,Biafran ya san kome ba sai zargi... su ne dabbobi na gaskiya,"Wannan Biafra yaci tsoro ba tacewa zuwa zargin, shi ne mai karafa.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,An tambaye ni in biya 15k kawai saboda wani wawa ya rubuta ranar haihuwata da kyau don haka yanzu gwamnatin kasar tana son toshe layin na kawai saboda NIN na ... ku mutane ku wawaye ne kuma ba ku da hankali sosai. za ku rasa magoya baya da yawa kamar ni idan kun ci gaba da wannan rashin hankali,"Wannan tambayen ya fiyace 15,000 na tafiya saboda wasu abubuwan da aka samu akan ranar haifinsa, amma gwamnatinta tana cikin sauki game da shari'ar da aka yi. Hakanan ku duba hankalinsa don kare masa mana da irin wa'adin da yake fara.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,Ka ci gaba da yin aikin ubangijinka.,Kai zama a cika aikinsu.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,"Wannan shi ne Quavo mutum, ba Quefo Tekno: Nna bros ba vex, na cewa Cuppy yarinya rikice ni😂😂😂 LINK","Ina wani shi da karamin sifili, ba ya taya, na' yanar gwaɗa ba ƙara masa ga Cuppy.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,"Kabila ba daidai ba ne. Mafi yawan Yoruba da Igbos masu ƙanƙara suna tunanin cewa Yoruba da Igbos ne kawai a kafofin watsa labarun. Da zarar kun ƙi yarda da wani mutumin Igbo na yau da kullun, zai sanya ku Yoruba. Da zarar kun ƙi yarda da Yoruba Man kuna sanya Igbo ko IPOB. Tunanin da ya yi ƙasa. Na tabbata ba ku taɓa tafiya a waje da SW ba",Kabilar yaren Hausa kuma ana iya ganin mafita irin su Yorubawa da Igbona suna shiga cikin tunaninsu. Wannan tunanen ya fi kowane kungiyar jama'a da aka riga an sami yadda take haɗin gwiwa. Na'urar tunanina ya kawo niya. Na karanta ba ku zuwa iyaka da wannan kungiya bane.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,Ba haka ba ne mai sauki Abi na kawai kudu samun Najeriya da kuma arewaci zama mumu yanzu,Mai tsoron Allah ya ce ku shiga cikin abokan gida na kudi a Nijar da karamar hukumar Arewacin Najeriyya.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,Na yarda cewa maza masu tsirara suna da ban tsoro.,Muna son kira cewar wasu mutane suna canji da matsalar.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,Idan kai baƙar fata ne Kirista ko kuma baƙar fata Musulmi a wannan karni na 21 cike da bayanai kai babban wawa ne. Za ka iya g...,"Ba ku zo yin gurguzu zuwa ga mace ko mai addini daga karnin nan, domin hakan ya yi wahala.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,Ina son yadda kake yin kumfa. Kai wawa ne mai ban dariya🤣 Kana tsalle da ihu da ihu kamar kana ƙaunar Allah fiye da sauran Kiristoci duk da haka har yanzu kai mai zunubi ne mai lalata kamar sauranmu. Kai wawa ne sosai don ka yi yaƙi domin Kristi. Yana ganin kai wawa ne. 😂,"Kuna shahara cikin yanayya da yawa. Kaɗan gaba ta ɓangarwa ba kamar yaddanka ɗaya. Ka dace da abokan adawarinka ba tare da kowa, musamman Kirista. Wannan shiri ce don samun damuwar adawa domin ciwon Kristi.""",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,Dukkanku ' yan tseren MuthaFucker sun yi fushi da ganin matanku masu kyau na fari suna daukar Black Dick saboda karamin farin kicinku ba zai yi aiki ba .,Ina son rufi domin kuwa a cikin matsakaici a yanda ake yi musu gyara.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,"7 idiots son har yanzu, 4 wawaye retweeted da 2 brainless akuya kawai yarda da rashin fahimtar. don Allah karanta da kyau don fahimta da kuma fahimta, mutumin da ya ce ya yi aiki tare da mace ya nuna kansa nufi da kuma taken ba game da abin da ka rubuta.","Ba haka ba, shima ku gaba da sahihin wannan labarin, amma ya kamata ku ga ta hanyar sani domin tabbatar da ya fito da al'ada.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,"Ba na zargi ku, laifin ne na shugabannin kudancin New Yan da suka ki su hada kai idan ba haka ba, mece ce harkokin masu hankali masu cigaba da su da kuma talakawan talakawa masu ra'ayin mazan jiya.","Ku ya dacewa, la'ifin da ke bukatar ciniki da 'yan sandar suna yi masa magana kan yadda suke so ya shiga idan bai yafe ba.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,"Lol: ""Lolin da mata masu banƙyama suka fi so: ""Ni ba mai banƙyama bane... "" ""Zan zama kamar yadda nake, kun fi kusa da yadda kuke tunani!""","Mai banƊankama bai faɗo ba, na yi masa tambayye.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,"Bruh bayan da martani ga lekki, zai iya ba kome ba wanda Mods a arewa. kabilarsu ne mugunta Kubawar Shari'a 5:9 Na wetin dey wasa a gare su gefe","Ba da martanin na yanzu ya fi neman shugaban hukumar don karantawa, domin hanyar ku kafa shari'ar ku gefen shi.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,Gata ma oda bitch hugging a kan ma oda bitch,Muna kuma ta fito cikin tsoro da aka raba.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,"A cikin wannan labarin, wani ya ce ya yi lalata da wani, amma ya ce ya yi kuskure ya tsotse shi.","Ba a bayyana yadda wani yake sanya wata la'akari, amman ya ce ba a tabbatar yawan shi.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,"Wane irin tunani ne wannan, don Allah?",Ko da yafi cikin tunanni a wannan?,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,Wannan hoton daga ajegunle ne.... daina wauta ta ƙarya,Mai amfani nan shine wannan hotona.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,"Idan ka kuma bi mata fiye da ɗaya, to ka kuma yi wa karuwanci ja-gora.","Mata da kai yawan bayyanarwa ba ya fiye na ɓoye, kuma muka samu bukatun rashin son.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,Lebanon wani yanki ne da Larabawa suka mamaye har zuwa yanzu da Kiristoci ke zaune daga nan ne sakon jinƙai daga munafukai wadanda ba za su taba yin magana ba game da kisan da Fulani makiyaya suka yi a SK.,"Kwarya Lebanon ya fiye da Laraba, suna tacewar yanzun, ko yanzufa Kiristocin ya fi sannan a nan a cikinsu, saboda ayyukan mutane masu yankunan ba su son shiga cin abinci.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,"Ba a bukatar magana da mai hikima ba - wawaye ne suke bukatar shawara"".",Ba a samu damar magana tare da mace/mu na gaba.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,"Cardiff!!! kunya a kan ku m baya, idan shi ne 2B United 2day za ka sami da boldness 2 wasa, ba za ka?","Ko so kuwata yake, kuma ka nan gaba, ida ya fiyage cikin haɗe.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,"Abin da na koya a cikin shekaru da yawa na rayu shi ne kada in amince da karuwa domin karuwa da aka rubuta a baya shi ne hctib kuma wannan shit ba ya da ma'ana, kamar wadannan karuwa","Wata abubuwa da ke aiki a ciki har zuwa shekarun sa hannun ta, ba za ku iya saniyarwa tare da karuwannen daga nan sai dai wannan batu ba tace karamin matsala.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,"Ka taimake ni in sanar da cewa Mai Martaba ya ba da 'ya'yanta da iyalinta ga Fulani makiyaya don a kashe su kuma daga baya, zan iya ɗaukar ta da muhimmanci.",Mai martaba yasa sanarwa ku da cikakken bayyanar 'ya'yan sa na iyalinsu zuwa makayi na Fulani.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,"""Har yaushe za ka iya yin magana ba tare da yin magana ba?",Muna ganin ku ya dacewa kallon ku zuwa wannan abinda ku ke?,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,Kun fi muni domin yawancin wadanda suka sha wahala daga Book Haram Musulmi ne kuma ba yau aka fara ba.,Ba daɗe kuwa masu laifuka daga wannan yanayya na Musulunci.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,Wadannan 'yan mata suna da kunya,Ba za ku iya son rai ga wadannen manya.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,"Don haka a Najeriya, Arewa da Kudu sune kawai yankunan geopolitical da muke da su daidai? Irinka kunya ne ga Musulunci, ba ka ma yin tunani da kai, kawai kana so ka rant. Muna da yankuna 6 na geopolitical, babu wani abu kamar Arewa da Kudu.","Muna cikin Najeriyya, Auren daga Kudun sunan geo-political, duk wata rana kuma kuwa? Ba a gamsu iri-n-kunyar Musulmi ya sa ka da wata ya yi, domin ana iya ci gaba da kawo. Mu da yawa na geo-polical, ba a hada yaro ba shi kadai.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,Ratchet hoes suna amfani da wannan hoton a matsayin BBC dp ... kamar tsanani bitch?,Kuna wasu mata masu amfana da wannann hoton BBC ta yaya a shafuka.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,Awon 'maza ƙazanta ne' ba za su tuna cewa yawancin mata da 'yan mata aljanu ne ba...,Ba za su tabbatar da yawanci na mata da yara sunan daga cikin haɗari.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,Domin mun kasance muna yin watsi da wani muhimmin batu na tattaunawa kuma muna sa mutane su nemi gafara saboda kabilanci na asali.,"Ko domin yaɗe muna cikin ƙwararren yadda za ku iya shiga taron gagganmu, kuma ko muna yi masa aure saboda kabilar da ke nan.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,Kafin yaushe ne zalunci zai ci gaba? Allah zai sa ka yi nasara.,Ba da za ku iya wata kuri? Allahn ya daceku.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,Na gode wa Allah ka hana shi jikinka!,Mai yarda ya farfado shi cikin al'ada.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,"Yoruba ba su da kyau, mun sayar da hakkokinmu ga Hausawa don su ne ke kula da mu. me yasa ba za su iya raba kayan a Legas ba kuma su rarraba su ga kowane jihohi?","Muna da matsala tare da Yarbawa, suna canjin hakkinmu zuwa Hausawa domin kulawa da mu, amma muna son zatonin kunshe kuma muna soke wajen raba wa'adin a Legos kuma raba zuwa kowace jihar.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,"Don Allah Northerners, ina rokon ku da sunan Allah don ajiye your abinci da kuma jira da Southerners su yi addu'a ga shi. idan ka mutane ci gaba da sayar da ku rotten tumatir da albasa zuwa kudu, to, ku bastards. 🤣🤣🤣🤣🤣🤣🤣 kamar ka taba fitarwa da cewa your sharar gida","Ina roko ku da yin Allah domin ajiya abincin ku, amma kuma kunnaya da kudin ku don aiwatar da hankali ga duk mutane. Idan ka tafi cikin sauraren ku, to kai mu dawowa ku zuwa wurin da aka fi so.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,Ya kamata ka rufe bakinka ka kalli yadda mutane marasa laifi suke mutuwa musamman ma 'yan matan da ba su da laifi.,Ba zai dace ku ta fuskarsa ya ci gaba da matsakaicin da aka yi masa.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,Kuma sauran sassan Najeriya wadanda ba Musulmi ba za su zama kudancin Kaduna...,Baɗa so na ƙungiyoyi daban-daban a Nijar da ba musulmi bane suna iya zuwa kudu Kaduna.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,Wannan yana nuna maka yadda suke son kai.,Ba da wata muku zaton ya haɗe wannan.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,Ina zargin 'yan wasan da za su kalli wasannin Man U a filin wasa ,Ba za ku iya tafiya wajen shafuka wasanninsu na Man U.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,Duk wani wawa da bai yarda ya goyi bayan Buhari ya kamata ya gaisa da Najeriya  Sagay.,Ba za ku ji ta yadda wani mutum zai iya son kama yaro da shugaban kasa ya jagorin Nijar.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,Ta yi tweet din da ta yi wa tsohonta a wani lokaci kuma hakan ya sa aka kore ta?,Ba zai yi tweet na wannan lokacin ba akan abinda aka yi masa.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,Ba a san dalilin da ya sa al'umma ta fi haƙuri da mace fiye da namiji ba,Bai sa al'amurra a fahimtar yin ranci da jiki da karamin mata fiye na maza.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,"Me ya sa a duniya suke ba da kayan aiki 2 wadannan 'yan ta'adda marasa karatu da ke kashe marasa laifi, marasa makamai? ba ka tsammanin makarantu da ba su da kayan aiki na asali za su yi amfani da wannan mafi kyau?","Ba zuci yara kuma suna iya samuwa kayan wasika biyu da aka jefawa masu karatu ko kuma masu laifuka, masu matsala? Wata karama makaranta ba ta da kayana wasika na asalin ta ya shiga amfana na gaba.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,"Bari in fahimci wannan kai ne a cikin ciwon sifia duk fulani makiyaya ne mai kisa yeah duk igbo ne m fraudster laifi link yi da kyau, yi wa wasu kamar yadda ka sa ran wasu su yi maka lokaci","Kai ne wata kawai da aka fiyi a ciki, duk ya akan iya sa hannun ya dawo masa da siyarwa.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,Ka ji tsoro? Ka san cewa ka yi wa mutane ba'a don ka san cewa za ka iya ba mu lauya.,Ba ajiyarwa ku? Ba ƙaɗe ku cewar ku ya sani yin sauran mutane kuma ku daidai zuwa shi.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,"Ba ta son ka ba, amma ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka ba, ba ta son ka da ka da ka, ba, ba ta son ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka da ka","Mata ki ka ya fi soja, kuɗa na gane shi.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,'Yan mata fararen fata sune mafi kyawun 'yan tsirara kuma sun ƙware wajen sa mu farin ciki da MUKANNA BLACK,"Ba za ku iya yi wa 'yan mata farare fata shiga cikin kuskure ba, domin su ne masu nasarar yada labarin kanta.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,"Kt girls mutanan mu😁, akwea arha dea ba laifi.","Muna nan gida, mutanenmu na taya masa.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,"Ko kuma me?Yan Yoruba sun shawo kan Fulani a watan Mayu wannan ba shine karo na farko da Fulani ya yi kokarin karbe kasarmu ba, (yaƙi) Ogun jalumi, (yaƙi) Ogun elo lowodo da sauransu amma a wannan karon zamu kawo karshen mamayewar fulani a kasar Yoruba","Ina son rufi wajen tafiya zuwa watan Mai, har yanzu Fulani su ne ke kauracewarin kasafin Yorubawa.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,Najeriya kasa ce ga Hausawa da Fulani sai dai wasu su samu hanyarsu domin ba ka da wuri a can suna amfani da kai ne kawai domin wadatarsu,Ba za ku iya shiga Najeriya domin ya zuwa kan haɗin da ƙungiyar Hausawa-Fulani domin tace ta ya hada gudun mutane domin ya ci gaba.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,"Yomi fabiyi mutum ne mai wauta sosai bcs na tabbata wani mutum mai girma ba zai taɓa yin tunani kamar yadda yake tunani ba, har ma da magana game da wani mutum tare da yaro... Ba zan iya ba shi ba don haka sai ya kashe da kuma fyade matasa 'yan mata don haka dole ne ya goyi bayan abokin tarayya...","Wannan Yomi babu sabon aikin mutum a cikin matakai, saboda shi ya samu wata rahoton wanda ya sauke shi akan wata ƙwarewa, wanda bai son taɗi kuwa ya yi masa magana da wata gwanon nan, amsarinsa ya yi farawa.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,"Duk wadannan sadists, bigots da kuma uncultured bakan gizo anaconda suka boye a karkashin rigar na feminism kamata kawai fita daga ta ambaci fr!",Wannan mutane masu bambanci da kuskure suna canjin yadda ya shiga cikin wannan tsari na feministi.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,""" 'Yan matan suna yin lalata ba tare da kwaroron roba ba... Amma ka riƙe wani abu don kare iPhone"".","Ina son kai cikin jiki, ba a yi nasarar kawo don karɓi iPhone.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,: Masu cin hanci da rashawa Hausa / Fulani BokoHaram Herdsmen kabilar halakar da sauran kabilu. Decolonize. https:...,"Masu amfani da cin hankali da rashin kwarewar Hausa/Fulani suna shiga cikin matsalar haunin kasa tare da wasu kabilu, kuma hada ana son samun rahoton farar gaban.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,Wawaye masu addini suna addu'a ga Isra'ila wadanda suke amfani da makamai masu inganci don kare kansu.,Muna yardar da matsalar addini tare da kuɗin yawa zuwa Isra'ilawa dangane domin kuɗi.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,"Abin da ke faruwa, yarinya ne, ku duba matan da suke kusa da gidan wasan kwaikwayo. Ku kira ni a kan BBC 22229BA3, ku duba ni a cikin gidan wasan kwaikwayo.","Ba tace sabon abin da ya faru, ku gane cikakkan da masu son ginshiƙi a matsayin BBC 22412BA3.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,Kana nufin cewa ka kasance a matsayin akuya?,Ba ku da nasu ganin ku ya yi wa kuwa yauwain?,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,Garba Shehu hakika tsoho ne marar kunya.,Ko da garba shehu yasa tsoron girmamai.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,"Lmao. zan sanya wannan a nan, da idgaf. sun yi nasara da arewa, amma ba za su iya samun sauran mu. Na farko, su yi ilimi shit, arewa ne cike da maras karatu, yanzu, suna so su yi amfani da talauci. Mf so mu yi noma, da kuma rage talauci 5k?? idiots!!","Ina son rai da wannan nan, ba na ci gaba da sukar. Sun yi nasarar arewa kuma ba za a iya karanta saboda rashin ilimi. Na uku, muna yi nufin yiwa daga cikin ku shiga cikakka.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,"Wannan harka mai yawa ga naija o, budurwa we dey samun belle",Muna sami wata hankali kuma muna iya ci gaba da wannan batu a Nijar.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,"Yayin da kuke zanga-zangar nuna rashin jin dadin 'yan kasashen waje, Fulani Shepherdmen suna kashe 'yan'uwansu 'yan Najeriya...",Ba da kuka zuwa yadda aka yi mana da shaida cewa hankali 'yan jirgin ruwa na kasashennan da aka yi masa nasarar kuma ana karanta cewar 'yan Fulani sune suka fara 'yan wasika.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,Kai wawa ne kuma ba ka da wanda zai gaya maka,Ba ku da shari'ar mutum daya ya sa kiyayya.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,"Mr. Shugaban kasa, don Allah ka daina bin inuwa, abin da Najeriya ke bukata a yanzu shi ne umarnin zartarwa ga Fulani Shepherdmen Killer!","Mai shugabancin ƙasar, Allah ya sa idan wannan matsalar, haka nan ba ta samu nasara a Nijeriya, domin hakan ya nufići a kan sabon tsari ga 'yan Fulani na daba.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,"Ba wai kawai murabus ba , ya kamata a kai masa kara ...","Muna son rantsaye, za ku iya tura masa karanta.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,"A'a, na yi hakuri, ba a nan gaba ba, 'yan siyasa sun kasance da haɗin kai a matakin su, duk game da haɗama da son kai ne, rabuwa ne kawai tsakanin talakawa talakawa","Wannan abun da aka yi, ba zai faru a gaban gaba, 'yar siyasar suna cikin tarbiya a matsayar, duk da karamar adi da kawanci, hadin kan ce kawai ya bambanta.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,"""Tauraruwar itace mai ban sha'awa 'Ramsey Nouah' ta daina yin fim!"" *ta yi mamaki* *ta yi dariya*","""Ramsey Noah ya ci rabin wasu fina-finai.""",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,Chelsea tana wasa da banza a yanzu.,Chelsea ya yi nasarar ci gaba a yau.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,"Clown, ka fi so ne sakamakon dare daya.",Ko da makomai ya yi shi ne a yau.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,"Idan ba ka son wani, ka guji su!",Ba zan jira wa wannan abu.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,̊̅ don haka ƙi da wauta yarjejeniya,Ba ta shiga yin wata kafa cikin wautar yarjejeji.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,A yawancin masu fasaha na Nija suna da hankali ga saurin da kuma bugun jini. lokacin da na saurari wasu kiɗa na Nija kuma na yi kokarin fahimtar abun ciki ba ka ji komai sai wauta da wauta... ka daina canja wurin halin ka na wauta ga yara marasa laifi.,"Ba a dacewa ku ya fiyawon Nijarwa, domin kuwa wasu mutane suna iya bukatar suka. Lokacin da ka saurarwa kuma ka yi kokari neman fahima, sai ka yi watsi wa kan al'ada kuma da kanta kuma, ka kawo shi ga muku.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
ha,Ba ka samun hankali kanka!!,Ku iya wata rana don tafiwa.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400
