language,toxic_input,detox_output,source,split,sta_score,sim_score
ha,Ina son yadda kake yin kumfa. Kai wawa ne mai ban dariya🤣 Kana tsalle da ihu da ihu kamar kana ƙaunar Allah fiye da sauran Kiristoci duk da haka har yanzu kai mai zunubi ne mai lalata kamar sauranmu. Kai wawa ne sosai don ka yi yaƙi domin Kristi. Yana ganin kai wawa ne. 😂,"Kuna shahara cikin yanayya da yawa. Kaɗan gaba ta ɓangarwa ba kamar yaddanka ɗaya. Ka dace da abokan adawarinka ba tare da kowa, musamman Kirista. Wannan shiri ce don samun damuwar adawa domin ciwon Kristi.""",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.7025117874145508,0.5992180109024048
ha,"7 idiots son har yanzu, 4 wawaye retweeted da 2 brainless akuya kawai yarda da rashin fahimtar. don Allah karanta da kyau don fahimta da kuma fahimta, mutumin da ya ce ya yi aiki tare da mace ya nuna kansa nufi da kuma taken ba game da abin da ka rubuta.","Ba haka ba, shima ku gaba da sahihin wannan labarin, amma ya kamata ku ga ta hanyar sani domin tabbatar da ya fito da al'ada.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.9125564694404602,0.3750111758708954
ha,"A cikin wannan labarin, wani ya ce ya yi lalata da wani, amma ya ce ya yi kuskure ya tsotse shi.","Ba a bayyana yadda wani yake sanya wata la'akari, amman ya ce ba a tabbatar yawan shi.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.964621603488922,0.3798950910568237
ha,"Wane irin tunani ne wannan, don Allah?",Ko da yafi cikin tunanni a wannan?,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.9529562592506408,0.4839531779289245
ha,"Idan ka kuma bi mata fiye da ɗaya, to ka kuma yi wa karuwanci ja-gora.","Mata da kai yawan bayyanarwa ba ya fiye na ɓoye, kuma muka samu bukatun rashin son.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.9054537415504456,0.3738785982131958
ha,"Ba a bukatar magana da mai hikima ba - wawaye ne suke bukatar shawara"".",Ba a samu damar magana tare da mace/mu na gaba.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.9757664799690248,0.3890883326530456
ha,"Abin da na koya a cikin shekaru da yawa na rayu shi ne kada in amince da karuwa domin karuwa da aka rubuta a baya shi ne hctib kuma wannan shit ba ya da ma'ana, kamar wadannan karuwa","Wata abubuwa da ke aiki a ciki har zuwa shekarun sa hannun ta, ba za ku iya saniyarwa tare da karuwannen daga nan sai dai wannan batu ba tace karamin matsala.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.9052093029022216,0.3873775899410248
ha,"Ka taimake ni in sanar da cewa Mai Martaba ya ba da 'ya'yanta da iyalinta ga Fulani makiyaya don a kashe su kuma daga baya, zan iya ɗaukar ta da muhimmanci.",Mai martaba yasa sanarwa ku da cikakken bayyanar 'ya'yan sa na iyalinsu zuwa makayi na Fulani.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.5235557556152344,0.4524062871932983
ha,Kun fi muni domin yawancin wadanda suka sha wahala daga Book Haram Musulmi ne kuma ba yau aka fara ba.,Ba daɗe kuwa masu laifuka daga wannan yanayya na Musulunci.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.5326277017593384,0.380429744720459
ha,"Don haka a Najeriya, Arewa da Kudu sune kawai yankunan geopolitical da muke da su daidai? Irinka kunya ne ga Musulunci, ba ka ma yin tunani da kai, kawai kana so ka rant. Muna da yankuna 6 na geopolitical, babu wani abu kamar Arewa da Kudu.","Muna cikin Najeriyya, Auren daga Kudun sunan geo-political, duk wata rana kuma kuwa? Ba a gamsu iri-n-kunyar Musulmi ya sa ka da wata ya yi, domin ana iya ci gaba da kawo. Mu da yawa na geo-polical, ba a hada yaro ba shi kadai.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.9418177604675292,0.5564115047454834
ha,Ratchet hoes suna amfani da wannan hoton a matsayin BBC dp ... kamar tsanani bitch?,Kuna wasu mata masu amfana da wannann hoton BBC ta yaya a shafuka.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.9117477536201476,0.5214729309082031
ha,Awon 'maza ƙazanta ne' ba za su tuna cewa yawancin mata da 'yan mata aljanu ne ba...,Ba za su tabbatar da yawanci na mata da yara sunan daga cikin haɗari.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.9102380275726318,0.5205261707305908
ha,Domin mun kasance muna yin watsi da wani muhimmin batu na tattaunawa kuma muna sa mutane su nemi gafara saboda kabilanci na asali.,"Ko domin yaɗe muna cikin ƙwararren yadda za ku iya shiga taron gagganmu, kuma ko muna yi masa aure saboda kabilar da ke nan.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.949101746082306,0.3832953572273254
ha,Kafin yaushe ne zalunci zai ci gaba? Allah zai sa ka yi nasara.,Ba da za ku iya wata kuri? Allahn ya daceku.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.71297287940979,0.3268994092941284
ha,"Yoruba ba su da kyau, mun sayar da hakkokinmu ga Hausawa don su ne ke kula da mu. me yasa ba za su iya raba kayan a Legas ba kuma su rarraba su ga kowane jihohi?","Muna da matsala tare da Yarbawa, suna canjin hakkinmu zuwa Hausawa domin kulawa da mu, amma muna son zatonin kunshe kuma muna soke wajen raba wa'adin a Legos kuma raba zuwa kowace jihar.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.8981735110282898,0.7162655591964722
ha,"Don Allah Northerners, ina rokon ku da sunan Allah don ajiye your abinci da kuma jira da Southerners su yi addu'a ga shi. idan ka mutane ci gaba da sayar da ku rotten tumatir da albasa zuwa kudu, to, ku bastards. 🤣🤣🤣🤣🤣🤣🤣 kamar ka taba fitarwa da cewa your sharar gida","Ina roko ku da yin Allah domin ajiya abincin ku, amma kuma kunnaya da kudin ku don aiwatar da hankali ga duk mutane. Idan ka tafi cikin sauraren ku, to kai mu dawowa ku zuwa wurin da aka fi so.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.883563756942749,0.5134085416793823
ha,Kuma sauran sassan Najeriya wadanda ba Musulmi ba za su zama kudancin Kaduna...,Baɗa so na ƙungiyoyi daban-daban a Nijar da ba musulmi bane suna iya zuwa kudu Kaduna.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.8396244645118713,0.6650859117507935
ha,Ina zargin 'yan wasan da za su kalli wasannin Man U a filin wasa ,Ba za ku iya tafiya wajen shafuka wasanninsu na Man U.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.8653382658958435,0.5512211322784424
ha,Duk wani wawa da bai yarda ya goyi bayan Buhari ya kamata ya gaisa da Najeriya  Sagay.,Ba za ku ji ta yadda wani mutum zai iya son kama yaro da shugaban kasa ya jagorin Nijar.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.8577855825424194,0.4427800476551056
ha,Ta yi tweet din da ta yi wa tsohonta a wani lokaci kuma hakan ya sa aka kore ta?,Ba zai yi tweet na wannan lokacin ba akan abinda aka yi masa.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.9286640882492064,0.5520155429840088
ha,Ba a san dalilin da ya sa al'umma ta fi haƙuri da mace fiye da namiji ba,Bai sa al'amurra a fahimtar yin ranci da jiki da karamin mata fiye na maza.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.8982090950012207,0.5607436895370483
ha,"Me ya sa a duniya suke ba da kayan aiki 2 wadannan 'yan ta'adda marasa karatu da ke kashe marasa laifi, marasa makamai? ba ka tsammanin makarantu da ba su da kayan aiki na asali za su yi amfani da wannan mafi kyau?","Ba zuci yara kuma suna iya samuwa kayan wasika biyu da aka jefawa masu karatu ko kuma masu laifuka, masu matsala? Wata karama makaranta ba ta da kayana wasika na asalin ta ya shiga amfana na gaba.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.9437621235847472,0.4742807745933532
ha,Ka ji tsoro? Ka san cewa ka yi wa mutane ba'a don ka san cewa za ka iya ba mu lauya.,Ba ajiyarwa ku? Ba ƙaɗe ku cewar ku ya sani yin sauran mutane kuma ku daidai zuwa shi.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.90427565574646,0.5740101337432861
ha,'Yan mata fararen fata sune mafi kyawun 'yan tsirara kuma sun ƙware wajen sa mu farin ciki da MUKANNA BLACK,"Ba za ku iya yi wa 'yan mata farare fata shiga cikin kuskure ba, domin su ne masu nasarar yada labarin kanta.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.7729763984680176,0.3057637810707092
ha,Najeriya kasa ce ga Hausawa da Fulani sai dai wasu su samu hanyarsu domin ba ka da wuri a can suna amfani da kai ne kawai domin wadatarsu,Ba za ku iya shiga Najeriya domin ya zuwa kan haɗin da ƙungiyar Hausawa-Fulani domin tace ta ya hada gudun mutane domin ya ci gaba.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.7208099365234375,0.544450581073761
ha,"Yomi fabiyi mutum ne mai wauta sosai bcs na tabbata wani mutum mai girma ba zai taɓa yin tunani kamar yadda yake tunani ba, har ma da magana game da wani mutum tare da yaro... Ba zan iya ba shi ba don haka sai ya kashe da kuma fyade matasa 'yan mata don haka dole ne ya goyi bayan abokin tarayya...","Wannan Yomi babu sabon aikin mutum a cikin matakai, saboda shi ya samu wata rahoton wanda ya sauke shi akan wata ƙwarewa, wanda bai son taɗi kuwa ya yi masa magana da wata gwanon nan, amsarinsa ya yi farawa.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.7221549153327942,0.3447941541671753
ha,"Duk wadannan sadists, bigots da kuma uncultured bakan gizo anaconda suka boye a karkashin rigar na feminism kamata kawai fita daga ta ambaci fr!",Wannan mutane masu bambanci da kuskure suna canjin yadda ya shiga cikin wannan tsari na feministi.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.8913004398345947,0.4188976883888244
ha,""" 'Yan matan suna yin lalata ba tare da kwaroron roba ba... Amma ka riƙe wani abu don kare iPhone"".","Ina son kai cikin jiki, ba a yi nasarar kawo don karɓi iPhone.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.944582462310791,0.4695290029048919
ha,: Masu cin hanci da rashawa Hausa / Fulani BokoHaram Herdsmen kabilar halakar da sauran kabilu. Decolonize. https:...,"Masu amfani da cin hankali da rashin kwarewar Hausa/Fulani suna shiga cikin matsalar haunin kasa tare da wasu kabilu, kuma hada ana son samun rahoton farar gaban.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.7659583687782288,0.415377140045166
ha,Wawaye masu addini suna addu'a ga Isra'ila wadanda suke amfani da makamai masu inganci don kare kansu.,Muna yardar da matsalar addini tare da kuɗin yawa zuwa Isra'ilawa dangane domin kuɗi.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.8847450017929077,0.4394608736038208
ha,"Abin da ke faruwa, yarinya ne, ku duba matan da suke kusa da gidan wasan kwaikwayo. Ku kira ni a kan BBC 22229BA3, ku duba ni a cikin gidan wasan kwaikwayo.","Ba tace sabon abin da ya faru, ku gane cikakkan da masu son ginshiƙi a matsayin BBC 22412BA3.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.8930880427360535,0.5579532384872437
ha,Kana nufin cewa ka kasance a matsayin akuya?,Ba ku da nasu ganin ku ya yi wa kuwa yauwain?,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.8555354475975037,0.4895920753479004
ha,Garba Shehu hakika tsoho ne marar kunya.,Ko da garba shehu yasa tsoron girmamai.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.7977182269096375,0.3700407445430755
ha,"Lmao. zan sanya wannan a nan, da idgaf. sun yi nasara da arewa, amma ba za su iya samun sauran mu. Na farko, su yi ilimi shit, arewa ne cike da maras karatu, yanzu, suna so su yi amfani da talauci. Mf so mu yi noma, da kuma rage talauci 5k?? idiots!!","Ina son rai da wannan nan, ba na ci gaba da sukar. Sun yi nasarar arewa kuma ba za a iya karanta saboda rashin ilimi. Na uku, muna yi nufin yiwa daga cikin ku shiga cikakka.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.8796831965446472,0.6373502016067505
ha,Kai wawa ne kuma ba ka da wanda zai gaya maka,Ba ku da shari'ar mutum daya ya sa kiyayya.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.8733111023902893,0.3662572503089905
ha,"Mr. Shugaban kasa, don Allah ka daina bin inuwa, abin da Najeriya ke bukata a yanzu shi ne umarnin zartarwa ga Fulani Shepherdmen Killer!","Mai shugabancin ƙasar, Allah ya sa idan wannan matsalar, haka nan ba ta samu nasara a Nijeriya, domin hakan ya nufići a kan sabon tsari ga 'yan Fulani na daba.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.5048606991767883,0.4786020815372467
ha,"A'a, na yi hakuri, ba a nan gaba ba, 'yan siyasa sun kasance da haɗin kai a matakin su, duk game da haɗama da son kai ne, rabuwa ne kawai tsakanin talakawa talakawa","Wannan abun da aka yi, ba zai faru a gaban gaba, 'yar siyasar suna cikin tarbiya a matsayar, duk da karamar adi da kawanci, hadin kan ce kawai ya bambanta.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.933759331703186,0.5802803635597229
ha,"""Tauraruwar itace mai ban sha'awa 'Ramsey Nouah' ta daina yin fim!"" *ta yi mamaki* *ta yi dariya*","""Ramsey Noah ya ci rabin wasu fina-finai.""",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.8588827252388,0.6251893639564514
ha,Chelsea tana wasa da banza a yanzu.,Chelsea ya yi nasarar ci gaba a yau.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.877626359462738,0.7407400608062744
ha,A yawancin masu fasaha na Nija suna da hankali ga saurin da kuma bugun jini. lokacin da na saurari wasu kiɗa na Nija kuma na yi kokarin fahimtar abun ciki ba ka ji komai sai wauta da wauta... ka daina canja wurin halin ka na wauta ga yara marasa laifi.,"Ba a dacewa ku ya fiyawon Nijarwa, domin kuwa wasu mutane suna iya bukatar suka. Lokacin da ka saurarwa kuma ka yi kokari neman fahima, sai ka yi watsi wa kan al'ada kuma da kanta kuma, ka kawo shi ga muku.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.7061187028884888,0.3996319770812988
ha,Gaskiya mafi munin banki na taba samun rashin sa'a na bude wani asusu da ban san abin da na yi tunani ba fuck reverse my kudi ka shirya bakin ciki sata pedophiles kusan dukan wata yanzu da ko da amsa DM ne matsala kunya da kuma m hali,Muna soke banki don haɗe kuri gamsu a duk asusu ba da ya hada aikin ku.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.9635560512542723,0.3265988826751709
ha,Ka yi tunanin cewa ina aiki kuma ina taimakawa wajen kula da gidana wataƙila saboda mijina ba zai iya kula da ni ba? Wace irin wawaye kuke haifawa a wannan app ɗin? Wace mace ce har yanzu take yin irin wannan tunani? Anuofia.,"Ba ta dace aikin ku ya yi tunani cewar ku na iya taimaka wa ku akan kulawa da gida, saboda miji na iyalta ba zato kuwa shi. Wace abokinta ke haifawan wannan apps don hankali? Wane mace take take tunaninsu kan wannan wurin? Alkalin ci.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.9459351897239684,0.7608059644699097
ha,Shit Ina bukatar in koyi yaren Yoruba da wuri-wuri.,Ina bu kiran yaren Hausa ba wuri.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.972926676273346,0.4742100238800049
ha,"Haka ne, yaya hakan ba zai faru ba idan mace ta iya rubuta jerin abubuwa game da fyade a cikin ""Handsmaids tale"" - Abun ƙyama... Smh*","Ba zato ya shiga cikinsa, wannan jerin kuma bane shi za'a iya farawa idan mata ta yi rubutu na 'yan uwa a ciki.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.954593062400818,0.4247390031814575
ha,Ka ga kamar ka b kamar ba a dafa wake 😭😭😭,"Ina farin cikin ku, ku yi kama da ku ya sa idan ku ya yi wata rana.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.926015853881836,0.3516154885292053
ha,"Na san ""Ishaku"" suna ne na kowa a Arewacin &amp; Middle Belt, amma yana kama da ""Coconut Head"" a Igbo.","Ina farin cikin yadda ""Ishaqu"" ya cancanta a Auren Tsakiyar da Kudu maso Yamma, amman shi ba shi ne babban mutum a Igbol.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.8147956728935242,0.7594975233078003
ha,"kuma wasu idan u yi wani mataki kuma sowore kuma yi wani mataki abin da yake da mummunan abu a cikinsa lokacin da Sahara rp ya ce yele da sauransu, bari mu ci gaba da natsuwa girman kai kada mu biya lissafin. bari mu hada kai kamar Biafra da Arewa matasa yele ba mu matsala ooooh u kira shi agbaya haka bakin ciki.","Kuma wasun annabin da yafe ta samu wannan matsala, sannan suka janye daga wannan wurin domin ya tsokana da sauranmu, kuma zuwa ga karamar hukumar nan ta biya katin rantsaye.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.8236204385757446,0.3744985163211822
ha,"Ina son 'yan Arewa a kan abu daya, suna da aminci ga kansu da kashi 2000%... 'yan Kudu masu Sabi suna samun ilimi sosai kuma ba United ba","Ba za ku iya fahimta da cikin manyan yankuna na Arewan, sun samu damar karatun ilimin jiki da dama, amma kuma suna ci gaba da hulda akan karatunan.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.8910947442054749,0.3945334851741791
ha,"Wole Soyinka Ya Ce Lokacin da Ka Aure Matar Bauta, Kana Yin Yanke Shawara Masu Wauta Kamar Jonathan  Gaskiya ne ko ƙarya?","Ko soyayya ya ce lokacin da ka aure mata karami, ko yin shawara masu wauta?",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.946269690990448,0.6083922386169434
ha,": 2. kuma shugaban da Allah ya ba Ndi Igbo Nnamdi KANU, domin gamsar da Hausa Fulani kwari bayi masters.","Ba zai yi nasara kanmu shugaba Nnamdu Kanu, domin magana da juna kan cin iya sabon tsari.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.8901348114013672,0.3094423413276672
ha,"""Kuɗi ne karewa ga yawa bullshit"" Wannan sanarwa hits wuya👌","Muna kudi ba da gagarri, wannan labarin ya fiya.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.8964394927024841,0.3260337114334106
ha,"Me yasa wadannan abokis na keken keken keken suke da rashin kulawa??? Wannan ya karya akwati daya na qwai na sayi, omo.",Kuma wadansu abokin nan ke neman shawarwar ne? Kwaren wannan baya ba zasu iya tsoron.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.5202701091766357,0.3657225370407104
ha,Ya kamata ka kwafa rubutun ka fassara shi zuwa Hausa da ka fahimta kafin ka rubuta wauta... baranda!!!!..mtchew,Kuna iya aikin rubutu shi a Hausa domin ku fahimsa kafin ku rubuta.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.9597955346107484,0.6687315702438354
ha,"Ta yaya wani mutum mai hankali zai iya kwatanta Dubai da baya, primitive da redundant Arewacin Najeriya? idan wani ilimi Arewa iya post wannan ina mamaki yadda kwakwalwa wanke illiterate taro za su yi tunani.","Kuma kana a gane shi ya fi so da dubu zuwa wasu wurin, ko ba a dace shi a ganin gudun hijirar Arewaciya? Idan a cikin iliminmu na samu masa irin waɗannan maganar, sannan kuma zaku iya tambayyar shi.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.9065131545066832,0.3520334959030151
ha,'Yan Afirka ta Kudu masu kishin ƙasa,Ba zai dace ku da hankali ya zuwa kan wani yanki na Afirika.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.8293747305870056,0.3527138829231262
ha,"Ba za ku so ku ga Fulani makiyaya ko wani kamanin shanu a kusa da ku ba amma ku ne na farko da za ku yi ihu ""Mama Nkechi, nyem ikwobi"" duk lokacin da kuka isa wurin da kuka fi shahara.",Kuna iya zuwa ga wata shugaba Fulani ta tafi ya cikin hanyar da ku ke son. Kana daya na zama cikinsa ta ci gaba don samun maganar.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.590344250202179,0.3605778515338897
ha,Na san shi tun lokacin da yake a Science Gombe zuwa ATBU har zuwa lokacin da ya tafi Saudiyya bayan ya zauna daga Nazarin a Birtaniya zuwa matsayin Minista. mutumin ya kasance babban zamba boye a karkashin Musulunci don ciyar da kamar kowane dan siyasa. Ya kasance wani yaro daga waɗanda a cikin adawa,Ya fara karatun Science a Gompe zuwa Jami'ar ATBU kuma ya yi iya zuwan Saudiyyar Arab ta hanyar Najeriya zuwaye na Nazarin Ɗaura daga Birtanya zuwa mukamin Minista a nan. Shi ya samu nasarar yin jari-kari mai zuwa al'ada musulmi don tabbatar da kyakkyawar siyasar kowacewa.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.8489421606063843,0.740225076675415
ha,"Janar Buhari ya kira taron a kasa da biyu domin an share sakon da ya wallafa na kisan kiyashi da aka yi wa 'yan Igbo, amma ana yanka mutane a kowace rana kamar dabbobi kuma bai ce ko kalma daya ba, Tsarin gwamnati a Najeriya ya lalace har zuwa ainihinsa.","Shugaban kasa, Janar Bihari, ya buɗe hannu a kan tattara daga biyu don karɓe masaƙa ga harsassan ɗaya, wanda ke ɓurɓura tsakanin jama'a.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.8981679081916809,0.5442864298820496
ha,Hey dumb!! kada ku zo da zubar da saliva a cikin ambaton kamar yadda na kira ku. Yanzu je ka sami abokanka!,"Ku zo da gani? Wannan abokan ku suna ciki, kuma ku yi iya so?",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.880888044834137,0.3913970291614532
ha,"Gwamnoni a Najeriya, musamman daga arewacin Najeriya, musamman daga Arewacin Tsakiya sun gaji juyin juya hali. A gaskiya, wasu daga cikin wadannan 'ya'yan lazy na gwamnatin tarayya (ƙungiyoyin) shugabannin ba su tunani a ciki.","Ina son karamar tsari da ke faruwa a Najeriyar, musammaman a yankunan arewa da kuma Arewa maso tsakiya. Kuma, ana iya ganin an haɗe yawancin mutane da suke da ɓangon gurguzu a kan al'umma ko kungiyar gwamnatinsu.",llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.9216090440750122,0.6317943930625916
ha,Wasu 'yan niggas ne kawai bitches da aka ɗaure da zaki * rai *,Muna soƙiya waɗannan mace-mace masu son kawai suna son yaɗe wannan raƙon.,llama3.1_8b_abliterated_oneshot,ha_pseudollama_400,0.6547747850418091,0.3899101614952087
